date,store_id,foot_traffic,transactions,net_sales,gross_profit,refund_amount,on_shelf_availability
2026-01-01,Store_001,460,133,6779.47,3766.19,112.73,0.921
2026-01-01,Store_002,322,92,4942.48,2349.19,68.77,0.903
2026-01-01,Store_003,377,96,4458.13,1983.28,30.67,0.93
2026-01-01,Store_004,381,73,5199.87,2371.15,47.27,0.918
2026-01-01,Store_005,463,128,5511.1,3174.2,71.37,0.913
2026-01-01,Store_006,788,117,5896.74,2504.69,101.93,0.908
2026-01-01,Store_007,529,89,3949.56,1856.48,76.21,0.918
2026-01-01,Store_008,250,64,4747.1,2289.28,47.92,0.906
2026-01-01,Store_009,527,97,5648.18,3065.34,72.08,0.906
2026-01-01,Store_010,443,123,5960.22,2928.4,35.45,0.929
2026-01-01,Store_011,516,136,6938.86,3086.88,108.94,0.924
2026-01-01,Store_012,339,50,1739.06,892.25,20.7,0.913
2026-01-01,Store_013,556,161,9938.05,4661.67,62.99,0.926
2026-01-01,Store_014,434,78,4828.14,2617.02,37.85,0.924
2026-01-01,Store_015,323,66,3787.59,1933.22,38.18,0.957
2026-01-01,Store_016,540,152,7204.36,3939.42,100.62,0.916
2026-01-01,Store_017,655,227,12852.48,6481.08,218.64,0.933
2026-01-01,Store_018,951,179,8811.77,4412.63,159.17,0.971
2026-01-01,Store_019,338,82,4716.09,2141.89,60.63,0.931
2026-01-01,Store_020,695,146,11256.22,5137.08,119.27,0.885
2026-01-02,Store_001,530,117,5224.25,2913.18,71.28,0.942
2026-01-02,Store_002,623,148,4752.59,2183.17,28.87,0.933
2026-01-02,Store_003,384,90,5011.13,2861.57,69.04,0.943
2026-01-02,Store_004,448,142,8578.0,3643.64,119.36,0.937
2026-01-02,Store_005,507,138,7141.56,3549.5,141.46,0.927
2026-01-02,Store_006,181,38,1296.11,709.16,22.43,0.921
2026-01-02,Store_007,313,73,3611.86,1997.46,27.57,0.923
2026-01-02,Store_008,725,228,13651.9,5876.52,208.72,0.922
2026-01-02,Store_009,733,186,10170.82,4564.23,198.7,0.953
2026-01-02,Store_010,517,136,4911.85,2800.18,25.45,0.962
2026-01-02,Store_011,778,225,14726.27,7068.14,213.82,0.99
2026-01-02,Store_012,397,75,4160.06,2255.37,80.04,0.927
2026-01-02,Store_013,835,100,6969.02,3439.29,112.27,0.9
2026-01-02,Store_014,395,80,4730.84,2178.28,57.22,0.876
2026-01-02,Store_015,388,80,4268.55,1932.98,28.05,0.946
2026-01-02,Store_016,804,109,6564.27,3772.08,95.17,0.943
2026-01-02,Store_017,596,149,9231.77,4948.51,61.32,0.928
2026-01-02,Store_018,512,101,6060.78,2593.33,63.53,0.892
2026-01-02,Store_019,378,45,3031.83,1526.86,37.25,0.943
2026-01-02,Store_020,544,142,7889.32,3994.84,117.79,0.973
2026-01-03,Store_001,588,87,4058.51,2260.67,57.33,0.945
2026-01-03,Store_002,292,53,3227.72,1579.22,62.83,0.899
2026-01-03,Store_003,1278,215,17344.24,9267.14,205.57,0.908
2026-01-03,Store_004,257,63,3189.03,1558.68,31.09,0.872
2026-01-03,Store_005,274,37,2411.37,1385.34,14.05,0.915
2026-01-03,Store_006,686,116,6557.74,2952.65,114.97,0.921
2026-01-03,Store_007,587,143,7997.89,3613.77,56.7,0.919
2026-01-03,Store_008,497,103,6717.11,3283.13,52.56,0.908
2026-01-03,Store_009,535,87,4554.01,1955.98,63.71,0.86
2026-01-03,Store_010,701,141,7595.67,3644.05,114.72,0.92
2026-01-03,Store_011,677,141,9937.75,5304.39,106.99,0.879
2026-01-03,Store_012,799,95,4555.53,2574.47,83.24,0.929
2026-01-03,Store_013,910,213,14994.26,8399.33,83.07,0.886
2026-01-03,Store_014,745,120,5005.57,2458.4,99.75,0.956
2026-01-03,Store_015,434,93,3270.98,1376.31,44.66,0.929
2026-01-03,Store_016,384,55,2454.56,1397.17,48.65,0.916
2026-01-03,Store_017,512,146,8234.38,3766.85,156.02,0.874
2026-01-03,Store_018,1049,235,8906.75,4964.25,161.08,0.952
2026-01-03,Store_019,540,112,5929.86,3425.73,38.51,0.948
2026-01-03,Store_020,617,128,6968.43,3513.88,78.02,0.935
2026-01-04,Store_001,754,191,14554.35,7971.94,133.92,0.905
2026-01-04,Store_002,574,137,7846.38,3649.99,110.77,0.923
2026-01-04,Store_003,601,157,6242.01,2870.98,74.46,0.948
2026-01-04,Store_004,647,98,5259.82,2760.97,52.06,0.875
2026-01-04,Store_005,594,161,9756.02,4684.08,141.92,0.891
2026-01-04,Store_006,744,169,11443.57,5162.33,121.26,0.975
2026-01-04,Store_007,629,123,8771.16,5025.66,164.79,0.954
2026-01-04,Store_008,512,67,3726.22,2160.28,38.94,0.9
2026-01-04,Store_009,419,78,5037.16,2836.15,79.23,0.931
2026-01-04,Store_010,773,208,6427.48,3185.45,115.76,0.927
2026-01-04,Store_011,558,168,11827.49,6739.06,204.08,0.887
2026-01-04,Store_012,460,108,4482.5,2562.66,56.12,0.91
2026-01-04,Store_013,809,211,11446.16,5973.73,190.45,0.96
2026-01-04,Store_014,537,123,4741.35,2106.13,25.94,0.921
2026-01-04,Store_015,561,145,7869.44,3457.84,78.27,0.951
2026-01-04,Store_016,443,94,4490.48,2482.78,38.54,0.917
2026-01-04,Store_017,787,197,11113.81,4948.69,204.51,0.892
2026-01-04,Store_018,675,124,6109.45,3104.69,64.83,0.89
2026-01-04,Store_019,493,80,2515.12,1345.55,21.2,0.934
2026-01-04,Store_020,519,138,8997.48,3787.75,47.2,0.917
2026-01-05,Store_001,331,80,4992.16,2242.65,85.2,0.949
2026-01-05,Store_002,535,114,5811.78,2487.16,87.52,0.924
2026-01-05,Store_003,775,198,6238.25,3434.06,88.39,0.896
2026-01-05,Store_004,537,112,4885.2,2786.04,92.73,0.903
2026-01-05,Store_005,891,251,10175.87,5469.03,100.18,0.942
2026-01-05,Store_006,530,101,4352.94,2092.67,39.12,0.98
2026-01-05,Store_007,486,134,7194.55,4157.17,52.03,0.898
2026-01-05,Store_008,462,71,3014.5,1511.81,21.63,0.887
2026-01-05,Store_009,414,101,6392.48,2886.15,79.74,0.941
2026-01-05,Store_010,521,121,6351.07,2808.11,49.45,0.911
2026-01-05,Store_011,573,119,7120.65,3476.51,54.01,0.905
2026-01-05,Store_012,702,151,10645.46,4778.98,164.05,0.872
2026-01-05,Store_013,685,193,8786.24,4564.75,100.9,0.928
2026-01-05,Store_014,460,77,3280.87,1620.48,63.12,0.962
2026-01-05,Store_015,551,139,5551.76,2659.02,64.63,0.938
2026-01-05,Store_016,827,171,11563.37,5703.21,90.41,0.928
2026-01-05,Store_017,612,173,8053.63,3536.38,70.64,0.933
2026-01-05,Store_018,545,124,5171.86,2478.11,64.66,0.945
2026-01-05,Store_019,331,71,3139.9,1691.82,56.89,0.93
2026-01-05,Store_020,540,107,4806.39,2494.91,52.59,0.897
2026-01-06,Store_001,598,155,7046.21,3825.54,37.19,0.921
2026-01-06,Store_002,267,44,2436.48,1247.9,44.27,0.93
2026-01-06,Store_003,745,184,9125.7,4732.65,78.04,0.862
2026-01-06,Store_004,736,152,5537.46,2417.01,78.51,0.909
2026-01-06,Store_005,431,82,3948.1,1777.02,36.35,0.946
2026-01-06,Store_006,655,96,5271.24,2686.87,60.61,0.92
2026-01-06,Store_007,493,105,6568.5,3165.56,45.72,0.93
2026-01-06,Store_008,263,63,4058.37,2130.8,69.16,0.9
2026-01-06,Store_009,442,98,5436.96,2343.01,63.25,0.921
2026-01-06,Store_010,548,126,5200.69,2822.84,44.11,0.934
2026-01-06,Store_011,520,108,5196.74,2769.25,60.9,0.91
2026-01-06,Store_012,307,76,4546.49,2538.52,62.04,0.843
2026-01-06,Store_013,484,119,9222.01,5251.48,102.0,0.936
2026-01-06,Store_014,585,132,6229.95,3539.28,45.26,0.889
2026-01-06,Store_015,623,131,5487.95,2647.86,85.45,0.936
2026-01-06,Store_016,684,130,6432.04,3496.99,51.47,0.949
2026-01-06,Store_017,445,87,4924.74,2112.77,73.5,0.921
2026-01-06,Store_018,370,64,3563.31,1527.7,43.44,0.92
2026-01-06,Store_019,376,113,4304.32,1854.4,51.87,0.924
2026-01-06,Store_020,379,95,4893.6,2815.92,82.91,0.984
2026-01-07,Store_001,788,190,8134.22,4546.79,122.5,0.909
2026-01-07,Store_002,582,106,6189.8,3585.35,31.47,0.924
2026-01-07,Store_003,502,103,4530.17,2066.9,62.84,0.885
2026-01-07,Store_004,582,141,10673.17,5231.72,70.74,0.893
2026-01-07,Store_005,380,63,3331.97,1818.37,42.84,0.924
2026-01-07,Store_006,482,110,4129.09,2094.98,44.43,0.891
2026-01-07,Store_007,513,161,6283.79,3565.2,74.53,0.87
2026-01-07,Store_008,357,84,5940.15,2902.76,82.34,0.923
2026-01-07,Store_009,671,140,6755.48,3680.95,125.13,0.909
2026-01-07,Store_010,400,122,4438.37,2199.03,42.86,0.897
2026-01-07,Store_011,832,184,7658.55,4256.37,118.4,0.92
2026-01-07,Store_012,751,90,4472.13,1884.99,83.06,0.927
2026-01-07,Store_013,528,129,6235.9,3025.12,99.09,0.953
2026-01-07,Store_014,564,67,3777.38,1612.7,19.72,0.917
2026-01-07,Store_015,899,206,12278.02,5837.07,68.75,0.974
2026-01-07,Store_016,282,55,2604.91,1373.2,17.94,0.93
2026-01-07,Store_017,575,135,5878.91,3404.16,110.35,0.886
2026-01-07,Store_018,315,54,2833.74,1557.63,54.8,0.886
2026-01-07,Store_019,207,60,3540.14,1652.27,62.11,0.953
2026-01-07,Store_020,508,91,2516.16,1296.86,24.61,0.887
2026-01-08,Store_001,405,72,3227.28,1782.82,48.17,0.884
2026-01-08,Store_002,639,179,7359.67,4032.67,58.15,0.932
2026-01-08,Store_003,443,109,5152.9,2386.87,26.44,0.852
2026-01-08,Store_004,315,41,2067.82,1156.24,37.72,0.93
2026-01-08,Store_005,363,111,5650.95,2943.57,64.67,0.914
2026-01-08,Store_006,522,129,5225.81,2484.76,38.0,0.905
2026-01-08,Store_007,550,149,8547.5,4680.26,100.08,0.919
2026-01-08,Store_008,553,84,4722.45,2050.89,69.38,0.902
2026-01-08,Store_009,441,102,3608.56,1589.48,63.65,0.939
2026-01-08,Store_010,499,106,3507.08,1589.2,53.58,0.983
2026-01-08,Store_011,582,100,4989.13,2586.07,43.95,0.942
2026-01-08,Store_012,738,137,6308.13,2907.16,67.94,0.935
2026-01-08,Store_013,776,174,9009.86,3963.82,163.46,0.92
2026-01-08,Store_014,603,157,6807.01,2940.3,35.36,0.908
2026-01-08,Store_015,411,80,5112.53,2576.33,78.23,0.932
2026-01-08,Store_016,714,192,9651.07,4966.86,142.82,0.909
2026-01-08,Store_017,469,107,6495.7,3493.02,49.38,0.899
2026-01-08,Store_018,311,55,3401.71,1827.02,33.27,0.88
2026-01-08,Store_019,625,168,9817.2,5487.65,156.58,0.863
2026-01-08,Store_020,364,75,5215.65,2687.46,29.66,0.963
2026-01-09,Store_001,658,184,10205.07,4566.97,154.54,0.933
2026-01-09,Store_002,368,67,1842.3,988.93,24.08,0.973
2026-01-09,Store_003,516,119,5195.89,2879.85,96.91,0.928
2026-01-09,Store_004,608,178,6496.87,3465.21,106.68,0.917
2026-01-09,Store_005,386,119,5095.77,2581.79,31.76,0.929
2026-01-09,Store_006,633,107,7541.17,3541.86,48.52,0.935
2026-01-09,Store_007,460,89,4368.61,1853.76,45.25,0.932
2026-01-09,Store_008,286,66,4211.88,2262.17,82.05,0.904
2026-01-09,Store_009,569,181,10719.97,4797.63,203.64,0.92
2026-01-09,Store_010,383,98,5255.16,2658.78,44.81,0.905
2026-01-09,Store_011,494,74,3337.71,1806.11,20.22,0.916
2026-01-09,Store_012,556,95,4556.31,2590.82,66.85,0.895
2026-01-09,Store_013,505,111,6339.29,3343.36,48.12,0.899
2026-01-09,Store_014,282,61,2720.14,1250.79,44.85,0.922
2026-01-09,Store_015,313,53,2010.12,1107.74,31.85,0.889
2026-01-09,Store_016,564,122,7068.63,3532.02,45.36,0.944
2026-01-09,Store_017,476,97,6473.89,2992.07,59.88,0.98
2026-01-09,Store_018,702,112,7140.31,3306.99,41.6,0.908
2026-01-09,Store_019,586,155,10181.61,5060.33,161.87,0.908
2026-01-09,Store_020,510,106,4333.94,1995.84,49.8,0.888
2026-01-10,Store_001,680,183,12892.75,6937.82,220.14,0.932
2026-01-10,Store_002,821,218,10464.31,5590.15,166.32,0.932
2026-01-10,Store_003,1209,324,14405.48,8250.95,240.27,0.954
2026-01-10,Store_004,270,64,2395.57,1348.83,41.3,0.898
2026-01-10,Store_005,448,118,7453.15,4315.89,67.37,0.948
2026-01-10,Store_006,1141,266,16676.89,8177.27,290.77,0.92
2026-01-10,Store_007,821,181,8660.2,4643.95,93.33,0.955
2026-01-10,Store_008,638,143,6295.01,2711.62,62.1,0.955
2026-01-10,Store_009,420,117,6935.52,2988.6,52.25,0.927
2026-01-10,Store_010,508,96,3767.58,2137.28,31.29,0.912
2026-01-10,Store_011,511,133,5300.23,2452.68,105.56,0.907
2026-01-10,Store_012,1076,189,13353.77,7216.61,71.24,0.964
2026-01-10,Store_013,591,139,6694.63,3300.87,105.88,0.892
2026-01-10,Store_014,890,222,16091.21,9070.82,223.56,0.914
2026-01-10,Store_015,91,19,656.18,334.84,4.09,0.903
2026-01-10,Store_016,278,90,4977.85,2618.88,50.97,0.932
2026-01-10,Store_017,524,92,4845.51,2769.22,76.92,0.972
2026-01-10,Store_018,966,155,4318.03,1972.23,27.46,0.94
2026-01-10,Store_019,994,236,12758.96,6673.56,233.61,0.903
2026-01-10,Store_020,517,85,4690.45,2217.96,76.54,0.928
2026-01-11,Store_001,964,218,12475.62,5359.85,83.51,0.931
2026-01-11,Store_002,433,79,3221.75,1805.57,19.99,0.893
2026-01-11,Store_003,770,217,12060.21,5521.87,218.87,0.926
2026-01-11,Store_004,625,190,9755.94,4530.9,173.82,0.931
2026-01-11,Store_005,436,122,6638.88,3020.92,97.9,0.918
2026-01-11,Store_006,521,109,6846.98,3315.98,69.5,0.931
2026-01-11,Store_007,677,181,8837.07,3842.4,51.74,0.865
2026-01-11,Store_008,665,190,8625.48,4662.44,158.91,0.926
2026-01-11,Store_009,531,104,5991.76,3090.26,91.72,0.906
2026-01-11,Store_010,955,336,16025.26,9048.56,83.24,0.944
2026-01-11,Store_011,978,245,10689.13,4827.94,181.33,0.922
2026-01-11,Store_012,713,100,4644.34,2691.04,35.31,0.92
2026-01-11,Store_013,430,118,7412.48,3516.65,58.9,0.951
2026-01-11,Store_014,524,190,7703.11,3809.9,47.58,0.933
2026-01-11,Store_015,634,102,4111.0,1980.55,39.38,0.925
2026-01-11,Store_016,648,137,5069.99,2489.94,83.13,0.868
2026-01-11,Store_017,366,122,8214.8,3692.38,85.52,0.878
2026-01-11,Store_018,152,34,1125.17,477.93,16.9,0.95
2026-01-11,Store_019,893,222,9506.42,5177.45,160.09,0.948
2026-01-11,Store_020,676,107,7509.93,3518.69,114.88,0.894
2026-01-12,Store_001,423,79,5003.34,2401.41,98.68,0.915
2026-01-12,Store_002,464,105,4942.51,2207.11,93.3,0.927
2026-01-12,Store_003,877,269,15065.44,7405.35,216.01,0.965
2026-01-12,Store_004,393,102,1836.0,1049.27,16.11,0.957
2026-01-12,Store_005,472,117,5778.0,2958.93,108.0,0.972
2026-01-12,Store_006,493,84,3435.61,1682.88,56.18,0.902
2026-01-12,Store_007,453,78,4024.19,1704.31,47.23,0.896
2026-01-12,Store_008,432,120,8036.91,3945.57,73.15,0.892
2026-01-12,Store_009,415,75,3562.49,1976.94,66.28,0.887
2026-01-12,Store_010,424,106,6287.32,2797.2,38.95,0.924
2026-01-12,Store_011,597,73,2680.51,1401.47,49.7,0.922
2026-01-12,Store_012,645,193,8655.54,4787.16,50.54,0.893
2026-01-12,Store_013,351,72,3273.27,1428.59,30.84,0.954
2026-01-12,Store_014,640,177,10757.79,4863.46,121.52,0.946
2026-01-12,Store_015,615,125,7131.0,4116.92,114.95,0.877
2026-01-12,Store_016,448,97,3882.97,1937.68,74.41,0.99
2026-01-12,Store_017,555,140,6724.32,3694.38,83.01,0.909
2026-01-12,Store_018,344,93,3275.22,1845.02,52.39,0.99
2026-01-12,Store_019,353,53,2767.75,1588.0,24.46,0.89
2026-01-12,Store_020,435,130,6235.35,2857.74,33.29,0.943
2026-01-13,Store_001,548,137,6841.22,3276.9,110.8,0.892
2026-01-13,Store_002,524,158,10949.52,6123.91,137.6,0.943
2026-01-13,Store_003,783,160,11122.99,5497.1,187.54,0.847
2026-01-13,Store_004,359,68,1810.46,953.44,30.53,0.907
2026-01-13,Store_005,493,146,4942.75,2093.38,97.38,0.938
2026-01-13,Store_006,555,83,4809.54,2722.97,81.09,0.956
2026-01-13,Store_007,383,92,4977.56,2119.93,71.57,0.943
2026-01-13,Store_008,692,191,10954.31,5787.99,201.6,0.909
2026-01-13,Store_009,558,137,9798.32,4237.4,189.73,0.896
2026-01-13,Store_010,627,147,7466.5,3583.98,99.57,0.911
2026-01-13,Store_011,546,106,5097.88,2254.59,94.28,0.88
2026-01-13,Store_012,451,73,3430.34,1462.24,67.94,0.868
2026-01-13,Store_013,423,122,5444.6,2587.06,103.1,0.937
2026-01-13,Store_014,622,90,5014.4,2558.84,37.49,0.939
2026-01-13,Store_015,466,116,7245.38,3313.32,63.77,0.855
2026-01-13,Store_016,388,86,4590.39,2271.5,88.17,0.92
2026-01-13,Store_017,698,156,6218.08,2934.87,47.0,0.917
2026-01-13,Store_018,585,103,5169.26,2606.33,79.76,0.926
2026-01-13,Store_019,747,172,10288.86,5842.86,108.62,0.946
2026-01-13,Store_020,727,122,7082.1,3585.09,82.73,0.959
2026-01-14,Store_001,439,107,5932.42,3405.92,47.03,0.938
2026-01-14,Store_002,498,109,6664.23,3749.51,82.43,0.938
2026-01-14,Store_003,787,189,10596.29,5916.61,158.83,0.92
2026-01-14,Store_004,538,185,12569.2,6163.68,111.33,0.969
2026-01-14,Store_005,540,166,8293.7,3577.06,96.77,0.93
2026-01-14,Store_006,451,76,3989.68,2071.97,54.25,0.939
2026-01-14,Store_007,403,124,7949.6,3442.44,96.08,0.963
2026-01-14,Store_008,595,193,10890.34,5074.0,181.9,0.902
2026-01-14,Store_009,605,125,7223.24,3133.54,118.3,0.922
2026-01-14,Store_010,475,91,5857.33,2890.96,49.4,0.954
2026-01-14,Store_011,431,86,5563.41,3173.98,63.71,0.863
2026-01-14,Store_012,552,158,11201.31,5685.29,63.78,0.958
2026-01-14,Store_013,638,202,10514.26,5252.35,139.15,0.941
2026-01-14,Store_014,637,138,8442.26,4867.76,132.11,0.937
2026-01-14,Store_015,356,71,1772.74,864.03,29.54,0.929
2026-01-14,Store_016,375,97,6752.38,3378.95,41.95,0.9
2026-01-14,Store_017,609,112,6119.67,3453.81,73.86,0.941
2026-01-14,Store_018,601,87,6125.03,2779.42,46.14,0.952
2026-01-14,Store_019,485,160,8716.9,4127.45,86.13,0.884
2026-01-14,Store_020,373,124,7535.61,3905.9,141.19,0.918
2026-01-15,Store_001,329,74,4665.51,2567.23,85.97,0.913
2026-01-15,Store_002,560,168,9346.46,4728.9,127.3,0.891
2026-01-15,Store_003,508,108,4825.86,2298.37,72.82,0.93
2026-01-15,Store_004,461,121,7260.42,3861.28,80.57,0.956
2026-01-15,Store_005,278,66,3840.26,2201.76,40.9,0.884
2026-01-15,Store_006,443,81,3910.04,1665.09,63.04,0.928
2026-01-15,Store_007,658,110,6604.51,3636.56,54.98,0.923
2026-01-15,Store_008,218,57,3157.43,1535.54,34.37,0.955
2026-01-15,Store_009,295,74,4614.0,2238.29,61.19,0.945
2026-01-15,Store_010,558,117,4654.3,1977.6,91.25,0.926
2026-01-15,Store_011,588,109,3294.93,1816.2,40.86,0.915
2026-01-15,Store_012,134,40,1392.86,720.79,24.86,0.893
2026-01-15,Store_013,831,213,10005.49,4534.61,118.81,0.972
2026-01-15,Store_014,472,113,6049.25,2727.24,72.32,0.873
2026-01-15,Store_015,641,136,6547.46,3200.0,93.32,0.948
2026-01-15,Store_016,513,86,4181.21,1819.94,73.66,0.835
2026-01-15,Store_017,613,119,7556.03,3846.89,115.27,0.934
2026-01-15,Store_018,475,122,6728.9,3832.67,42.48,0.863
2026-01-15,Store_019,580,112,5920.28,2633.3,47.92,0.921
2026-01-15,Store_020,373,121,5176.53,2821.83,66.77,0.963
2026-01-16,Store_001,534,131,6878.71,3608.06,41.45,0.956
2026-01-16,Store_002,628,101,7570.96,3878.23,89.86,0.895
2026-01-16,Store_003,678,181,10093.62,5107.68,102.19,0.905
2026-01-16,Store_004,739,189,9125.72,4562.44,106.97,0.916
2026-01-16,Store_005,630,127,4585.32,2005.76,88.69,0.947
2026-01-16,Store_006,577,99,4444.68,2212.0,79.14,0.968
2026-01-16,Store_007,651,163,6855.48,3933.99,115.33,0.867
2026-01-16,Store_008,639,135,5402.53,2621.87,87.57,0.965
2026-01-16,Store_009,175,24,1112.93,508.78,7.41,0.99
2026-01-16,Store_010,580,195,10159.85,5541.45,105.45,0.924
2026-01-16,Store_011,509,91,5302.12,2634.05,73.96,0.923
2026-01-16,Store_012,731,136,7744.01,4278.18,68.18,0.861
2026-01-16,Store_013,301,63,3108.23,1324.8,52.59,0.871
2026-01-16,Store_014,443,92,4391.74,2314.32,56.09,0.969
2026-01-16,Store_015,412,113,7283.5,3692.67,71.91,0.922
2026-01-16,Store_016,542,126,8049.45,3504.54,146.07,0.916
2026-01-16,Store_017,397,112,6387.01,2911.93,125.71,0.948
2026-01-16,Store_018,697,204,8240.78,3598.82,119.42,0.843
2026-01-16,Store_019,413,86,4901.36,2503.14,47.0,0.958
2026-01-16,Store_020,628,134,6742.9,3052.25,133.67,0.902
2026-01-17,Store_001,747,146,5777.36,2482.73,94.7,0.899
2026-01-17,Store_002,755,210,12187.07,6525.59,183.56,0.897
2026-01-17,Store_003,592,118,6138.04,2656.37,82.41,0.953
2026-01-17,Store_004,1102,263,11362.35,6584.91,63.21,0.933
2026-01-17,Store_005,744,191,5941.92,3061.74,79.31,0.934
2026-01-17,Store_006,658,142,7579.88,4171.18,134.58,0.872
2026-01-17,Store_007,448,69,4699.96,2277.46,53.38,0.908
2026-01-17,Store_008,724,157,8858.45,4901.51,76.44,0.929
2026-01-17,Store_009,533,132,5840.46,2797.64,83.42,0.907
2026-01-17,Store_010,613,124,4960.75,2195.5,95.23,0.885
2026-01-17,Store_011,564,138,7496.98,3732.29,53.81,0.889
2026-01-17,Store_012,685,126,9490.86,5345.42,132.24,0.952
2026-01-17,Store_013,614,181,8213.93,4625.19,108.96,0.915
2026-01-17,Store_014,498,117,5694.05,3036.29,102.03,0.886
2026-01-17,Store_015,546,154,10697.91,5752.99,72.53,0.925
2026-01-17,Store_016,546,110,6153.0,3028.38,95.83,0.943
2026-01-17,Store_017,514,94,6453.18,3342.35,85.2,0.907
2026-01-17,Store_018,622,163,6196.42,3269.68,98.68,0.914
2026-01-17,Store_019,474,131,6933.79,3958.58,61.59,0.935
2026-01-17,Store_020,144,31,1930.48,963.76,32.85,0.9
2026-01-18,Store_001,948,280,14838.35,8261.51,276.6,0.921
2026-01-18,Store_002,479,86,2779.4,1432.5,41.53,0.929
2026-01-18,Store_003,451,114,5450.79,2798.06,88.61,0.858
2026-01-18,Store_004,798,170,7135.08,3224.44,64.78,0.967
2026-01-18,Store_005,672,126,7851.54,4275.76,44.57,0.907
2026-01-18,Store_006,715,187,9660.64,5198.78,70.15,0.962
2026-01-18,Store_007,664,156,10346.08,5725.55,81.25,0.879
2026-01-18,Store_008,625,168,8597.29,4034.96,80.96,0.923
2026-01-18,Store_009,814,159,8233.36,4450.46,115.6,0.965
2026-01-18,Store_010,1115,267,7731.56,3406.64,148.12,0.86
2026-01-18,Store_011,687,191,11756.02,5102.44,227.31,0.851
2026-01-18,Store_012,197,47,2466.28,1355.04,15.66,0.916
2026-01-18,Store_013,532,86,5567.47,2965.54,90.85,0.938
2026-01-18,Store_014,635,155,10623.44,5873.8,177.37,0.901
2026-01-18,Store_015,526,117,6752.4,3643.64,68.61,0.913
2026-01-18,Store_016,262,59,3018.8,1489.45,36.42,0.936
2026-01-18,Store_017,906,242,10853.42,5254.21,190.72,0.928
2026-01-18,Store_018,749,251,13059.57,5784.95,112.7,0.933
2026-01-18,Store_019,445,133,6013.14,3259.42,114.98,0.896
2026-01-18,Store_020,390,46,2424.06,1212.81,33.0,0.963
2026-01-19,Store_001,267,60,2847.09,1599.43,40.62,0.937
2026-01-19,Store_002,464,109,4198.68,2282.74,78.27,0.896
2026-01-19,Store_003,395,89,6779.93,3384.49,67.98,0.937
2026-01-19,Store_004,289,78,5499.24,2761.48,85.76,0.88
2026-01-19,Store_005,734,197,9170.36,4787.47,115.22,0.883
2026-01-19,Store_006,318,60,3079.73,1647.52,47.72,0.922
2026-01-19,Store_007,340,72,3411.63,1671.64,47.42,0.92
2026-01-19,Store_008,339,63,2822.58,1460.54,40.13,0.937
2026-01-19,Store_009,316,78,4175.1,2398.2,54.78,0.932
2026-01-19,Store_010,256,68,2241.71,1137.02,44.35,0.847
2026-01-19,Store_011,625,116,7297.66,3860.49,120.12,0.906
2026-01-19,Store_012,579,83,4774.44,2013.62,82.68,0.875
2026-01-19,Store_013,467,94,3703.65,1979.8,43.73,0.89
2026-01-19,Store_014,552,140,3903.1,2135.71,19.59,0.933
2026-01-19,Store_015,457,87,3871.22,2054.14,66.52,0.92
2026-01-19,Store_016,402,89,3191.37,1416.09,16.95,0.939
2026-01-19,Store_017,759,128,4926.59,2176.08,43.16,0.897
2026-01-19,Store_018,354,115,6150.49,3557.84,110.4,0.891
2026-01-19,Store_019,487,124,5981.26,3135.34,107.86,0.888
2026-01-19,Store_020,542,85,5896.54,3319.74,89.59,0.933
2026-01-20,Store_001,262,55,3472.38,1920.05,30.53,0.968
2026-01-20,Store_002,510,179,3618.04,1565.45,25.02,0.939
2026-01-20,Store_003,210,45,2318.84,1081.94,12.29,0.898
2026-01-20,Store_004,618,123,7974.11,3451.02,87.75,0.871
2026-01-20,Store_005,233,59,3153.11,1408.67,62.65,0.969
2026-01-20,Store_006,612,190,14177.7,6738.51,254.2,0.959
2026-01-20,Store_007,435,97,5017.69,2296.48,95.79,0.928
2026-01-20,Store_008,445,104,4559.77,2513.59,51.12,0.87
2026-01-20,Store_009,474,142,9223.65,4894.0,108.91,0.962
2026-01-20,Store_010,635,170,7428.09,3264.95,79.87,0.936
2026-01-20,Store_011,650,164,9357.42,4307.14,153.82,0.99
2026-01-20,Store_012,324,52,2910.27,1239.84,37.0,0.919
2026-01-20,Store_013,504,74,3440.63,1684.88,17.49,0.911
2026-01-20,Store_014,685,165,10178.68,5559.68,162.74,0.928
2026-01-20,Store_015,321,58,3789.0,1918.73,38.31,0.98
2026-01-20,Store_016,730,201,11091.19,5824.51,84.21,0.937
2026-01-20,Store_017,908,187,7258.84,3974.31,50.44,0.924
2026-01-20,Store_018,477,124,5333.26,2714.36,88.18,0.907
2026-01-20,Store_019,444,97,7444.99,3735.07,116.59,0.896
2026-01-20,Store_020,498,127,8904.88,4975.27,169.76,0.859
2026-01-21,Store_001,649,174,11955.34,6381.84,217.47,0.95
2026-01-21,Store_002,390,79,5588.58,2710.08,58.34,0.928
2026-01-21,Store_003,366,58,3090.46,1618.34,26.5,0.86
2026-01-21,Store_004,395,59,2360.82,1155.59,43.27,0.924
2026-01-21,Store_005,416,110,5209.87,2996.77,92.05,0.845
2026-01-21,Store_006,481,80,4505.69,1927.27,29.92,0.892
2026-01-21,Store_007,647,136,6552.88,3474.31,78.55,0.912
2026-01-21,Store_008,168,29,1169.69,532.24,21.23,0.944
2026-01-21,Store_009,521,111,2723.91,1298.85,22.0,0.902
2026-01-21,Store_010,467,120,6203.89,2947.87,83.1,0.99
