date,store_id,labor_hours,labor_cost
2025-11-22,Store_016,132.3,2254.3
2025-11-22,Store_017,133.09,2863.66
2025-11-22,Store_018,123.21,2490.75
2025-11-22,Store_019,137.4,2730.67
2025-11-22,Store_020,199.43,3935.48
2025-11-23,Store_001,153.87,3277.17
2025-11-23,Store_002,147.63,2701.54
2025-11-23,Store_003,148.81,2597.27
2025-11-23,Store_004,62.5,1196.2
2025-11-23,Store_005,190.1,4127.81
2025-11-23,Store_006,113.41,2387.54
2025-11-23,Store_007,142.35,2761.52
2025-11-23,Store_008,143.82,2667.56
2025-11-23,Store_009,137.47,2623.81
2025-11-23,Store_010,153.17,2901.76
2025-11-23,Store_011,121.56,2382.12
2025-11-23,Store_012,148.63,2527.38
2025-11-23,Store_013,130.29,2403.77
2025-11-23,Store_014,144.0,3032.62
2025-11-23,Store_015,111.68,2169.79
2025-11-23,Store_016,141.52,2897.18
2025-11-23,Store_017,135.94,2446.55
2025-11-23,Store_018,158.26,3184.79
2025-11-23,Store_019,189.8,3865.13
2025-11-23,Store_020,134.95,2351.68
2025-11-24,Store_001,136.0,2555.35
2025-11-24,Store_002,75.74,1303.37
2025-11-24,Store_003,147.72,2621.84
2025-11-24,Store_004,64.99,1424.32
2025-11-24,Store_005,90.2,1896.7
2025-11-24,Store_006,162.82,3504.91
2025-11-24,Store_007,124.35,2261.34
2025-11-24,Store_008,56.65,970.73
2025-11-24,Store_009,85.83,1828.21
2025-11-24,Store_010,139.44,2385.18
2025-11-24,Store_011,141.45,2431.76
2025-11-24,Store_012,183.79,3495.29
2025-11-24,Store_013,108.5,2207.78
2025-11-24,Store_014,159.47,2847.79
2025-11-24,Store_015,103.17,1871.91
2025-11-24,Store_016,110.61,2073.37
2025-11-24,Store_017,89.33,1843.46
2025-11-24,Store_018,135.66,2337.46
2025-11-24,Store_019,121.61,2286.16
2025-11-24,Store_020,123.38,2343.55
2025-11-25,Store_001,147.36,2954.01
2025-11-25,Store_002,107.09,1906.42
2025-11-25,Store_003,118.44,2269.34
2025-11-25,Store_004,78.82,1601.69
2025-11-25,Store_005,115.89,2142.82
2025-11-25,Store_006,134.02,2602.87
2025-11-25,Store_007,159.55,2770.43
2025-11-25,Store_008,82.98,1690.62
2025-11-25,Store_009,104.54,2116.3
2025-11-25,Store_010,114.75,2363.04
2025-11-25,Store_011,105.18,2303.93
2025-11-25,Store_012,90.26,1717.38
2025-11-25,Store_013,105.47,1944.0
2025-11-25,Store_014,145.65,3171.75
2025-11-25,Store_015,110.72,2098.05
2025-11-25,Store_016,137.08,2801.74
2025-11-25,Store_017,103.94,2268.42
2025-11-25,Store_018,96.23,1921.99
2025-11-25,Store_019,83.57,1645.55
2025-11-25,Store_020,85.62,1542.26
2025-11-26,Store_001,62.19,1348.26
2025-11-26,Store_002,78.48,1670.97
2025-11-26,Store_003,88.43,1575.71
2025-11-26,Store_004,92.96,1701.34
2025-11-26,Store_005,104.62,2069.04
2025-11-26,Store_006,125.34,2711.6
2025-11-26,Store_007,103.89,1843.45
2025-11-26,Store_008,104.57,1971.8
2025-11-26,Store_009,96.96,1929.96
2025-11-26,Store_010,118.82,2413.8
2025-11-26,Store_011,117.47,2416.93
2025-11-26,Store_012,124.17,2626.06
2025-11-26,Store_013,97.89,1758.83
2025-11-26,Store_014,100.02,1856.6
2025-11-26,Store_015,142.43,2584.58
2025-11-26,Store_016,105.3,2124.63
2025-11-26,Store_017,65.52,1188.79
2025-11-26,Store_018,115.55,1969.62
2025-11-26,Store_019,120.56,2403.97
2025-11-26,Store_020,91.9,1649.34
2025-11-27,Store_001,111.51,2106.43
2025-11-27,Store_002,93.91,2021.33
2025-11-27,Store_003,103.83,2174.85
2025-11-27,Store_004,108.29,2221.25
2025-11-27,Store_005,70.27,1231.18
2025-11-27,Store_006,106.61,2129.33
2025-11-27,Store_007,126.63,2411.72
2025-11-27,Store_008,53.64,1034.83
2025-11-27,Store_009,144.51,2828.04
2025-11-27,Store_010,122.65,2329.43
2025-11-27,Store_011,84.14,1482.63
2025-11-27,Store_012,87.12,1604.62
2025-11-27,Store_013,121.05,2641.46
2025-11-27,Store_014,127.97,2669.26
2025-11-27,Store_015,90.98,1612.02
2025-11-27,Store_016,117.3,2443.94
2025-11-27,Store_017,139.05,2522.7
2025-11-27,Store_018,76.71,1499.81
2025-11-27,Store_019,106.92,2163.11
2025-11-27,Store_020,103.22,2179.18
2025-11-28,Store_001,95.18,1907.06
2025-11-28,Store_002,124.86,2573.16
2025-11-28,Store_003,114.67,2378.2
2025-11-28,Store_004,161.8,3404.07
2025-11-28,Store_005,165.06,2966.05
2025-11-28,Store_006,88.85,1634.92
2025-11-28,Store_007,119.1,2213.86
2025-11-28,Store_008,152.23,2763.2
2025-11-28,Store_009,145.19,2557.93
2025-11-28,Store_010,98.5,2142.22
2025-11-28,Store_011,127.76,2277.59
2025-11-28,Store_012,141.48,3049.73
2025-11-28,Store_013,137.33,2839.19
2025-11-28,Store_014,145.47,2891.08
2025-11-28,Store_015,116.82,2161.57
2025-11-28,Store_016,111.58,2135.14
2025-11-28,Store_017,50.0,1070.54
2025-11-28,Store_018,111.1,2032.99
2025-11-28,Store_019,97.22,1677.79
2025-11-28,Store_020,67.63,1286.36
2025-11-29,Store_001,97.76,2060.42
2025-11-29,Store_002,124.71,2399.33
2025-11-29,Store_003,128.68,2780.22
2025-11-29,Store_004,132.19,2674.44
2025-11-29,Store_005,139.16,2909.64
2025-11-29,Store_006,163.68,3577.18
2025-11-29,Store_007,114.14,2382.75
2025-11-29,Store_008,166.3,3316.24
2025-11-29,Store_009,105.21,2006.63
2025-11-29,Store_010,178.86,3885.36
2025-11-29,Store_011,171.82,3290.83
2025-11-29,Store_012,124.24,2358.44
2025-11-29,Store_013,142.67,3042.0
2025-11-29,Store_014,161.46,3036.49
2025-11-29,Store_015,133.29,2765.69
2025-11-29,Store_016,167.36,3520.07
2025-11-29,Store_017,120.09,2331.67
2025-11-29,Store_018,122.07,2387.1
2025-11-29,Store_019,128.54,2484.5
2025-11-29,Store_020,90.31,1714.59
2025-11-30,Store_001,157.49,3061.79
2025-11-30,Store_002,150.74,2785.23
2025-11-30,Store_003,169.79,3243.68
2025-11-30,Store_004,181.59,3714.89
2025-11-30,Store_005,121.44,2138.52
2025-11-30,Store_006,104.84,2170.66
2025-11-30,Store_007,205.88,4146.95
2025-11-30,Store_008,148.84,3115.28
2025-11-30,Store_009,124.07,2462.04
2025-11-30,Store_010,218.9,4470.48
2025-11-30,Store_011,111.17,2099.34
2025-11-30,Store_012,137.38,2537.8
2025-11-30,Store_013,128.75,2826.79
2025-11-30,Store_014,123.4,2520.21
2025-11-30,Store_015,74.54,1380.48
2025-11-30,Store_016,119.73,2112.1
2025-11-30,Store_017,120.74,2552.51
2025-11-30,Store_018,164.72,3304.72
2025-11-30,Store_019,142.24,2655.1
2025-11-30,Store_020,133.25,2569.31
2025-12-01,Store_001,125.09,2199.18
2025-12-01,Store_002,128.57,2813.8
2025-12-01,Store_003,117.09,2355.42
2025-12-01,Store_004,52.16,1012.59
2025-12-01,Store_005,109.83,2065.71
2025-12-01,Store_006,125.8,2243.75
2025-12-01,Store_007,82.03,1697.92
2025-12-01,Store_008,105.87,2266.64
2025-12-01,Store_009,124.76,2292.74
2025-12-01,Store_010,127.11,2201.73
2025-12-01,Store_011,129.21,2758.15
2025-12-01,Store_012,88.17,1506.93
2025-12-01,Store_013,92.64,1887.57
2025-12-01,Store_014,118.49,2510.21
2025-12-01,Store_015,120.94,2506.02
2025-12-01,Store_016,152.1,3006.89
2025-12-01,Store_017,92.79,1732.98
2025-12-01,Store_018,122.52,2558.61
2025-12-01,Store_019,102.61,2222.55
2025-12-01,Store_020,180.75,3328.55
2025-12-02,Store_001,90.04,1837.74
2025-12-02,Store_002,94.6,1709.94
2025-12-02,Store_003,81.63,1691.54
2025-12-02,Store_004,110.83,2252.67
2025-12-02,Store_005,73.45,1511.48
2025-12-02,Store_006,124.57,2673.0
2025-12-02,Store_007,96.92,2021.83
2025-12-02,Store_008,163.42,3192.75
2025-12-02,Store_009,111.78,1982.05
2025-12-02,Store_010,122.35,2424.39
2025-12-02,Store_011,141.7,2614.67
2025-12-02,Store_012,80.89,1442.09
2025-12-02,Store_013,96.3,1846.35
2025-12-02,Store_014,109.63,2192.12
2025-12-02,Store_015,84.72,1539.52
2025-12-02,Store_016,67.17,1318.98
2025-12-02,Store_017,106.71,2268.16
2025-12-02,Store_018,85.29,1735.41
2025-12-02,Store_019,101.47,2094.23
2025-12-02,Store_020,104.93,2268.46
2025-12-03,Store_001,108.94,2380.14
2025-12-03,Store_002,94.75,1771.02
2025-12-03,Store_003,116.24,2455.78
2025-12-03,Store_004,112.53,2221.1
2025-12-03,Store_005,88.22,1787.63
2025-12-03,Store_006,89.99,1712.31
2025-12-03,Store_007,109.92,2217.47
2025-12-03,Store_008,119.52,2162.44
2025-12-03,Store_009,154.5,3224.41
2025-12-03,Store_010,74.58,1380.84
2025-12-03,Store_011,57.65,1240.48
2025-12-03,Store_012,63.98,1097.74
2025-12-03,Store_013,117.89,2030.44
2025-12-03,Store_014,93.79,1909.66
2025-12-03,Store_015,105.71,2319.43
2025-12-03,Store_016,89.53,1606.06
2025-12-03,Store_017,92.23,1693.92
2025-12-03,Store_018,76.33,1448.91
2025-12-03,Store_019,73.4,1454.25
2025-12-03,Store_020,122.52,2636.89
2025-12-04,Store_001,97.58,1801.79
2025-12-04,Store_002,119.65,2587.81
2025-12-04,Store_003,104.63,2008.25
2025-12-04,Store_004,101.57,2174.61
2025-12-04,Store_005,99.24,1750.0
2025-12-04,Store_006,116.05,2423.8
2025-12-04,Store_007,112.54,2286.23
2025-12-04,Store_008,102.94,1890.96
2025-12-04,Store_009,50.0,1026.76
2025-12-04,Store_010,94.73,1676.86
2025-12-04,Store_011,154.56,2672.57
2025-12-04,Store_012,82.99,1811.27
2025-12-04,Store_013,104.98,1876.84
2025-12-04,Store_014,111.69,2108.14
2025-12-04,Store_015,79.08,1564.57
2025-12-04,Store_016,118.57,2190.33
2025-12-04,Store_017,129.91,2338.34
2025-12-04,Store_018,129.66,2845.96
2025-12-04,Store_019,124.21,2664.06
2025-12-04,Store_020,88.42,1923.77
2025-12-05,Store_001,85.9,1688.55
2025-12-05,Store_002,145.4,2812.52
2025-12-05,Store_003,169.66,3234.93
2025-12-05,Store_004,145.7,2778.48
2025-12-05,Store_005,109.32,2363.68
2025-12-05,Store_006,97.69,2067.53
2025-12-05,Store_007,99.0,1931.58
2025-12-05,Store_008,134.66,2612.28
2025-12-05,Store_009,124.84,2272.63
2025-12-05,Store_010,50.48,968.82
2025-12-05,Store_011,82.17,1443.17
2025-12-05,Store_012,76.76,1578.89
2025-12-05,Store_013,137.23,2470.58
2025-12-05,Store_014,105.79,1901.64
2025-12-05,Store_015,94.94,1686.81
2025-12-05,Store_016,88.24,1627.34
2025-12-05,Store_017,68.38,1482.83
2025-12-05,Store_018,109.01,2118.01
2025-12-05,Store_019,87.24,1612.42
2025-12-05,Store_020,118.46,2333.56
2025-12-06,Store_001,117.15,2204.5
2025-12-06,Store_002,148.75,2851.84
2025-12-06,Store_003,182.09,3229.05
2025-12-06,Store_004,146.08,2924.84
2025-12-06,Store_005,184.14,3921.54
2025-12-06,Store_006,133.86,2851.11
2025-12-06,Store_007,103.04,1917.57
2025-12-06,Store_008,105.92,2163.69
2025-12-06,Store_009,110.73,1914.12
2025-12-06,Store_010,140.57,2914.78
2025-12-06,Store_011,103.52,1937.99
2025-12-06,Store_012,165.66,2975.26
2025-12-06,Store_013,143.41,2904.5
2025-12-06,Store_014,116.79,2413.95
2025-12-06,Store_015,131.67,2440.7
2025-12-06,Store_016,88.52,1648.39
2025-12-06,Store_017,172.05,3728.07
2025-12-06,Store_018,113.45,2323.71
2025-12-06,Store_019,116.21,2501.8
2025-12-06,Store_020,175.52,3063.48
2025-12-07,Store_001,89.21,1770.26
2025-12-07,Store_002,156.71,3033.95
2025-12-07,Store_003,105.77,1912.34
2025-12-07,Store_004,143.98,3059.17
2025-12-07,Store_005,126.02,2376.1
2025-12-07,Store_006,175.51,3360.98
2025-12-07,Store_007,131.35,2482.76
2025-12-07,Store_008,107.31,1992.51
2025-12-07,Store_009,136.33,2865.09
2025-12-07,Store_010,166.78,2963.46
2025-12-07,Store_011,106.38,2006.62
2025-12-07,Store_012,102.84,2018.12
2025-12-07,Store_013,169.74,3282.85
2025-12-07,Store_014,125.9,2245.8
2025-12-07,Store_015,190.02,3535.34
2025-12-07,Store_016,146.91,2576.59
2025-12-07,Store_017,207.77,4470.44
2025-12-07,Store_018,102.46,2190.85
2025-12-07,Store_019,86.84,1621.49
2025-12-07,Store_020,123.81,2666.09
2025-12-08,Store_001,125.22,2739.59
2025-12-08,Store_002,139.2,2478.17
2025-12-08,Store_003,94.46,2018.37
2025-12-08,Store_004,107.88,2302.24
2025-12-08,Store_005,142.32,2532.57
2025-12-08,Store_006,98.53,1817.11
2025-12-08,Store_007,122.45,2337.48
2025-12-08,Store_008,116.79,2319.88
2025-12-08,Store_009,122.41,2606.75
2025-12-08,Store_010,85.9,1590.69
2025-12-08,Store_011,152.06,2723.51
2025-12-08,Store_012,103.03,1825.4
2025-12-08,Store_013,132.25,2578.19
2025-12-08,Store_014,97.92,2060.62
2025-12-08,Store_015,77.76,1331.68
2025-12-08,Store_016,107.08,1945.08
2025-12-08,Store_017,94.5,1681.07
2025-12-08,Store_018,113.35,1953.99
2025-12-08,Store_019,115.39,2062.24
2025-12-08,Store_020,95.41,1623.76
2025-12-09,Store_001,123.91,2501.0
2025-12-09,Store_002,95.91,1833.08
2025-12-09,Store_003,100.23,1734.25
2025-12-09,Store_004,119.36,2036.98
2025-12-09,Store_005,99.92,1890.34
2025-12-09,Store_006,133.29,2700.93
2025-12-09,Store_007,120.57,2318.34
2025-12-09,Store_008,50.0,871.48
2025-12-09,Store_009,131.22,2388.02
2025-12-09,Store_010,144.46,2628.24
2025-12-09,Store_011,119.71,2607.7
2025-12-09,Store_012,152.7,2991.96
2025-12-09,Store_013,117.3,2267.39
2025-12-09,Store_014,77.36,1570.54
2025-12-09,Store_015,108.85,1979.07
2025-12-09,Store_016,137.62,2483.24
2025-12-09,Store_017,109.75,2092.52
2025-12-09,Store_018,101.38,2155.72
2025-12-09,Store_019,113.64,1937.89
2025-12-09,Store_020,98.43,1777.69
2025-12-10,Store_001,113.61,2461.78
2025-12-10,Store_002,130.32,2478.25
2025-12-10,Store_003,85.43,1684.2
2025-12-10,Store_004,96.49,1790.85
2025-12-10,Store_005,131.9,2344.27
2025-12-10,Store_006,83.09,1729.3
2025-12-10,Store_007,125.57,2540.56
2025-12-10,Store_008,123.07,2259.42
2025-12-10,Store_009,126.31,2150.59
2025-12-10,Store_010,125.34,2188.63
2025-12-10,Store_011,106.2,2261.87
2025-12-10,Store_012,102.15,2069.42
2025-12-10,Store_013,82.88,1804.69
2025-12-10,Store_014,125.85,2686.81
2025-12-10,Store_015,108.02,2232.02
2025-12-10,Store_016,123.87,2670.9
2025-12-10,Store_017,103.12,2053.54
2025-12-10,Store_018,126.05,2543.78
2025-12-10,Store_019,72.62,1379.44
2025-12-10,Store_020,130.51,2729.33
2025-12-11,Store_001,72.08,1493.47
2025-12-11,Store_002,165.1,2898.53
2025-12-11,Store_003,80.14,1613.56
2025-12-11,Store_004,94.37,1835.78
2025-12-11,Store_005,115.12,2446.57
2025-12-11,Store_006,85.8,1850.95
2025-12-11,Store_007,69.86,1331.79
2025-12-11,Store_008,101.38,1836.97
2025-12-11,Store_009,116.31,2116.69
2025-12-11,Store_010,140.57,2475.29
2025-12-11,Store_011,109.83,2393.25
2025-12-11,Store_012,97.35,1848.33
2025-12-11,Store_013,112.68,2266.38
2025-12-11,Store_014,112.75,2377.22
2025-12-11,Store_015,112.59,2427.52
2025-12-11,Store_016,83.0,1421.02
2025-12-11,Store_017,109.8,2106.45
2025-12-11,Store_018,67.32,1252.99
2025-12-11,Store_019,100.08,2024.81
2025-12-11,Store_020,52.62,1028.28
2025-12-12,Store_001,119.48,2416.78
2025-12-12,Store_002,84.26,1690.81
2025-12-12,Store_003,78.32,1624.82
2025-12-12,Store_004,120.78,2359.64
2025-12-12,Store_005,71.78,1469.88
2025-12-12,Store_006,54.94,966.48
2025-12-12,Store_007,120.29,2329.88
2025-12-12,Store_008,120.16,2078.41
2025-12-12,Store_009,69.53,1384.91
2025-12-12,Store_010,80.56,1771.53
2025-12-12,Store_011,50.0,924.15
2025-12-12,Store_012,104.12,1823.51
2025-12-12,Store_013,93.07,1795.52
2025-12-12,Store_014,103.07,2158.33
2025-12-12,Store_015,96.6,1785.68
2025-12-12,Store_016,142.67,2551.08
2025-12-12,Store_017,118.61,2121.91
2025-12-12,Store_018,131.66,2529.17
2025-12-12,Store_019,123.94,2305.03
2025-12-12,Store_020,117.3,2242.07
2025-12-13,Store_001,126.09,2380.03
2025-12-13,Store_002,147.68,2742.65
2025-12-13,Store_003,116.72,2372.67
2025-12-13,Store_004,148.01,2894.82
2025-12-13,Store_005,124.02,2441.23
2025-12-13,Store_006,173.17,2950.62
2025-12-13,Store_007,111.48,2421.97
2025-12-13,Store_008,157.21,3208.93
2025-12-13,Store_009,136.28,2546.6
2025-12-13,Store_010,141.32,2654.84
2025-12-13,Store_011,170.38,3265.08
2025-12-13,Store_012,178.37,3387.13
2025-12-13,Store_013,118.0,2096.72
2025-12-13,Store_014,139.76,2632.22
2025-12-13,Store_015,233.12,4530.98
2025-12-13,Store_016,157.26,2841.4
2025-12-13,Store_017,78.92,1562.38
2025-12-13,Store_018,124.43,2639.96
2025-12-13,Store_019,132.57,2309.33
2025-12-13,Store_020,149.03,2606.35
2025-12-14,Store_001,171.86,3128.04
2025-12-14,Store_002,122.88,2642.56
2025-12-14,Store_003,98.78,2140.39
2025-12-14,Store_004,87.94,1905.55
2025-12-14,Store_005,157.6,3004.52
2025-12-14,Store_006,141.03,2991.38
2025-12-14,Store_007,91.0,1560.71
2025-12-14,Store_008,153.78,2757.17
2025-12-14,Store_009,142.14,2480.95
2025-12-14,Store_010,114.04,2098.07
2025-12-14,Store_011,139.2,2432.44
2025-12-14,Store_012,168.4,2977.66
2025-12-14,Store_013,180.44,3642.33
2025-12-14,Store_014,101.43,1814.25
2025-12-14,Store_015,150.66,3300.05
2025-12-14,Store_016,205.32,3596.27
2025-12-14,Store_017,176.47,3169.97
2025-12-14,Store_018,142.27,2488.62
2025-12-14,Store_019,158.39,3015.86
2025-12-14,Store_020,149.6,2792.85
2025-12-15,Store_001,118.28,2015.4
2025-12-15,Store_002,102.24,2127.66
2025-12-15,Store_003,77.55,1682.64
2025-12-15,Store_004,150.45,2689.3
2025-12-15,Store_005,164.65,3142.46
2025-12-15,Store_006,61.47,1064.47
2025-12-15,Store_007,99.34,2184.84
2025-12-15,Store_008,116.17,2222.51
2025-12-15,Store_009,96.47,2096.5
2025-12-15,Store_010,121.74,2433.01
2025-12-15,Store_011,84.96,1704.53
2025-12-15,Store_012,67.4,1265.47
2025-12-15,Store_013,118.0,2566.72
2025-12-15,Store_014,111.13,1970.98
2025-12-15,Store_015,106.5,2048.59
2025-12-15,Store_016,132.19,2410.0
2025-12-15,Store_017,91.34,1761.38
2025-12-15,Store_018,78.6,1605.52
2025-12-15,Store_019,114.23,2030.72
2025-12-15,Store_020,133.89,2548.77
2025-12-16,Store_001,77.77,1452.05
2025-12-16,Store_002,118.92,2138.7
2025-12-16,Store_003,106.14,2097.98
2025-12-16,Store_004,73.94,1472.91
2025-12-16,Store_005,116.16,2345.29
2025-12-16,Store_006,134.22,2492.85
2025-12-16,Store_007,84.41,1616.72
2025-12-16,Store_008,109.73,2137.33
2025-12-16,Store_009,140.97,2717.12
2025-12-16,Store_010,117.89,2225.63
2025-12-16,Store_011,111.32,2048.94
2025-12-16,Store_012,140.38,2433.57
2025-12-16,Store_013,77.67,1455.75
2025-12-16,Store_014,110.44,2093.68
2025-12-16,Store_015,69.86,1396.75
2025-12-16,Store_016,79.81,1418.48
2025-12-16,Store_017,123.23,2620.77
2025-12-16,Store_018,107.87,2081.9
2025-12-16,Store_019,98.96,1730.02
2025-12-16,Store_020,89.45,1631.57
2025-12-17,Store_001,109.78,2378.15
2025-12-17,Store_002,108.9,2155.99
2025-12-17,Store_003,138.96,2755.75
2025-12-17,Store_004,127.82,2461.29
2025-12-17,Store_005,138.39,2605.93
2025-12-17,Store_006,134.64,2765.99
2025-12-17,Store_007,76.53,1682.94
2025-12-17,Store_008,106.73,2323.54
2025-12-17,Store_009,106.61,1991.19
2025-12-17,Store_010,108.97,1927.49
2025-12-17,Store_011,92.4,1914.65
2025-12-17,Store_012,96.14,2024.45
2025-12-17,Store_013,140.57,2780.57
2025-12-17,Store_014,134.63,2846.47
2025-12-17,Store_015,151.13,3190.98
2025-12-17,Store_016,109.9,2261.13
2025-12-17,Store_017,96.87,1786.25
2025-12-17,Store_018,101.23,2143.95
2025-12-17,Store_019,86.08,1757.65
2025-12-17,Store_020,109.37,1995.5
2025-12-18,Store_001,91.72,1604.7
2025-12-18,Store_002,139.07,2716.45
2025-12-18,Store_003,136.95,2726.81
2025-12-18,Store_004,115.78,2050.37
2025-12-18,Store_005,96.86,2079.0
2025-12-18,Store_006,107.83,2025.22
2025-12-18,Store_007,119.99,2527.91
2025-12-18,Store_008,124.22,2567.61
2025-12-18,Store_009,142.89,2807.3
2025-12-18,Store_010,50.0,973.03
2025-12-18,Store_011,115.85,2045.99
2025-12-18,Store_012,79.33,1524.6
2025-12-18,Store_013,133.75,2361.78
2025-12-18,Store_014,120.74,2300.12
2025-12-18,Store_015,83.74,1742.97
2025-12-18,Store_016,120.82,2258.12
2025-12-18,Store_017,129.8,2603.47
2025-12-18,Store_018,84.09,1793.75
2025-12-18,Store_019,105.52,1918.12
2025-12-18,Store_020,82.23,1427.34
2025-12-19,Store_001,91.47,1646.02
2025-12-19,Store_002,147.25,2540.68
2025-12-19,Store_003,128.05,2803.07
2025-12-19,Store_004,94.34,2003.83
2025-12-19,Store_005,98.67,1717.28
2025-12-19,Store_006,116.86,2112.84
2025-12-19,Store_007,116.52,2148.15
2025-12-19,Store_008,113.51,2272.92
2025-12-19,Store_009,102.16,1922.43
2025-12-19,Store_010,121.06,2600.07
2025-12-19,Store_011,89.44,1541.82
2025-12-19,Store_012,71.81,1368.26
2025-12-19,Store_013,98.44,2145.8
2025-12-19,Store_014,108.9,2352.59
2025-12-19,Store_015,103.97,2021.84
2025-12-19,Store_016,131.98,2655.47
2025-12-19,Store_017,82.25,1455.95
2025-12-19,Store_018,92.57,1603.37
2025-12-19,Store_019,104.99,2045.1
2025-12-19,Store_020,89.71,1904.72
2025-12-20,Store_001,94.26,1966.41
2025-12-20,Store_002,62.5,1286.68
2025-12-20,Store_003,179.39,3591.4
2025-12-20,Store_004,173.99,3814.96
2025-12-20,Store_005,111.57,2377.4
2025-12-20,Store_006,100.36,1773.45
2025-12-20,Store_007,147.18,2542.72
2025-12-20,Store_008,123.92,2109.35
2025-12-20,Store_009,165.29,3112.96
2025-12-20,Store_010,104.73,2093.35
2025-12-20,Store_011,118.29,2417.84
2025-12-20,Store_012,83.68,1436.6
2025-12-20,Store_013,99.87,2072.74
2025-12-20,Store_014,138.06,2529.58
2025-12-20,Store_015,133.24,2845.41
2025-12-20,Store_016,126.48,2196.98
2025-12-20,Store_017,131.32,2299.11
2025-12-20,Store_018,158.71,3400.79
2025-12-20,Store_019,119.69,2586.53
2025-12-20,Store_020,169.59,3198.27
2025-12-21,Store_001,151.08,3287.33
2025-12-21,Store_002,152.8,2769.77
2025-12-21,Store_003,126.05,2648.89
2025-12-21,Store_004,153.84,2770.18
2025-12-21,Store_005,113.31,2156.86
2025-12-21,Store_006,100.33,2084.95
2025-12-21,Store_007,121.23,2526.04
2025-12-21,Store_008,148.85,2799.84
2025-12-21,Store_009,109.21,1987.35
2025-12-21,Store_010,161.23,3084.79
2025-12-21,Store_011,123.32,2574.97
2025-12-21,Store_012,205.29,3786.94
2025-12-21,Store_013,106.87,2261.14
2025-12-21,Store_014,134.51,2801.13
2025-12-21,Store_015,113.88,1940.57
2025-12-21,Store_016,108.53,1985.17
2025-12-21,Store_017,167.15,2916.1
2025-12-21,Store_018,168.12,3151.01
2025-12-21,Store_019,127.89,2442.45
2025-12-21,Store_020,153.13,2910.46
2025-12-22,Store_001,119.24,2555.84
2025-12-22,Store_002,87.36,1562.19
2025-12-22,Store_003,149.49,3125.98
2025-12-22,Store_004,67.22,1212.39
2025-12-22,Store_005,135.48,2785.09
2025-12-22,Store_006,100.32,2150.44
2025-12-22,Store_007,67.57,1183.94
2025-12-22,Store_008,142.8,3031.35
2025-12-22,Store_009,125.75,2550.57
2025-12-22,Store_010,103.94,1872.04
2025-12-22,Store_011,122.71,2415.22
2025-12-22,Store_012,138.06,2361.5
2025-12-22,Store_013,78.24,1641.22
2025-12-22,Store_014,122.86,2567.79
2025-12-22,Store_015,80.75,1488.7
2025-12-22,Store_016,88.56,1671.16
2025-12-22,Store_017,100.9,2017.04
2025-12-22,Store_018,121.03,2203.73
2025-12-22,Store_019,73.96,1352.08
2025-12-22,Store_020,106.7,2172.56
2025-12-23,Store_001,185.81,3251.08
2025-12-23,Store_002,116.95,2546.31
2025-12-23,Store_003,124.75,2189.25
2025-12-23,Store_004,146.24,3117.12
2025-12-23,Store_005,142.33,2881.14
2025-12-23,Store_006,128.07,2566.51
2025-12-23,Store_007,146.05,2741.84
2025-12-23,Store_008,82.92,1821.47
2025-12-23,Store_009,112.86,2289.31
2025-12-23,Store_010,121.4,2234.2
2025-12-23,Store_011,139.17,2585.07
2025-12-23,Store_012,94.39,1834.63
2025-12-23,Store_013,112.75,2476.66
2025-12-23,Store_014,124.02,2619.66
2025-12-23,Store_015,92.96,1854.75
2025-12-23,Store_016,114.26,2179.18
2025-12-23,Store_017,132.89,2897.9
2025-12-23,Store_018,94.61,1898.7
2025-12-23,Store_019,148.35,2543.59
2025-12-23,Store_020,122.97,2593.1
2025-12-24,Store_001,121.03,2582.84
2025-12-24,Store_002,123.57,2639.28
2025-12-24,Store_003,120.93,2301.7
2025-12-24,Store_004,154.25,2707.12
2025-12-24,Store_005,113.82,2258.88
2025-12-24,Store_006,129.15,2566.24
2025-12-24,Store_007,76.9,1415.77
2025-12-24,Store_008,95.19,1761.45
2025-12-24,Store_009,129.32,2528.22
2025-12-24,Store_010,105.41,1864.31
2025-12-24,Store_011,123.05,2343.18
2025-12-24,Store_012,150.71,3272.31
2025-12-24,Store_013,97.87,1863.64
2025-12-24,Store_014,106.57,2116.21
2025-12-24,Store_015,90.33,1787.3
2025-12-24,Store_016,89.38,1864.95
2025-12-24,Store_017,150.93,2727.51
2025-12-24,Store_018,113.11,2047.3
2025-12-24,Store_019,68.35,1401.14
2025-12-24,Store_020,142.48,2666.92
2025-12-25,Store_001,122.28,2296.51
2025-12-25,Store_002,93.61,1710.15
2025-12-25,Store_003,120.3,2173.94
2025-12-25,Store_004,52.03,918.37
2025-12-25,Store_005,100.22,2109.54
2025-12-25,Store_006,102.04,1812.44
2025-12-25,Store_007,102.91,2260.37
2025-12-25,Store_008,63.58,1109.4
2025-12-25,Store_009,123.84,2256.54
2025-12-25,Store_010,56.94,1168.24
2025-12-25,Store_011,91.03,1938.27
2025-12-25,Store_012,121.26,2536.61
2025-12-25,Store_013,122.84,2639.17
2025-12-25,Store_014,75.11,1609.42
2025-12-25,Store_015,111.06,1897.0
2025-12-25,Store_016,122.84,2403.75
2025-12-25,Store_017,78.9,1427.17
2025-12-25,Store_018,90.65,1652.06
2025-12-25,Store_019,101.01,1731.91
2025-12-25,Store_020,118.87,2048.46
2025-12-26,Store_001,115.53,2480.65
