date,sku,units,unit_price,revenue,cogs,price_type,channel
2026-01-24,SKU-10048,21,127.41,2675.61,1122.03,Promo,Online
2026-01-24,SKU-10045,25,157.64,3941.0,2289.25,Regular,Wholesale
2026-01-24,SKU-10040,24,152.94,3670.56,2320.08,Promo,Online
2026-01-24,SKU-10042,23,217.22,4996.06,2147.28,Regular,Retail
2026-01-25,SKU-10037,18,170.23,3064.14,1652.4,Promo,Wholesale
2026-01-25,SKU-10053,30,75.21,2256.3,1131.9,Regular,Retail
2026-01-25,SKU-10020,24,44.46,1067.04,432.96,Regular,Online
2026-01-25,SKU-10012,10,82.46,824.6,280.2,Regular,Online
2026-01-25,SKU-10039,13,172.17,2238.21,1518.53,Promo,Retail
2026-01-25,SKU-10018,28,137.3,3844.4,1552.32,Regular,Retail
2026-01-25,SKU-10011,25,215.91,5397.75,2271.25,Regular,Wholesale
2026-01-25,SKU-10046,29,101.62,2946.98,1585.72,Regular,Online
2026-01-25,SKU-10025,29,51.74,1500.46,530.41,Regular,Retail
2026-01-25,SKU-10014,12,144.79,1737.48,1023.12,Regular,Online
2026-01-25,SKU-10008,30,40.71,1221.3,695.1,Promo,Wholesale
2026-01-25,SKU-10055,19,144.9,2753.1,1415.31,Regular,Wholesale
2026-01-25,SKU-10038,41,59.43,2436.63,1546.11,Regular,Retail
2026-01-25,SKU-10015,37,169.58,6274.46,2211.86,Regular,Online
2026-01-25,SKU-10052,5,135.64,678.2,289.2,Promo,Retail
2026-01-25,SKU-10051,33,44.24,1459.92,470.58,Regular,Retail
2026-01-25,SKU-10034,20,132.2,2644.0,1560.2,Regular,Retail
2026-01-25,SKU-10047,29,116.82,3387.78,1690.41,Promo,Retail
2026-01-25,SKU-10019,10,173.56,1735.6,739.5,Regular,Online
2026-01-25,SKU-10001,14,9.45,132.3,41.3,Regular,Wholesale
2026-01-25,SKU-10021,29,114.4,3317.6,1597.9,Promo,Retail
2026-01-25,SKU-10044,22,150.3,3306.6,2379.52,Promo,Wholesale
2026-01-25,SKU-10031,24,125.2,3004.8,1498.32,Regular,Retail
2026-01-25,SKU-10013,17,133.8,2274.6,1040.91,Regular,Online
2026-01-25,SKU-10040,35,166.55,5829.25,3383.45,Regular,Online
2026-01-25,SKU-10050,41,160.75,6590.75,3482.95,Regular,Online
2026-01-25,SKU-10007,48,197.03,9457.44,4347.84,Regular,Online
2026-01-25,SKU-10057,21,229.24,4814.04,2715.72,Regular,Online
2026-01-25,SKU-10004,15,148.9,2233.5,1099.05,Regular,Retail
2026-01-25,SKU-10017,23,215.13,4947.99,1967.88,Regular,Wholesale
2026-01-25,SKU-10054,48,154.64,7422.72,2652.96,Regular,Wholesale
2026-01-25,SKU-10059,33,35.74,1179.42,513.48,Regular,Wholesale
2026-01-25,SKU-10032,5,79.41,397.05,169.9,Regular,Retail
2026-01-25,SKU-10016,42,184.01,7728.42,3717.84,Regular,Online
2026-01-25,SKU-10045,22,152.18,3347.96,2014.54,Regular,Online
2026-01-25,SKU-10035,33,189.62,6257.46,3041.28,Regular,Retail
2026-01-25,SKU-10029,14,190.01,2660.14,1573.88,Regular,Online
2026-01-25,SKU-10010,38,74.98,2849.24,1172.3,Regular,Online
2026-01-25,SKU-10058,9,170.56,1535.04,675.18,Regular,Online
2026-01-25,SKU-10033,26,137.44,3573.44,1901.12,Regular,Wholesale
2026-01-25,SKU-10005,36,14.03,505.08,234.36,Promo,Retail
2026-01-25,SKU-10043,17,44.14,750.38,413.44,Regular,Retail
2026-01-25,SKU-10041,20,181.77,3635.4,1806.2,Regular,Wholesale
2026-01-25,SKU-10030,32,26.43,845.76,400.64,Regular,Retail
2026-01-26,SKU-10015,35,178.26,6239.1,2092.3,Regular,Retail
2026-01-26,SKU-10050,23,147.45,3391.35,1953.85,Regular,Retail
2026-01-26,SKU-10028,24,29.97,719.28,290.64,Regular,Online
2026-01-26,SKU-10029,19,190.28,3615.32,2135.98,Regular,Online
2026-01-26,SKU-10037,7,158.61,1110.27,642.6,Promo,Retail
2026-01-26,SKU-10048,26,161.53,4199.78,1389.18,Regular,Wholesale
2026-01-26,SKU-10024,9,79.92,719.28,231.3,Regular,Wholesale
2026-01-26,SKU-10002,28,121.68,3407.04,2204.44,Promo,Retail
2026-01-26,SKU-10047,26,147.27,3829.02,1515.54,Regular,Wholesale
2026-01-26,SKU-10055,20,150.12,3002.4,1489.8,Regular,Online
2026-01-26,SKU-10016,5,182.98,914.9,442.6,Regular,Online
2026-01-26,SKU-10003,29,135.53,3930.37,1654.74,Regular,Online
2026-01-26,SKU-10034,16,138.17,2210.72,1248.16,Regular,Wholesale
2026-01-26,SKU-10052,3,164.56,493.68,173.52,Regular,Wholesale
2026-01-26,SKU-10023,19,16.39,311.41,148.96,Regular,Online
2026-01-26,SKU-10019,42,163.7,6875.4,3105.9,Regular,Wholesale
2026-01-26,SKU-10058,20,166.76,3335.2,1500.4,Regular,Online
2026-01-26,SKU-10049,13,186.94,2430.22,1229.93,Promo,Retail
2026-01-26,SKU-10025,16,43.65,698.4,292.64,Promo,Wholesale
2026-01-26,SKU-10010,12,72.02,864.24,370.2,Regular,Online
2026-01-26,SKU-10046,49,95.58,4683.42,2679.32,Regular,Retail
2026-01-26,SKU-10017,29,169.4,4912.6,2481.24,Promo,Online
2026-01-26,SKU-10032,30,65.51,1965.3,1019.4,Promo,Retail
2026-01-26,SKU-10040,10,173.94,1739.4,966.7,Regular,Retail
2026-01-26,SKU-10008,41,49.82,2042.62,949.97,Regular,Retail
2026-01-26,SKU-10006,16,50.62,809.92,331.52,Regular,Online
2026-01-26,SKU-10007,2,168.41,336.82,181.16,Promo,Retail
2026-01-26,SKU-10009,41,141.13,5786.33,2254.18,Regular,Retail
2026-01-26,SKU-10033,35,143.51,5022.85,2559.2,Regular,Wholesale
2026-01-26,SKU-10056,22,14.37,316.14,172.04,Promo,Online
2026-01-26,SKU-10043,31,43.64,1352.84,753.92,Regular,Wholesale
2026-01-26,SKU-10035,29,190.53,5525.37,2672.64,Regular,Retail
2026-01-26,SKU-10038,42,60.33,2533.86,1583.82,Regular,Retail
2026-01-26,SKU-10057,20,202.87,4057.4,2586.4,Promo,Online
2026-01-26,SKU-10059,25,29.82,745.5,389.0,Promo,Retail
2026-01-26,SKU-10018,20,120.11,2402.2,1108.8,Promo,Retail
2026-01-26,SKU-10014,11,147.29,1620.19,937.86,Regular,Retail
2026-01-26,SKU-10005,22,16.03,352.66,143.22,Regular,Wholesale
2026-01-26,SKU-10004,11,159.88,1758.68,805.97,Regular,Online
2026-01-26,SKU-10020,33,36.84,1215.72,595.32,Promo,Online
2026-01-26,SKU-10051,29,38.27,1109.83,413.54,Promo,Retail
2026-01-26,SKU-10044,23,180.71,4156.33,2487.68,Regular,Online
2026-01-26,SKU-10001,5,8.94,44.7,14.75,Regular,Retail
2026-01-26,SKU-10021,18,140.68,2532.24,991.8,Regular,Retail
2026-01-26,SKU-10060,29,183.74,5328.46,1913.71,Regular,Retail
2026-01-27,SKU-10055,22,123.96,2727.12,1638.78,Promo,Retail
2026-01-27,SKU-10049,21,232.86,4890.06,1986.81,Regular,Retail
2026-01-27,SKU-10053,28,73.28,2051.84,1056.44,Regular,Online
2026-01-27,SKU-10042,25,207.17,5179.25,2334.0,Regular,Retail
2026-01-27,SKU-10054,27,143.82,3883.14,1492.29,Regular,Online
2026-01-27,SKU-10058,12,166.94,2003.28,900.24,Regular,Wholesale
2026-01-27,SKU-10015,17,172.37,2930.29,1016.26,Regular,Retail
2026-01-27,SKU-10008,15,46.95,704.25,347.55,Regular,Wholesale
2026-01-27,SKU-10013,6,132.13,792.78,367.38,Regular,Wholesale
2026-01-27,SKU-10014,26,157.27,4089.02,2216.76,Regular,Online
2026-01-27,SKU-10036,24,89.03,2136.72,1296.72,Regular,Online
2026-01-27,SKU-10059,25,35.39,884.75,389.0,Regular,Retail
2026-01-27,SKU-10032,37,72.58,2685.46,1257.26,Regular,Online
2026-01-27,SKU-10022,36,64.01,2304.36,990.0,Regular,Online
2026-01-27,SKU-10006,15,52.41,786.15,310.8,Regular,Retail
2026-01-27,SKU-10045,8,155.86,1246.88,732.56,Regular,Online
2026-01-27,SKU-10050,11,122.39,1346.29,934.45,Promo,Online
2026-01-27,SKU-10024,23,78.37,1802.51,591.1,Regular,Online
2026-01-27,SKU-10017,34,179.54,6104.36,2909.04,Promo,Wholesale
2026-01-27,SKU-10035,9,194.34,1749.06,829.44,Regular,Retail
2026-01-27,SKU-10039,39,190.72,7438.08,4555.59,Regular,Online
2026-01-27,SKU-10005,27,15.66,422.82,175.77,Regular,Wholesale
2026-01-27,SKU-10046,30,97.35,2920.5,1640.4,Regular,Retail
2026-01-27,SKU-10012,23,70.81,1628.63,644.46,Promo,Wholesale
2026-01-27,SKU-10028,43,25.0,1075.0,520.73,Promo,Online
2026-01-27,SKU-10026,22,97.26,2139.72,1442.76,Promo,Retail
2026-01-27,SKU-10002,19,141.17,2682.23,1495.87,Regular,Online
2026-01-27,SKU-10040,6,141.49,848.94,580.02,Promo,Wholesale
2026-01-27,SKU-10016,29,170.17,4934.93,2567.08,Regular,Wholesale
2026-01-27,SKU-10019,21,172.09,3613.89,1552.95,Regular,Online
2026-01-27,SKU-10030,19,23.97,455.43,237.88,Promo,Online
2026-01-27,SKU-10009,26,116.02,3016.52,1429.48,Promo,Online
2026-01-27,SKU-10003,25,115.77,2894.25,1426.5,Promo,Wholesale
2026-01-27,SKU-10057,38,223.23,8482.74,4914.16,Regular,Retail
2026-01-27,SKU-10056,38,18.61,707.18,297.16,Regular,Retail
2026-01-27,SKU-10051,18,43.61,784.98,256.68,Regular,Online
2026-01-27,SKU-10025,24,50.48,1211.52,438.96,Regular,Online
2026-01-27,SKU-10038,13,61.56,800.28,490.23,Regular,Retail
2026-01-27,SKU-10060,38,150.7,5726.6,2507.62,Promo,Online
2026-01-27,SKU-10021,24,133.63,3207.12,1322.4,Regular,Wholesale
2026-01-27,SKU-10031,19,107.87,2049.53,1186.17,Promo,Online
2026-01-27,SKU-10004,28,149.42,4183.76,2051.56,Regular,Wholesale
2026-01-27,SKU-10029,28,187.66,5254.48,3147.76,Regular,Wholesale
2026-01-27,SKU-10011,6,219.81,1318.86,545.1,Regular,Online
2026-01-27,SKU-10033,26,111.11,2888.86,1901.12,Promo,Online
2026-01-28,SKU-10022,14,60.6,848.4,385.0,Regular,Wholesale
2026-01-28,SKU-10005,17,15.74,267.58,110.67,Regular,Retail
2026-01-28,SKU-10013,5,134.48,672.4,306.15,Regular,Online
2026-01-28,SKU-10030,38,25.75,978.5,475.76,Regular,Online
2026-01-28,SKU-10055,24,150.2,3604.8,1787.76,Regular,Retail
2026-01-28,SKU-10020,16,39.19,627.04,288.64,Promo,Retail
2026-01-28,SKU-10027,30,178.38,5351.4,1890.9,Regular,Online
2026-01-28,SKU-10008,33,48.27,1592.91,764.61,Regular,Retail
2026-01-28,SKU-10049,25,223.91,5597.75,2365.25,Regular,Online
2026-01-28,SKU-10001,10,9.05,90.5,29.5,Regular,Retail
2026-01-28,SKU-10047,28,147.68,4135.04,1632.12,Regular,Retail
2026-01-28,SKU-10009,13,140.0,1820.0,714.74,Regular,Wholesale
2026-01-28,SKU-10032,29,73.69,2137.01,985.42,Regular,Retail
2026-01-28,SKU-10045,33,160.77,5305.41,3021.81,Regular,Online
2026-01-28,SKU-10007,35,213.94,7487.9,3170.3,Regular,Wholesale
2026-01-28,SKU-10054,16,123.38,1974.08,884.32,Promo,Wholesale
2026-01-28,SKU-10031,18,121.87,2193.66,1123.74,Regular,Wholesale
2026-01-28,SKU-10048,22,158.47,3486.34,1175.46,Regular,Wholesale
2026-01-28,SKU-10026,15,106.67,1600.05,983.7,Promo,Wholesale
2026-01-28,SKU-10006,38,50.42,1915.96,787.36,Regular,Retail
2026-01-28,SKU-10034,17,136.71,2324.07,1326.17,Regular,Retail
2026-01-28,SKU-10057,24,210.98,5063.52,3103.68,Regular,Online
2026-01-28,SKU-10035,21,185.45,3894.45,1935.36,Regular,Wholesale
2026-01-28,SKU-10043,24,39.32,943.68,583.68,Promo,Wholesale
2026-01-28,SKU-10023,21,16.29,342.09,164.64,Regular,Retail
2026-01-28,SKU-10021,11,135.29,1488.19,606.1,Regular,Wholesale
2026-01-28,SKU-10039,22,167.35,3681.7,2569.82,Promo,Retail
2026-01-28,SKU-10033,8,133.94,1071.52,584.96,Regular,Retail
2026-01-28,SKU-10041,14,175.77,2460.78,1264.34,Regular,Wholesale
2026-01-28,SKU-10038,41,60.7,2488.7,1546.11,Regular,Online
2026-01-28,SKU-10003,31,126.01,3906.31,1768.86,Regular,Online
2026-01-28,SKU-10059,34,35.21,1197.14,529.04,Regular,Retail
2026-01-28,SKU-10052,29,168.0,4872.0,1677.36,Regular,Online
2026-01-28,SKU-10058,14,159.94,2239.16,1050.28,Regular,Wholesale
2026-01-28,SKU-10018,26,133.32,3466.32,1441.44,Regular,Retail
2026-01-28,SKU-10028,24,32.49,779.76,290.64,Regular,Online
2026-01-28,SKU-10046,40,97.95,3918.0,2187.2,Regular,Retail
2026-01-28,SKU-10025,29,51.77,1501.33,530.41,Regular,Wholesale
2026-01-28,SKU-10014,21,137.78,2893.38,1790.46,Promo,Retail
2026-01-28,SKU-10060,30,195.73,5871.9,1979.7,Regular,Retail
2026-01-28,SKU-10011,14,228.64,3200.96,1271.9,Regular,Online
2026-01-28,SKU-10024,20,63.67,1273.4,514.0,Promo,Online
2026-01-28,SKU-10012,8,75.64,605.12,224.16,Regular,Online
2026-01-28,SKU-10015,13,172.48,2242.24,777.14,Regular,Retail
2026-01-29,SKU-10058,25,164.87,4121.75,1875.5,Regular,Retail
2026-01-29,SKU-10044,31,144.66,4484.46,3352.96,Promo,Online
2026-01-29,SKU-10033,25,139.3,3482.5,1828.0,Regular,Wholesale
2026-01-29,SKU-10007,23,206.7,4754.1,2083.34,Regular,Retail
2026-01-29,SKU-10060,26,182.66,4749.16,1715.74,Regular,Wholesale
2026-01-29,SKU-10025,30,39.99,1199.7,548.7,Promo,Online
2026-01-29,SKU-10048,13,150.37,1954.81,694.59,Regular,Retail
2026-01-29,SKU-10005,34,15.59,530.06,221.34,Regular,Online
2026-01-29,SKU-10013,29,128.05,3713.45,1775.67,Regular,Online
2026-01-29,SKU-10032,14,74.12,1037.68,475.72,Regular,Wholesale
2026-01-29,SKU-10045,19,151.53,2879.07,1739.83,Regular,Wholesale
2026-01-29,SKU-10043,22,46.25,1017.5,535.04,Regular,Online
2026-01-29,SKU-10009,10,149.07,1490.7,549.8,Regular,Retail
2026-01-29,SKU-10055,36,157.16,5657.76,2681.64,Regular,Retail
2026-01-29,SKU-10047,39,142.35,5551.65,2273.31,Regular,Retail
2026-01-29,SKU-10035,38,188.25,7153.5,3502.08,Regular,Retail
2026-01-29,SKU-10051,35,41.64,1457.4,499.1,Regular,Retail
2026-01-29,SKU-10016,29,167.74,4864.46,2567.08,Regular,Retail
2026-01-29,SKU-10046,14,104.27,1459.78,765.52,Regular,Online
2026-01-29,SKU-10040,13,174.17,2264.21,1256.71,Regular,Online
2026-01-29,SKU-10011,13,176.06,2288.78,1181.05,Promo,Online
2026-01-29,SKU-10017,35,213.01,7455.35,2994.6,Regular,Retail
2026-01-29,SKU-10014,33,145.63,4805.79,2813.58,Regular,Retail
2026-01-29,SKU-10030,25,26.3,657.5,313.0,Regular,Wholesale
2026-01-29,SKU-10029,49,160.17,7848.33,5508.58,Promo,Online
2026-01-29,SKU-10052,20,156.37,3127.4,1156.8,Regular,Online
2026-01-29,SKU-10006,23,53.24,1224.52,476.56,Regular,Online
2026-01-29,SKU-10037,34,187.62,6379.08,3121.2,Regular,Wholesale
2026-01-29,SKU-10021,20,145.0,2900.0,1102.0,Regular,Online
2026-01-29,SKU-10026,38,120.85,4592.3,2492.04,Regular,Retail
2026-01-29,SKU-10010,28,66.17,1852.76,863.8,Promo,Retail
2026-01-29,SKU-10024,33,70.49,2326.17,848.1,Promo,Retail
2026-01-29,SKU-10059,19,33.85,643.15,295.64,Regular,Online
2026-01-29,SKU-10036,34,89.93,3057.62,1837.02,Regular,Online
2026-01-29,SKU-10003,33,102.64,3387.12,1882.98,Promo,Retail
2026-01-29,SKU-10004,34,150.82,5127.88,2491.18,Regular,Retail
2026-01-29,SKU-10020,40,35.47,1418.8,721.6,Promo,Online
2026-01-29,SKU-10019,20,170.64,3412.8,1479.0,Regular,Wholesale
2026-01-29,SKU-10015,23,177.3,4077.9,1374.94,Regular,Online
2026-01-29,SKU-10028,22,28.41,625.02,266.42,Promo,Retail
2026-01-29,SKU-10041,1,173.1,173.1,90.31,Regular,Wholesale
2026-01-29,SKU-10053,10,76.25,762.5,377.3,Regular,Online
2026-01-29,SKU-10001,28,8.88,248.64,82.6,Regular,Online
2026-01-29,SKU-10023,21,16.72,351.12,164.64,Regular,Wholesale
2026-01-29,SKU-10057,17,213.58,3630.86,2198.44,Regular,Online
2026-01-30,SKU-10026,20,106.74,2134.8,1311.6,Promo,Online
2026-01-30,SKU-10055,15,155.76,2336.4,1117.35,Regular,Retail
2026-01-30,SKU-10049,25,219.49,5487.25,2365.25,Regular,Wholesale
2026-01-30,SKU-10036,27,94.54,2552.58,1458.81,Regular,Retail
2026-01-30,SKU-10043,45,47.35,2130.75,1094.4,Regular,Online
2026-01-30,SKU-10011,17,218.74,3718.58,1544.45,Regular,Wholesale
2026-01-30,SKU-10022,4,64.05,256.2,110.0,Regular,Retail
2026-01-30,SKU-10024,37,79.4,2937.8,950.9,Regular,Retail
2026-01-30,SKU-10017,36,204.16,7349.76,3080.16,Regular,Online
2026-01-30,SKU-10042,11,213.7,2350.7,1026.96,Regular,Wholesale
2026-01-30,SKU-10013,37,138.21,5113.77,2265.51,Regular,Retail
2026-01-30,SKU-10009,31,139.45,4322.95,1704.38,Regular,Wholesale
2026-01-30,SKU-10028,19,31.85,605.15,230.09,Regular,Wholesale
2026-01-30,SKU-10021,20,137.72,2754.4,1102.0,Regular,Online
2026-01-30,SKU-10023,23,15.22,350.06,180.32,Promo,Wholesale
2026-01-30,SKU-10034,26,132.28,3439.28,2028.26,Regular,Retail
2026-01-30,SKU-10037,14,191.22,2677.08,1285.2,Regular,Retail
2026-01-30,SKU-10016,6,168.45,1010.7,531.12,Regular,Retail
2026-01-30,SKU-10046,39,96.56,3765.84,2132.52,Regular,Retail
2026-01-30,SKU-10054,34,132.84,4516.56,1879.18,Promo,Wholesale
2026-01-30,SKU-10030,23,26.03,598.69,287.96,Regular,Wholesale
2026-01-30,SKU-10014,23,143.35,3297.05,1960.98,Regular,Wholesale
2026-01-30,SKU-10044,36,146.85,5286.6,3893.76,Promo,Online
2026-01-30,SKU-10001,37,7.1,262.7,109.15,Promo,Wholesale
2026-01-30,SKU-10060,35,193.15,6760.25,2309.65,Regular,Online
2026-01-30,SKU-10051,20,42.98,859.6,285.2,Regular,Wholesale
2026-01-30,SKU-10008,10,46.44,464.4,231.7,Regular,Retail
2026-01-30,SKU-10033,16,143.25,2292.0,1169.92,Regular,Wholesale
2026-01-30,SKU-10032,29,79.27,2298.83,985.42,Regular,Online
2026-01-30,SKU-10041,40,178.31,7132.4,3612.4,Regular,Online
2026-01-30,SKU-10059,24,30.14,723.36,373.44,Promo,Online
2026-01-30,SKU-10007,22,203.88,4485.36,1992.76,Regular,Retail
2026-01-30,SKU-10040,22,137.21,3018.62,2126.74,Promo,Retail
2026-01-30,SKU-10050,9,155.44,1398.96,764.55,Regular,Retail
2026-01-30,SKU-10048,22,154.74,3404.28,1175.46,Regular,Retail
2026-01-30,SKU-10058,25,169.62,4240.5,1875.5,Regular,Wholesale
2026-01-30,SKU-10025,30,51.91,1557.3,548.7,Regular,Wholesale
2026-01-30,SKU-10045,17,154.08,2619.36,1556.69,Regular,Online
2026-01-30,SKU-10010,26,72.96,1896.96,802.1,Regular,Wholesale
2026-01-30,SKU-10052,10,162.4,1624.0,578.4,Regular,Online
2026-01-30,SKU-10015,27,147.92,3993.84,1614.06,Promo,Wholesale
2026-01-30,SKU-10002,18,135.73,2443.14,1417.14,Regular,Retail
2026-01-30,SKU-10053,24,70.91,1701.84,905.52,Regular,Wholesale
2026-01-30,SKU-10035,22,187.03,4114.66,2027.52,Regular,Online
2026-01-30,SKU-10038,34,58.84,2000.56,1282.14,Regular,Retail
2026-01-31,SKU-10018,22,143.08,3147.76,1219.68,Regular,Wholesale
2026-01-31,SKU-10013,8,115.2,921.6,489.84,Promo,Online
2026-01-31,SKU-10003,14,116.5,1631.0,798.84,Promo,Retail
2026-01-31,SKU-10037,31,186.36,5777.16,2845.8,Regular,Retail
2026-01-31,SKU-10045,31,149.51,4634.81,2838.67,Regular,Wholesale
2026-01-31,SKU-10015,4,178.82,715.28,239.12,Regular,Online
2026-01-31,SKU-10007,37,214.19,7925.03,3351.46,Regular,Wholesale
2026-01-31,SKU-10050,12,156.07,1872.84,1019.4,Regular,Wholesale
2026-01-31,SKU-10019,25,170.16,4254.0,1848.75,Regular,Retail
2026-01-31,SKU-10059,6,34.72,208.32,93.36,Regular,Wholesale
2026-01-31,SKU-10025,37,50.04,1851.48,676.73,Regular,Retail
2026-01-31,SKU-10032,21,64.12,1346.52,713.58,Promo,Wholesale
2026-01-31,SKU-10038,26,58.91,1531.66,980.46,Regular,Retail
2026-01-31,SKU-10021,11,121.43,1335.73,606.1,Promo,Online
2026-01-31,SKU-10039,22,201.18,4425.96,2569.82,Regular,Online
2026-01-31,SKU-10026,19,93.12,1769.28,1246.02,Promo,Retail
2026-01-31,SKU-10054,41,151.14,6196.74,2266.07,Regular,Retail
2026-01-31,SKU-10029,25,170.96,4274.0,2810.5,Promo,Wholesale
2026-01-31,SKU-10014,25,146.37,3659.25,2131.5,Regular,Retail
2026-01-31,SKU-10027,21,165.68,3479.28,1323.63,Promo,Online
2026-01-31,SKU-10043,20,43.89,877.8,486.4,Regular,Retail
2026-01-31,SKU-10005,27,15.3,413.1,175.77,Regular,Retail
2026-01-31,SKU-10044,23,159.61,3671.03,2487.68,Promo,Retail
2026-01-31,SKU-10036,22,90.0,1980.0,1188.66,Regular,Retail
2026-01-31,SKU-10023,23,16.18,372.14,180.32,Regular,Online
2026-01-31,SKU-10009,18,137.79,2480.22,989.64,Regular,Wholesale
2026-01-31,SKU-10033,2,132.68,265.36,146.24,Regular,Online
2026-01-31,SKU-10028,24,31.85,764.4,290.64,Regular,Wholesale
2026-01-31,SKU-10024,25,79.09,1977.25,642.5,Regular,Online
2026-01-31,SKU-10051,38,45.39,1724.82,541.88,Regular,Retail
2026-01-31,SKU-10006,27,52.24,1410.48,559.44,Regular,Online
2026-01-31,SKU-10001,10,8.73,87.3,29.5,Regular,Wholesale
2026-01-31,SKU-10053,41,73.48,3012.68,1546.93,Regular,Online
2026-01-31,SKU-10030,40,27.46,1098.4,500.8,Regular,Wholesale
2026-01-31,SKU-10034,25,123.7,3092.5,1950.25,Promo,Online
2026-01-31,SKU-10031,37,132.87,4916.19,2309.91,Regular,Online
2026-01-31,SKU-10055,26,156.88,4078.88,1936.74,Regular,Online
2026-01-31,SKU-10035,39,193.4,7542.6,3594.24,Regular,Online
2026-01-31,SKU-10012,30,78.38,2351.4,840.6,Regular,Online
2026-01-31,SKU-10041,33,175.35,5786.55,2980.23,Regular,Retail
2026-01-31,SKU-10040,27,169.79,4584.33,2610.09,Regular,Retail
2026-01-31,SKU-10057,25,212.84,5321.0,3233.0,Regular,Online
2026-01-31,SKU-10011,24,215.13,5163.12,2180.4,Regular,Online
2026-01-31,SKU-10060,17,151.83,2581.11,1121.83,Promo,Retail
2026-01-31,SKU-10004,23,161.07,3704.61,1685.21,Regular,Online
2026-02-01,SKU-10002,13,121.72,1582.36,1023.49,Promo,Wholesale
2026-02-01,SKU-10046,36,99.31,3575.16,1968.48,Regular,Wholesale
2026-02-01,SKU-10052,23,171.81,3951.63,1330.32,Regular,Wholesale
2026-02-01,SKU-10003,33,132.78,4381.74,1882.98,Regular,Wholesale
2026-02-01,SKU-10041,46,184.67,8494.82,4154.26,Regular,Online
2026-02-01,SKU-10039,31,206.83,6411.73,3621.11,Regular,Online
2026-02-01,SKU-10043,13,47.46,616.98,316.16,Regular,Online
2026-02-01,SKU-10007,14,202.23,2831.22,1268.12,Regular,Retail
2026-02-01,SKU-10059,39,35.04,1366.56,606.84,Regular,Retail
2026-02-01,SKU-10023,16,17.38,278.08,125.44,Regular,Retail
2026-02-01,SKU-10055,30,151.32,4539.6,2234.7,Regular,Retail
2026-02-01,SKU-10033,44,109.9,4835.6,3217.28,Promo,Online
2026-02-01,SKU-10049,24,237.4,5697.6,2270.64,Regular,Retail
2026-02-01,SKU-10044,8,165.71,1325.68,865.28,Promo,Retail
2026-02-01,SKU-10024,19,76.93,1461.67,488.3,Regular,Retail
2026-02-01,SKU-10042,24,207.83,4987.92,2240.64,Regular,Online
2026-02-01,SKU-10056,39,15.06,587.34,304.98,Promo,Retail
2026-02-01,SKU-10031,19,131.93,2506.67,1186.17,Regular,Wholesale
2026-02-01,SKU-10057,22,196.64,4326.08,2845.04,Promo,Retail
2026-02-01,SKU-10036,16,94.02,1504.32,864.48,Regular,Retail
2026-02-01,SKU-10058,7,168.84,1181.88,525.14,Regular,Wholesale
2026-02-01,SKU-10001,3,8.65,25.95,8.85,Regular,Wholesale
2026-02-01,SKU-10013,18,138.66,2495.88,1102.14,Regular,Online
2026-02-01,SKU-10014,20,130.24,2604.8,1705.2,Promo,Online
2026-02-01,SKU-10010,12,70.29,843.48,370.2,Regular,Retail
2026-02-01,SKU-10028,22,30.23,665.06,266.42,Regular,Online
2026-02-01,SKU-10022,11,64.64,711.04,302.5,Regular,Retail
2026-02-01,SKU-10045,16,154.83,2477.28,1465.12,Regular,Retail
2026-02-01,SKU-10008,22,46.55,1024.1,509.74,Regular,Online
2026-02-01,SKU-10047,11,129.67,1426.37,641.19,Promo,Online
2026-02-01,SKU-10019,14,145.63,2038.82,1035.3,Promo,Online
2026-02-01,SKU-10025,31,50.44,1563.64,566.99,Regular,Retail
2026-02-01,SKU-10038,38,62.43,2372.34,1432.98,Regular,Retail
2026-02-01,SKU-10060,24,190.0,4560.0,1583.76,Regular,Wholesale
2026-02-01,SKU-10035,20,146.27,2925.4,1843.2,Promo,Wholesale
2026-02-01,SKU-10006,11,53.8,591.8,227.92,Regular,Wholesale
2026-02-01,SKU-10030,27,23.88,644.76,338.04,Promo,Retail
2026-02-01,SKU-10004,24,159.9,3837.6,1758.48,Regular,Online
2026-02-01,SKU-10011,21,213.28,4478.88,1907.85,Regular,Retail
2026-02-01,SKU-10009,10,150.54,1505.4,549.8,Regular,Retail
2026-02-01,SKU-10012,34,83.0,2822.0,952.68,Regular,Retail
2026-02-01,SKU-10054,35,145.36,5087.6,1934.45,Regular,Retail
2026-02-01,SKU-10026,20,122.6,2452.0,1311.6,Regular,Retail
2026-02-01,SKU-10018,18,136.09,2449.62,997.92,Regular,Online
2026-02-01,SKU-10040,32,159.12,5091.84,3093.44,Regular,Retail
2026-02-02,SKU-10007,34,202.07,6870.38,3079.72,Regular,Online
2026-02-02,SKU-10031,37,133.99,4957.63,2309.91,Regular,Online
2026-02-02,SKU-10013,41,131.41,5387.81,2510.43,Regular,Retail
2026-02-02,SKU-10015,33,171.44,5657.52,1972.74,Regular,Online
2026-02-02,SKU-10032,14,66.95,937.3,475.72,Promo,Retail
2026-02-02,SKU-10006,17,53.53,910.01,352.24,Regular,Retail
2026-02-02,SKU-10008,25,47.03,1175.75,579.25,Regular,Online
2026-02-02,SKU-10028,48,25.4,1219.2,581.28,Promo,Retail
2026-02-02,SKU-10020,25,44.54,1113.5,451.0,Regular,Online
2026-02-02,SKU-10046,21,84.15,1767.15,1148.28,Promo,Retail
