order_id,product_id,quantity,unit_price,line_revenue
206058,P0003,1,50.98,50.98
206059,P0038,1,56.91,56.91
206059,P0006,1,48.85,48.85
206060,P0038,1,54.93,54.93
206060,P0013,1,47.95,47.95
206061,P0011,1,70.24,70.24
206061,P0011,1,68.7,68.7
206062,P0032,1,52.54,52.54
206063,P0018,1,50.61,50.61
206063,P0019,1,49.15,49.15
206063,P0013,1,56.75,56.75
206064,P0031,1,25.54,25.54
206065,P0004,1,27.31,27.31
206065,P0023,2,68.09,136.18
206066,P0007,2,22.75,45.5
206067,P0006,2,44.64,89.28
206067,P0022,2,59.33,118.66
206068,P0024,1,45.63,45.63
206069,P0017,2,8.68,17.36
206069,P0023,1,78.53,78.53
206069,P0011,2,75.54,151.08
206070,P0008,1,49.83,49.83
206070,P0021,2,29.3,58.6
206070,P0037,1,31.13,31.13
206071,P0011,1,70.55,70.55
206071,P0020,2,47.73,95.46
206072,P0028,1,21.36,21.36
206072,P0003,2,52.32,104.64
206072,P0006,2,44.85,89.7
206073,P0010,1,65.17,65.17
206073,P0019,2,54.47,108.94
206074,P0016,2,10.01,20.02
206075,P0012,1,46.78,46.78
206075,P0025,2,34.21,68.42
206075,P0027,2,33.32,66.64
206076,P0036,1,23.31,23.31
206077,P0029,1,56.56,56.56
206077,P0031,1,24.79,24.79
206078,P0029,2,51.05,102.1
206078,P0016,1,9.36,9.36
206079,P0007,2,21.86,43.72
206079,P0004,2,23.93,47.86
206079,P0038,2,54.02,108.04
206080,P0009,2,61.85,123.7
206080,P0022,1,66.12,66.12
206081,P0002,1,42.89,42.89
206081,P0026,2,13.72,27.44
206082,P0003,1,50.08,50.08
206082,P0029,2,58.18,116.36
206083,P0035,2,47.48,94.96
206083,P0034,2,44.03,88.06
206083,P0019,1,48.97,48.97
206084,P0007,2,23.13,46.26
206084,P0010,2,61.16,122.32
206085,P0022,2,59.5,119.0
206085,P0020,2,49.68,99.36
206086,P0009,1,55.78,55.78
206086,P0027,1,32.36,32.36
206087,P0020,1,51.99,51.99
206087,P0005,2,42.42,84.84
206088,P0013,1,54.65,54.65
206089,P0029,2,51.33,102.66
206089,P0019,2,50.95,101.9
206089,P0032,2,53.27,106.54
206090,P0032,1,60.03,60.03
206091,P0031,1,25.44,25.44
206091,P0004,2,27.66,55.32
206092,P0034,2,46.81,93.62
206093,P0034,1,46.23,46.23
206093,P0019,2,53.17,106.34
206093,P0040,2,79.55,159.1
206094,P0023,2,71.96,143.92
206095,P0037,2,32.26,64.52
206095,P0040,1,72.46,72.46
206095,P0005,1,42.91,42.91
206096,P0024,2,49.47,98.94
206096,P0014,1,69.65,69.65
206097,P0035,1,54.41,54.41
206097,P0012,1,44.45,44.45
206098,P0015,2,61.62,123.24
206098,P0010,2,67.28,134.56
206099,P0037,2,31.96,63.92
206099,P0008,2,53.87,107.74
206100,P0006,2,42.17,84.34
206101,P0032,2,55.95,111.9
206101,P0039,2,77.01,154.02
206101,P0029,2,58.21,116.42
206102,P0004,1,23.55,23.55
206102,P0038,2,58.21,116.42
206102,P0013,2,55.93,111.86
206103,P0018,2,45.9,91.8
206103,P0007,2,24.7,49.4
206104,P0029,2,50.9,101.8
206104,P0033,1,15.98,15.98
206105,P0012,1,48.02,48.02
206105,P0013,2,50.95,101.9
206105,P0039,2,70.08,140.16
206106,P0034,2,46.1,92.2
206106,P0025,2,38.81,77.62
206107,P0006,2,45.09,90.18
206108,P0040,1,77.6,77.6
206108,P0006,2,49.33,98.66
206108,P0040,1,73.38,73.38
206109,P0021,2,26.29,52.58
206109,P0014,2,78.14,156.28
206110,P0034,1,43.76,43.76
206111,P0011,1,82.59,82.59
206111,P0013,1,55.41,55.41
206111,P0019,1,52.34,52.34
206112,P0036,1,28.09,28.09
206113,P0025,2,37.83,75.66
206114,P0006,2,44.57,89.14
206114,P0010,1,69.31,69.31
206115,P0033,1,16.33,16.33
206116,P0029,2,54.96,109.92
206117,P0034,2,38.43,76.86
206118,P0023,2,74.38,148.76
206119,P0024,2,48.65,97.3
206119,P0036,1,23.12,23.12
206120,P0010,2,70.0,140.0
206120,P0032,2,61.29,122.58
206121,P0025,2,40.42,80.84
206121,P0002,1,42.9,42.9
206121,P0040,2,73.11,146.22
206122,P0015,1,54.51,54.51
206123,P0024,1,47.35,47.35
206123,P0011,1,82.88,82.88
206123,P0025,1,39.24,39.24
206124,P0036,1,26.02,26.02
206124,P0015,1,54.39,54.39
206124,P0038,2,48.8,97.6
206125,P0040,1,69.38,69.38
206125,P0012,2,43.69,87.38
206125,P0018,1,47.16,47.16
206126,P0027,1,34.48,34.48
206126,P0030,2,74.32,148.64
206126,P0020,1,48.7,48.7
206127,P0036,1,27.79,27.79
206128,P0001,1,30.65,30.65
206128,P0031,1,23.43,23.43
206128,P0019,1,50.26,50.26
206129,P0005,1,42.67,42.67
206129,P0039,1,78.42,78.42
206129,P0008,2,45.99,91.98
206130,P0007,2,22.55,45.1
206131,P0012,1,45.86,45.86
206131,P0022,2,58.67,117.34
206132,P0029,2,51.31,102.62
206132,P0027,1,32.76,32.76
206133,P0005,1,40.61,40.61
206134,P0008,1,49.13,49.13
206134,P0018,1,44.85,44.85
206135,P0016,1,10.19,10.19
206136,P0012,1,42.82,42.82
206136,P0029,2,52.72,105.44
206137,P0003,2,52.67,105.34
206137,P0017,2,10.12,20.24
206137,P0014,1,81.07,81.07
206138,P0040,1,76.02,76.02
206138,P0029,2,52.54,105.08
206139,P0017,2,10.33,20.66
206140,P0018,2,49.67,99.34
206140,P0004,2,26.07,52.14
206140,P0018,2,50.74,101.48
206141,P0035,1,55.61,55.61
206142,P0010,2,59.9,119.8
206142,P0019,2,48.79,97.58
206142,P0016,1,9.18,9.18
206143,P0029,2,48.4,96.8
206143,P0026,1,13.0,13.0
206143,P0022,2,57.57,115.14
206144,P0029,1,51.74,51.74
206144,P0001,1,34.45,34.45
206145,P0023,1,66.08,66.08
206145,P0001,1,31.29,31.29
206146,P0023,1,67.12,67.12
206146,P0004,2,26.05,52.1
206146,P0017,1,10.2,10.2
206147,P0017,1,8.77,8.77
206148,P0024,2,43.41,86.82
206149,P0024,1,45.8,45.8
206149,P0028,2,20.18,40.36
206149,P0007,2,23.93,47.86
206150,P0036,1,23.42,23.42
206151,P0009,2,64.87,129.74
206152,P0018,1,50.11,50.11
206152,P0002,1,46.4,46.4
206152,P0024,1,51.15,51.15
206153,P0010,2,68.54,137.08
206153,P0028,2,19.08,38.16
206154,P0004,1,27.88,27.88
206155,P0035,1,51.17,51.17
206156,P0024,2,46.54,93.08
206156,P0012,2,39.32,78.64
206156,P0005,2,47.98,95.96
206157,P0024,1,47.62,47.62
206157,P0001,1,30.1,30.1
206157,P0037,2,27.58,55.16
206158,P0018,1,47.97,47.97
206158,P0001,2,32.24,64.48
206159,P0031,2,26.34,52.68
206159,P0039,2,66.03,132.06
206159,P0035,1,50.19,50.19
206160,P0010,1,67.58,67.58
206160,P0028,2,18.19,36.38
206160,P0003,1,47.92,47.92
206161,P0029,2,51.49,102.98
206161,P0015,2,56.48,112.96
206161,P0026,1,11.83,11.83
206162,P0037,1,31.82,31.82
206162,P0014,2,78.5,157.0
206163,P0010,2,69.81,139.62
206163,P0012,1,45.92,45.92
206164,P0008,1,47.73,47.73
206164,P0011,2,76.89,153.78
206164,P0003,1,55.2,55.2
206165,P0003,2,49.71,99.42
206165,P0030,1,74.98,74.98
206165,P0002,2,43.96,87.92
206166,P0001,2,31.04,62.08
206166,P0019,2,50.65,101.3
206167,P0012,1,40.45,40.45
206167,P0009,2,60.68,121.36
206168,P0005,1,48.61,48.61
206168,P0039,1,74.06,74.06
206169,P0038,2,53.98,107.96
206169,P0001,1,33.3,33.3
206169,P0037,2,31.26,62.52
206170,P0022,2,59.31,118.62
206171,P0025,2,37.98,75.96
206171,P0026,2,13.31,26.62
206172,P0026,1,13.69,13.69
206172,P0010,1,58.53,58.53
206172,P0040,2,67.95,135.9
206173,P0013,1,52.16,52.16
206173,P0003,2,46.28,92.56
206174,P0006,1,48.36,48.36
206174,P0026,2,12.15,24.3
206175,P0006,1,41.64,41.64
206175,P0025,1,35.93,35.93
206176,P0003,1,54.68,54.68
206177,P0030,2,78.26,156.52
206178,P0018,2,43.66,87.32
206178,P0006,2,45.31,90.62
206179,P0001,2,34.96,69.92
206180,P0026,2,13.38,26.76
206180,P0007,2,22.94,45.88
206180,P0033,2,17.54,35.08
206181,P0012,1,47.59,47.59
206181,P0017,2,8.67,17.34
206181,P0023,1,73.04,73.04
206182,P0024,1,47.95,47.95
206183,P0006,2,48.02,96.04
206183,P0015,1,52.87,52.87
206183,P0002,2,43.57,87.14
206184,P0008,2,50.82,101.64
206184,P0024,1,50.26,50.26
206185,P0023,1,78.77,78.77
206186,P0006,2,46.08,92.16
206187,P0019,2,49.95,99.9
206187,P0023,2,74.75,149.5
206188,P0029,2,56.56,113.12
206189,P0028,2,20.27,40.54
206190,P0018,1,48.81,48.81
206190,P0024,2,44.22,88.44
206190,P0013,2,57.97,115.94
206191,P0007,2,25.06,50.12
206191,P0025,2,34.86,69.72
206191,P0021,2,28.04,56.08
206192,P0036,1,27.22,27.22
206192,P0006,2,47.01,94.02
206193,P0012,2,42.43,84.86
206193,P0023,2,71.6,143.2
206194,P0013,1,54.41,54.41
206194,P0018,1,49.27,49.27
206195,P0014,1,79.4,79.4
206195,P0002,2,41.6,83.2
206195,P0013,1,51.23,51.23
206196,P0020,1,44.82,44.82
206196,P0027,1,34.1,34.1
206196,P0025,1,37.41,37.41
206197,P0019,2,53.75,107.5
206198,P0015,2,56.5,113.0
206199,P0019,2,50.53,101.06
206199,P0038,2,58.01,116.02
206200,P0007,2,25.8,51.6
206201,P0034,1,43.19,43.19
206201,P0014,1,75.11,75.11
206201,P0013,1,55.92,55.92
206202,P0011,2,82.8,165.6
206202,P0005,1,41.78,41.78
206203,P0035,2,57.49,114.98
206204,P0037,2,30.93,61.86
206204,P0028,1,20.35,20.35
206204,P0003,2,46.43,92.86
206205,P0019,1,46.83,46.83
206205,P0011,1,80.95,80.95
206206,P0030,1,68.77,68.77
206206,P0034,2,46.1,92.2
206207,P0006,2,45.79,91.58
206207,P0001,2,34.36,68.72
206207,P0039,1,74.3,74.3
206208,P0001,2,32.46,64.92
206208,P0013,1,51.89,51.89
206208,P0025,2,39.29,78.58
206209,P0008,2,51.45,102.9
206209,P0036,1,25.15,25.15
206210,P0006,2,42.28,84.56
206210,P0028,1,18.23,18.23
206211,P0013,1,55.47,55.47
206212,P0021,2,26.31,52.62
206212,P0033,1,17.66,17.66
206213,P0008,1,47.05,47.05
206213,P0002,2,45.47,90.94
206214,P0014,1,67.84,67.84
206214,P0030,1,66.14,66.14
206215,P0024,2,47.95,95.9
206216,P0019,2,55.23,110.46
206216,P0024,1,47.18,47.18
206217,P0026,1,13.09,13.09
206217,P0036,2,26.92,53.84
206218,P0040,2,71.62,143.24
206218,P0028,2,17.95,35.9
206219,P0026,1,13.43,13.43
206219,P0017,2,9.29,18.58
206219,P0037,1,29.29,29.29
206220,P0035,1,53.28,53.28
206220,P0039,2,71.72,143.44
206221,P0002,1,40.85,40.85
206222,P0035,2,56.68,113.36
206223,P0036,2,25.76,51.52
206223,P0038,1,49.59,49.59
206223,P0027,1,30.12,30.12
206224,P0029,1,47.77,47.77
206225,P0016,1,9.98,9.98
206226,P0022,2,63.89,127.78
206226,P0040,2,80.0,160.0
206227,P0002,2,42.74,85.48
206227,P0029,2,47.6,95.2
206227,P0034,2,46.46,92.92
206228,P0014,1,77.25,77.25
206228,P0020,1,45.42,45.42
206229,P0037,2,32.65,65.3
206229,P0013,2,50.07,100.14
206229,P0036,1,26.66,26.66
206230,P0031,2,24.18,48.36
206230,P0023,1,66.09,66.09
206230,P0028,1,21.53,21.53
206231,P0023,1,78.47,78.47
206232,P0007,2,23.78,47.56
206232,P0023,1,66.02,66.02
206232,P0015,1,55.27,55.27
206233,P0005,1,45.52,45.52
206233,P0020,2,51.73,103.46
206233,P0036,2,27.49,54.98
206234,P0001,2,31.41,62.82
206234,P0038,2,57.3,114.6
206234,P0017,1,10.37,10.37
206235,P0007,2,22.69,45.38
206235,P0011,2,68.86,137.72
206235,P0005,2,46.18,92.36
206236,P0016,1,10.16,10.16
206236,P0019,1,46.67,46.67
206236,P0003,2,46.26,92.52
206237,P0035,2,53.23,106.46
206238,P0030,1,78.18,78.18
206238,P0039,1,71.53,71.53
206239,P0037,2,28.41,56.82
206239,P0030,1,76.58,76.58
206240,P0007,2,24.77,49.54
206241,P0023,1,77.16,77.16
206241,P0036,2,22.95,45.9
206242,P0040,1,81.26,81.26
206243,P0003,1,52.51,52.51
206244,P0011,1,73.36,73.36
206245,P0010,2,62.14,124.28
206246,P0013,1,52.01,52.01
206246,P0008,1,53.14,53.14
206246,P0023,2,77.77,155.54
206247,P0013,1,47.52,47.52
206247,P0029,1,48.45,48.45
206247,P0005,1,42.39,42.39
206248,P0005,1,48.97,48.97
206248,P0010,1,61.41,61.41
206248,P0023,1,70.06,70.06
206249,P0038,2,55.89,111.78
206249,P0022,2,56.02,112.04
206249,P0034,1,40.75,40.75
206250,P0026,2,13.72,27.44
206251,P0016,2,9.94,19.88
206251,P0026,2,14.11,28.22
206252,P0008,2,49.4,98.8
206253,P0002,2,45.72,91.44
206254,P0029,2,48.54,97.08
206254,P0025,1,34.04,34.04
206255,P0002,1,46.75,46.75
206255,P0025,2,34.65,69.3
206256,P0039,1,70.31,70.31
206256,P0013,1,47.62,47.62
206256,P0020,2,51.47,102.94
206257,P0031,1,26.08,26.08
206257,P0026,1,12.16,12.16
206257,P0004,2,25.69,51.38
206258,P0011,2,75.12,150.24
206258,P0004,1,26.02,26.02
206259,P0003,2,51.86,103.72
206259,P0011,2,75.76,151.52
206259,P0037,1,29.91,29.91
206260,P0010,2,61.3,122.6
206261,P0021,1,29.52,29.52
206261,P0032,2,61.66,123.32
206262,P0035,1,55.15,55.15
206262,P0032,1,58.36,58.36
206263,P0030,2,72.18,144.36
206263,P0020,1,49.76,49.76
206263,P0013,1,55.25,55.25
206264,P0016,2,10.14,20.28
206265,P0040,1,80.64,80.64
206265,P0015,1,56.74,56.74
206265,P0003,1,52.54,52.54
206266,P0035,1,50.63,50.63
206266,P0014,1,73.52,73.52
206267,P0001,2,32.5,65.0
206267,P0022,1,65.19,65.19
206268,P0022,1,61.71,61.71
206269,P0021,2,27.39,54.78
206269,P0034,1,46.44,46.44
206270,P0028,1,17.81,17.81
206271,P0004,1,27.46,27.46
206272,P0006,2,41.12,82.24
206273,P0015,2,54.7,109.4
206274,P0022,1,57.68,57.68
206274,P0009,1,58.51,58.51
206274,P0028,1,20.23,20.23
206275,P0033,2,16.41,32.82
206275,P0018,1,45.63,45.63
206275,P0015,1,53.75,53.75
206276,P0001,2,31.7,63.4
206276,P0029,2,49.59,99.18
206277,P0011,1,70.04,70.04
206277,P0029,1,56.38,56.38
206277,P0008,1,45.7,45.7
206278,P0033,1,17.02,17.02
206279,P0037,1,29.13,29.13
206280,P0005,2,45.21,90.42
206281,P0021,1,28.05,28.05
206281,P0016,1,10.12,10.12
206282,P0020,2,44.19,88.38
206283,P0024,1,49.99,49.99
206283,P0015,1,52.03,52.03
206283,P0018,1,50.61,50.61
206284,P0027,1,32.6,32.6
206284,P0032,2,63.12,126.24
206285,P0039,1,77.99,77.99
206285,P0030,1,68.34,68.34
206286,P0035,1,55.85,55.85
206286,P0002,1,40.81,40.81
206286,P0038,2,50.01,100.02
206287,P0034,1,40.16,40.16
206287,P0039,2,66.62,133.24
206287,P0019,2,54.76,109.52
206288,P0004,2,22.71,45.42
206288,P0033,1,19.42,19.42
206288,P0030,2,69.4,138.8
206289,P0008,1,50.08,50.08
206290,P0013,2,50.84,101.68
206291,P0021,1,31.19,31.19
206291,P0024,1,50.53,50.53
206291,P0010,2,63.02,126.04
206292,P0007,2,24.12,48.24
206292,P0027,1,32.3,32.3
206293,P0031,2,26.22,52.44
206293,P0032,1,57.36,57.36
206293,P0006,2,41.96,83.92
206294,P0036,1,25.71,25.71
206294,P0023,1,74.08,74.08
206295,P0015,1,51.36,51.36
206296,P0027,1,30.91,30.91
206296,P0039,1,74.85,74.85
206297,P0001,1,33.45,33.45
206297,P0033,2,18.84,37.68
206297,P0037,1,30.76,30.76
206298,P0021,1,27.31,27.31
206298,P0006,1,48.7,48.7
206298,P0031,1,25.46,25.46
206299,P0039,1,75.67,75.67
206300,P0034,2,41.08,82.16
206300,P0011,2,72.2,144.4
206300,P0023,2,77.83,155.66
206301,P0004,2,23.82,47.64
206301,P0010,2,58.45,116.9
206301,P0024,2,49.23,98.46
206302,P0018,1,47.32,47.32
206302,P0027,2,33.17,66.34
206303,P0014,2,75.8,151.6
206304,P0032,1,60.38,60.38
206304,P0015,1,51.83,51.83
206305,P0011,1,82.43,82.43
206305,P0003,1,49.91,49.91
206306,P0023,1,75.83,75.83
206307,P0036,1,26.36,26.36
206307,P0005,2,48.29,96.58
206307,P0018,2,47.09,94.18
206308,P0003,1,49.75,49.75
206309,P0001,2,33.23,66.46
206310,P0003,2,55.03,110.06
206310,P0014,2,70.58,141.16
206310,P0032,2,56.49,112.98
206311,P0020,2,49.38,98.76
206311,P0039,1,68.95,68.95
206312,P0005,2,46.03,92.06
206313,P0037,1,31.13,31.13
206313,P0007,2,21.82,43.64
206313,P0014,2,79.87,159.74
206314,P0029,1,52.91,52.91
206315,P0007,2,23.0,46.0
206315,P0009,2,61.65,123.3
206316,P0038,2,53.64,107.28
206317,P0023,2,72.76,145.52
206317,P0040,1,76.94,76.94
206318,P0001,2,32.73,65.46
206319,P0030,2,77.5,155.0
206319,P0008,2,54.15,108.3
206319,P0013,2,52.62,105.24
206320,P0003,2,55.15,110.3
206320,P0027,2,31.18,62.36
206320,P0015,1,57.4,57.4
206321,P0019,2,51.21,102.42
206321,P0023,1,68.14,68.14
206321,P0022,2,56.76,113.52
206322,P0007,2,23.48,46.96
206322,P0024,2,48.5,97.0
206323,P0028,1,20.71,20.71
206323,P0012,2,43.24,86.48
206323,P0019,1,53.63,53.63
206324,P0016,1,9.02,9.02
206325,P0026,2,12.1,24.2
206326,P0025,2,40.06,80.12
206326,P0037,2,27.37,54.74
206326,P0006,2,43.06,86.12
206327,P0040,2,74.84,149.68
206328,P0013,1,50.05,50.05
206328,P0039,1,73.07,73.07
206328,P0007,2,25.28,50.56
206329,P0031,1,23.27,23.27
206330,P0005,2,46.82,93.64
206330,P0011,1,73.08,73.08
206331,P0027,2,34.19,68.38
206331,P0012,1,42.73,42.73
206332,P0021,1,29.13,29.13
206332,P0040,2,75.24,150.48
206333,P0008,2,51.62,103.24
206334,P0022,1,60.39,60.39
206335,P0036,2,25.65,51.3
206336,P0023,1,73.16,73.16
206336,P0031,2,26.33,52.66
206337,P0036,2,25.57,51.14
206338,P0003,1,54.43,54.43
206339,P0010,2,66.72,133.44
206339,P0007,2,22.14,44.28
206340,P0030,1,67.43,67.43
206340,P0011,1,70.58,70.58
206340,P0028,1,20.88,20.88
206341,P0006,1,47.84,47.84
206342,P0040,2,73.61,147.22
206343,P0007,2,25.0,50.0
206343,P0032,2,54.44,108.88
206343,P0002,2,41.28,82.56
206344,P0016,2,9.11,18.22
206344,P0039,1,65.15,65.15
206344,P0038,1,52.08,52.08
206345,P0013,1,50.56,50.56
206345,P0025,2,33.5,67.0
206346,P0035,2,54.16,108.32
206347,P0017,2,9.46,18.92
206347,P0019,1,51.31,51.31
206347,P0038,2,50.06,100.12
206348,P0039,1,65.28,65.28
206349,P0018,1,43.23,43.23
206350,P0036,1,26.46,26.46
206350,P0002,1,46.32,46.32
206350,P0026,1,13.49,13.49
206351,P0033,2,17.48,34.96
206351,P0014,1,74.54,74.54
206351,P0035,1,51.52,51.52
206352,P0031,1,22.85,22.85
206353,P0007,2,25.96,51.92
206354,P0012,1,47.3,47.3
206355,P0001,2,32.8,65.6
206355,P0034,1,39.38,39.38
206356,P0018,2,43.74,87.48
206356,P0035,1,51.36,51.36
206357,P0033,2,16.98,33.96
206357,P0037,2,31.98,63.96
206358,P0005,1,41.13,41.13
206358,P0002,2,45.93,91.86
206358,P0007,1,22.92,22.92
206359,P0004,1,23.71,23.71
206359,P0025,1,39.62,39.62
206359,P0018,2,42.53,85.06
206360,P0010,1,59.18,59.18
206360,P0020,1,52.83,52.83
206361,P0030,1,77.91,77.91
206361,P0030,2,79.51,159.02
206361,P0036,1,24.29,24.29
206362,P0040,1,68.36,68.36
206362,P0036,2,27.65,55.3
206362,P0023,2,67.06,134.12
206363,P0020,2,44.11,88.22
206363,P0014,2,68.52,137.04
206364,P0040,1,68.05,68.05
206364,P0009,1,59.17,59.17
206365,P0029,1,56.79,56.79
206365,P0031,1,24.38,24.38
206366,P0003,2,49.25,98.5
206366,P0028,2,17.68,35.36
206367,P0038,1,59.59,59.59
206368,P0024,1,48.96,48.96
206369,P0009,2,65.43,130.86
206369,P0028,2,18.87,37.74
206370,P0013,1,56.83,56.83
206370,P0004,2,24.23,48.46
206371,P0038,1,56.39,56.39
206371,P0004,1,23.13,23.13
206371,P0029,1,54.57,54.57
206372,P0037,1,28.31,28.31
206372,P0001,2,29.59,59.18
206372,P0012,1,46.97,46.97
206373,P0037,2,32.66,65.32
206373,P0012,2,39.61,79.22
206374,P0020,1,52.63,52.63
206374,P0032,2,58.57,117.14
206375,P0032,2,63.44,126.88
206375,P0031,1,25.99,25.99
206376,P0021,1,29.95,29.95
206376,P0013,1,56.31,56.31
206377,P0027,1,33.49,33.49
206378,P0014,2,71.44,142.88
206378,P0024,1,50.86,50.86
206378,P0011,2,75.91,151.82
206379,P0008,1,55.02,55.02
206379,P0022,2,60.38,120.76
206380,P0004,2,26.85,53.7
206380,P0026,1,12.51,12.51
206381,P0014,2,67.35,134.7
206382,P0025,2,35.99,71.98
206382,P0010,2,62.59,125.18
206383,P0033,2,16.77,33.54
206383,P0001,1,34.99,34.99
206383,P0001,2,29.89,59.78
206384,P0012,1,47.21,47.21
206385,P0001,1,29.6,29.6
206386,P0022,1,59.56,59.56
206386,P0035,2,53.71,107.42
206387,P0021,1,25.87,25.87
206387,P0003,1,52.04,52.04
206387,P0029,2,55.91,111.82
206388,P0032,1,59.34,59.34
206388,P0038,2,52.92,105.84
206389,P0024,1,43.05,43.05
206389,P0029,1,50.55,50.55
206390,P0035,2,56.17,112.34
206391,P0038,2,58.91,117.82
206391,P0031,2,21.86,43.72
206392,P0033,1,15.96,15.96
206392,P0003,1,51.02,51.02
206393,P0032,1,63.69,63.69
206393,P0004,2,27.75,55.5
206393,P0005,1,46.22,46.22
206394,P0006,2,49.54,99.08
206395,P0020,2,53.51,107.02
206395,P0036,1,22.95,22.95
206396,P0028,2,19.79,39.58
206397,P0023,2,69.72,139.44
206397,P0006,2,42.86,85.72
206398,P0011,1,68.87,68.87
206398,P0030,1,70.87,70.87
206398,P0036,1,25.31,25.31
206399,P0036,2,27.48,54.96
206399,P0018,2,46.97,93.94
206399,P0010,1,71.35,71.35
206400,P0004,2,27.45,54.9
206400,P0027,2,34.29,68.58
206400,P0013,1,49.5,49.5
206401,P0028,2,19.95,39.9
206401,P0024,2,42.44,84.88
206401,P0019,1,55.18,55.18
206402,P0007,1,22.79,22.79
206402,P0017,2,9.69,19.38
206402,P0002,1,47.05,47.05
206403,P0020,2,45.3,90.6
206403,P0003,1,46.73,46.73
206403,P0001,1,30.85,30.85
206404,P0018,2,51.24,102.48
206405,P0034,2,41.14,82.28
206405,P0029,1,50.54,50.54
206406,P0040,2,76.65,153.3
206406,P0026,2,12.61,25.22
206407,P0006,1,44.79,44.79
206407,P0007,2,23.29,46.58
206408,P0039,1,66.47,66.47
206408,P0037,2,28.28,56.56
206408,P0014,1,71.7,71.7
206409,P0012,2,39.91,79.82
206410,P0023,2,76.56,153.12
206410,P0001,2,31.87,63.74
206411,P0032,2,62.25,124.5
206412,P0017,2,10.25,20.5
206413,P0035,1,54.28,54.28
206413,P0040,1,70.29,70.29
206414,P0002,2,40.84,81.68
206414,P0023,2,78.93,157.86
206414,P0034,2,46.71,93.42
206415,P0001,2,34.21,68.42
206415,P0006,1,46.04,46.04
206415,P0029,1,50.73,50.73
206416,P0014,1,67.37,67.37
206416,P0009,1,66.34,66.34
206417,P0024,1,42.56,42.56
206417,P0033,1,17.27,17.27
206418,P0033,2,16.6,33.2
206418,P0039,2,72.26,144.52
206419,P0024,1,50.89,50.89
206420,P0027,1,30.27,30.27
206420,P0020,1,50.4,50.4
206421,P0038,1,54.12,54.12
206422,P0018,2,47.16,94.32
206423,P0017,1,9.83,9.83
206424,P0029,1,48.88,48.88
206424,P0004,2,26.35,52.7
206425,P0008,2,52.87,105.74
206425,P0011,2,70.55,141.1
206425,P0034,2,44.56,89.12
206426,P0021,1,29.68,29.68
206426,P0009,1,63.61,63.61
206426,P0021,2,27.26,54.52
206427,P0039,1,75.2,75.2
206427,P0013,2,51.53,103.06
206427,P0019,1,54.32,54.32
206428,P0033,1,19.59,19.59
206429,P0003,1,52.32,52.32
206429,P0026,2,11.65,23.3
206430,P0009,2,65.09,130.18
206431,P0031,1,25.15,25.15
206432,P0024,1,48.49,48.49
206432,P0027,1,33.55,33.55
206433,P0026,1,13.12,13.12
206433,P0034,2,44.55,89.1
206434,P0029,2,53.62,107.24
206434,P0026,2,13.83,27.66
206434,P0006,1,44.99,44.99
206435,P0024,1,49.32,49.32
206435,P0032,1,61.73,61.73
206435,P0015,2,50.85,101.7
206436,P0030,2,76.86,153.72
206437,P0033,2,17.46,34.92
206437,P0010,1,68.73,68.73
206437,P0008,1,45.91,45.91
206438,P0030,1,76.84,76.84
206439,P0020,1,51.99,51.99
206439,P0029,1,47.89,47.89
206439,P0006,2,49.63,99.26
206440,P0032,2,55.49,110.98
206440,P0040,1,76.44,76.44
206440,P0004,2,26.33,52.66
206441,P0019,1,48.78,48.78
206442,P0006,2,46.13,92.26
206443,P0022,2,65.09,130.18
206443,P0035,1,53.34,53.34
206443,P0040,2,70.24,140.48
206444,P0031,2,25.32,50.64
206445,P0026,1,13.92,13.92
206446,P0018,2,45.24,90.48
206447,P0035,2,57.22,114.44
206447,P0033,1,18.01,18.01
206447,P0029,1,51.05,51.05
206448,P0034,1,39.05,39.05
206449,P0020,1,47.3,47.3
206449,P0025,1,38.14,38.14
206449,P0018,2,44.85,89.7
206450,P0018,1,42.73,42.73
206451,P0029,2,58.18,116.36
206451,P0036,2,27.9,55.8
206451,P0016,2,10.43,20.86
206452,P0016,1,10.17,10.17
206452,P0034,1,38.73,38.73
206453,P0019,1,47.69,47.69
206453,P0008,1,50.79,50.79
206453,P0036,1,23.24,23.24
206454,P0035,2,54.64,109.28
206455,P0001,1,34.48,34.48
206455,P0036,1,26.25,26.25
206455,P0016,2,9.21,18.42
206456,P0018,1,49.8,49.8
206456,P0040,1,74.97,74.97
206457,P0035,1,47.43,47.43
206457,P0027,1,29.62,29.62
206458,P0002,2,38.63,77.26
206458,P0028,2,20.67,41.34
206458,P0023,1,74.76,74.76
206459,P0024,2,49.74,99.48
206459,P0023,2,65.9,131.8
206460,P0027,2,31.67,63.34
206461,P0035,1,52.26,52.26
206461,P0011,2,77.09,154.18
206462,P0013,1,49.5,49.5
206462,P0019,1,50.63,50.63
206462,P0030,1,69.2,69.2
206463,P0031,1,22.48,22.48
206463,P0039,1,75.69,75.69
206464,P0013,1,57.69,57.69
206464,P0002,2,39.13,78.26
206464,P0010,2,61.35,122.7
206465,P0026,1,13.99,13.99
206465,P0011,1,82.35,82.35
206466,P0008,1,49.97,49.97
206467,P0020,1,45.43,45.43
206468,P0016,1,10.72,10.72
206468,P0005,2,48.24,96.48
206468,P0029,1,51.15,51.15
206469,P0006,2,45.48,90.96
206469,P0020,1,51.69,51.69
