order_id,order_date,customer_id,channel,device,country,subtotal,shipping,discount,order_total,payment_method
206038,2025-10-12,8252,Paid Social,Desktop,UK,221.88,0.0,15.47,206.41,Shop Pay
206039,2025-12-22,7675,Paid Social,Mobile,US,115.74,0.0,7.25,108.48,PayPal
206040,2025-09-11,2073,Direct,Mobile,AU,20.65,5.82,1.72,24.75,Credit Card
206041,2025-12-01,3828,Direct,Mobile,US,264.68,0.0,9.11,255.57,Shop Pay
206042,2026-01-08,14947,Organic Search,Desktop,DE,43.21,7.9,0.0,51.11,PayPal
206043,2026-01-03,16522,Email,Desktop,US,206.45,0.0,0.0,206.45,Credit Card
206044,2025-08-25,10182,Paid Social,Mobile,AU,90.03,0.0,0.0,90.03,Shop Pay
206045,2025-10-18,7175,Paid Search,Desktop,UK,163.67,0.0,0.0,163.67,Apple Pay
206046,2025-08-16,12136,Paid Social,Mobile,AU,120.3,0.0,0.0,120.3,Shop Pay
206047,2026-01-26,3094,Organic Search,Desktop,AU,133.23,0.0,0.0,133.23,PayPal
206048,2025-11-09,971,Paid Social,Desktop,DE,137.63,0.0,0.0,137.63,Apple Pay
206049,2025-11-03,10432,Organic Search,Desktop,AU,331.93,0.0,36.59,295.33,PayPal
206050,2025-11-13,12094,Email,Desktop,DE,101.44,0.0,5.48,95.97,Credit Card
206051,2025-09-21,10109,Organic Search,Mobile,US,172.72,0.0,0.0,172.72,PayPal
206052,2025-11-11,17488,Email,Desktop,CA,126.36,0.0,0.0,126.36,Apple Pay
206053,2025-11-29,1452,Direct,Mobile,DE,193.42,0.0,0.0,193.42,PayPal
206054,2026-01-28,13375,Paid Search,Mobile,AU,69.55,0.0,0.0,69.55,Credit Card
206055,2025-12-19,14073,Organic Search,Mobile,UK,42.83,6.67,0.0,49.5,Shop Pay
206056,2025-12-01,7782,Organic Search,Desktop,US,152.25,0.0,6.51,145.74,Shop Pay
206057,2025-10-25,1909,Organic Search,Desktop,CA,157.07,0.0,0.0,157.07,Credit Card
206058,2026-01-02,3581,Paid Search,Mobile,CA,116.92,0.0,0.0,116.92,Apple Pay
206059,2026-01-10,16218,Paid Search,Desktop,CA,68.46,0.0,0.0,68.46,Credit Card
206060,2025-11-22,3859,Paid Social,Mobile,CA,51.58,0.0,0.0,51.58,Shop Pay
206061,2026-01-08,10582,Direct,Desktop,UK,61.49,0.0,0.0,61.49,Shop Pay
206062,2025-12-10,3408,Paid Search,Mobile,US,255.19,0.0,15.81,239.38,Credit Card
206063,2026-01-22,12498,Email,Desktop,AU,170.85,0.0,0.0,170.85,Credit Card
206064,2026-01-13,13192,Organic Search,Desktop,CA,151.25,0.0,11.62,139.63,Apple Pay
206065,2025-09-13,1801,Direct,Desktop,CA,16.12,7.63,0.0,23.75,PayPal
206066,2025-11-30,14691,Direct,Mobile,US,145.11,0.0,0.0,145.11,Credit Card
206067,2026-01-14,15654,Email,Desktop,DE,74.86,0.0,0.0,74.86,Shop Pay
206068,2025-10-12,11922,Direct,Desktop,CA,66.42,0.0,0.0,66.42,Shop Pay
206069,2025-12-06,17324,Paid Social,Mobile,AU,140.79,0.0,0.0,140.79,Credit Card
206070,2025-10-12,14637,Paid Social,Mobile,AU,43.99,6.82,0.0,50.81,Credit Card
206071,2025-12-10,9521,Paid Search,Mobile,US,23.02,6.34,0.0,29.36,Shop Pay
206072,2025-12-07,15474,Paid Search,Desktop,UK,55.78,5.16,0.0,60.94,Credit Card
206073,2025-09-18,4075,Paid Social,Desktop,UK,172.19,0.0,18.31,153.89,Apple Pay
206074,2025-08-28,11215,Paid Social,Mobile,UK,110.68,0.0,4.8,105.88,PayPal
206075,2025-09-19,3669,Paid Search,Mobile,US,33.19,5.05,0.0,38.24,PayPal
206076,2025-09-19,11336,Email,Mobile,AU,29.71,7.65,3.55,33.81,Credit Card
206077,2026-01-18,2569,Email,Desktop,DE,59.45,6.02,4.36,61.1,Credit Card
206078,2025-11-19,14939,Paid Search,Mobile,CA,191.27,0.0,0.0,191.27,Apple Pay
206079,2025-11-26,3004,Direct,Mobile,CA,112.77,0.0,0.0,112.77,Credit Card
206080,2026-01-13,14677,Paid Search,Mobile,US,137.61,0.0,0.0,137.61,Apple Pay
206081,2025-11-28,2901,Paid Social,Desktop,US,156.49,0.0,0.0,156.49,Credit Card
206082,2025-08-15,5288,Organic Search,Desktop,US,50.83,0.0,6.08,44.76,PayPal
206083,2025-10-21,3503,Email,Desktop,US,161.02,0.0,12.1,148.92,Credit Card
206084,2026-01-30,7259,Paid Social,Desktop,US,226.74,0.0,0.0,226.74,Credit Card
206085,2025-11-18,8433,Organic Search,Mobile,CA,67.27,0.0,0.0,67.27,Apple Pay
206086,2025-10-22,1122,Paid Social,Desktop,UK,96.48,0.0,6.48,90.0,PayPal
206087,2026-01-10,4118,Organic Search,Mobile,DE,85.54,0.0,0.0,85.54,PayPal
206088,2026-01-09,10812,Direct,Mobile,AU,246.85,0.0,8.79,238.06,PayPal
206089,2025-12-31,12823,Email,Mobile,CA,134.16,0.0,0.0,134.16,PayPal
206090,2025-09-09,15281,Paid Search,Mobile,AU,171.54,0.0,0.0,171.54,Shop Pay
206091,2025-12-23,9784,Email,Desktop,UK,104.37,0.0,0.0,104.37,PayPal
206092,2025-11-21,11066,Direct,Desktop,UK,95.03,0.0,0.0,95.03,Shop Pay
206093,2026-01-21,7414,Email,Desktop,AU,166.62,0.0,0.0,166.62,Apple Pay
206094,2025-09-15,13507,Paid Social,Desktop,AU,85.67,0.0,5.55,80.12,Credit Card
206095,2025-09-10,4535,Paid Search,Mobile,DE,101.2,0.0,0.0,101.2,Apple Pay
206096,2025-10-22,13717,Paid Search,Mobile,DE,94.04,0.0,0.0,94.04,Credit Card
206097,2026-01-08,14488,Paid Search,Mobile,DE,137.03,0.0,0.0,137.03,Shop Pay
206098,2026-02-07,888,Email,Desktop,US,162.9,0.0,0.0,162.9,PayPal
206099,2025-09-03,13941,Email,Desktop,DE,9.59,6.63,0.0,16.22,Shop Pay
206100,2025-12-02,3228,Paid Search,Desktop,AU,158.67,0.0,5.41,153.26,Shop Pay
206101,2025-10-22,12118,Direct,Mobile,DE,298.83,0.0,0.0,298.83,Credit Card
206102,2025-11-18,1852,Paid Social,Desktop,AU,209.29,0.0,0.0,209.29,Apple Pay
206103,2026-01-05,1422,Direct,Desktop,DE,46.73,5.74,1.72,50.76,Credit Card
206104,2025-11-01,6753,Direct,Desktop,DE,9.05,6.56,0.29,15.32,Apple Pay
206105,2025-12-28,13925,Paid Social,Mobile,US,26.9,7.14,0.0,34.04,PayPal
206106,2025-08-22,9191,Paid Search,Mobile,UK,141.55,0.0,0.0,141.55,Apple Pay
206107,2026-01-06,2675,Email,Desktop,DE,18.32,7.32,0.0,25.64,Apple Pay
206108,2025-09-25,16770,Paid Social,Desktop,UK,144.06,0.0,0.0,144.06,Apple Pay
206109,2026-01-24,15172,Paid Search,Mobile,US,231.03,0.0,0.0,231.03,PayPal
206110,2025-09-30,14397,Paid Social,Desktop,UK,27.2,5.75,1.12,31.83,PayPal
206111,2025-09-01,11029,Organic Search,Desktop,DE,52.37,5.03,5.77,51.63,PayPal
206112,2025-09-28,3687,Direct,Desktop,AU,143.61,0.0,0.0,143.61,PayPal
206113,2026-02-04,6144,Email,Desktop,DE,26.21,7.11,0.0,33.32,PayPal
206114,2025-10-28,17615,Paid Search,Mobile,UK,151.77,0.0,0.0,151.77,Apple Pay
206115,2025-10-04,14265,Organic Search,Mobile,CA,21.22,6.01,0.0,27.23,Apple Pay
206116,2025-12-25,9861,Direct,Mobile,CA,80.71,0.0,0.0,80.71,Shop Pay
206117,2025-11-07,7485,Organic Search,Mobile,DE,120.09,0.0,0.0,120.09,Apple Pay
206118,2026-01-01,8066,Paid Social,Mobile,AU,390.97,0.0,0.0,390.97,Apple Pay
206119,2026-02-08,791,Paid Social,Desktop,DE,127.8,0.0,15.1,112.7,Shop Pay
206120,2025-12-17,8665,Paid Social,Mobile,AU,77.04,0.0,0.0,77.04,Credit Card
206121,2025-11-18,7268,Direct,Desktop,DE,229.92,0.0,0.0,229.92,Apple Pay
206122,2026-01-09,5871,Direct,Desktop,UK,117.49,0.0,0.0,117.49,Shop Pay
206123,2025-10-09,4467,Direct,Desktop,US,249.96,0.0,0.0,249.96,Apple Pay
206124,2025-11-29,4512,Organic Search,Desktop,US,144.57,0.0,0.0,144.57,Credit Card
206125,2025-12-29,11831,Paid Search,Desktop,UK,220.99,0.0,0.0,220.99,Credit Card
206126,2025-10-29,14853,Organic Search,Desktop,UK,139.5,0.0,0.0,139.5,Credit Card
206127,2025-10-15,332,Paid Search,Desktop,US,225.29,0.0,0.0,225.29,Credit Card
206128,2025-11-17,15573,Direct,Desktop,UK,279.25,0.0,0.0,279.25,Apple Pay
206129,2025-08-27,4004,Paid Social,Mobile,CA,45.98,0.0,0.0,45.98,Credit Card
206130,2025-10-24,7165,Paid Social,Desktop,DE,45.09,7.97,1.75,51.31,Apple Pay
206131,2026-01-16,2979,Email,Desktop,CA,149.84,0.0,0.0,149.84,Shop Pay
206132,2025-08-18,2452,Direct,Desktop,DE,80.77,0.0,0.0,80.77,Apple Pay
206133,2025-11-08,8888,Paid Social,Mobile,AU,244.43,0.0,0.0,244.43,PayPal
206134,2025-08-29,9683,Paid Search,Mobile,US,101.48,0.0,7.8,93.68,PayPal
206135,2025-09-24,13611,Email,Mobile,AU,69.1,0.0,0.0,69.1,Credit Card
206136,2026-01-01,9706,Paid Search,Mobile,US,281.54,0.0,0.0,281.54,Shop Pay
206137,2025-10-11,11705,Organic Search,Mobile,AU,85.08,0.0,8.49,76.6,Apple Pay
206138,2025-12-30,738,Organic Search,Desktop,CA,226.32,0.0,0.0,226.32,Apple Pay
206139,2026-01-08,14808,Organic Search,Desktop,AU,67.65,0.0,0.0,67.65,Credit Card
206140,2026-01-21,14827,Paid Search,Desktop,US,51.71,5.88,0.0,57.59,Credit Card
206141,2025-12-14,9543,Organic Search,Mobile,UK,216.17,0.0,0.0,216.17,PayPal
206142,2025-09-24,1859,Email,Mobile,AU,82.52,0.0,2.48,80.03,Shop Pay
206143,2025-12-31,6636,Paid Social,Mobile,AU,44.52,0.0,2.05,42.47,Shop Pay
206144,2025-11-04,2712,Organic Search,Desktop,CA,117.38,0.0,0.0,117.38,Credit Card
206145,2025-11-18,7674,Organic Search,Mobile,US,35.39,7.59,0.0,42.98,Credit Card
206146,2026-01-02,14468,Organic Search,Mobile,CA,82.99,0.0,0.0,82.99,Credit Card
206147,2025-10-24,12241,Paid Social,Mobile,CA,199.2,0.0,20.82,178.38,Apple Pay
206148,2025-11-11,12210,Email,Desktop,DE,162.53,0.0,0.0,162.53,PayPal
206149,2025-09-04,11364,Paid Search,Mobile,CA,78.76,0.0,0.0,78.76,Credit Card
206150,2026-01-01,16709,Paid Search,Desktop,US,140.04,0.0,10.58,129.46,PayPal
206151,2025-10-13,10313,Paid Search,Mobile,DE,214.8,0.0,0.0,214.8,Apple Pay
206152,2026-02-05,1410,Organic Search,Mobile,DE,188.98,0.0,0.0,188.98,PayPal
206153,2026-01-16,17311,Paid Social,Mobile,AU,299.71,0.0,0.0,299.71,Apple Pay
206154,2025-11-12,12945,Paid Search,Desktop,CA,46.93,0.0,0.0,46.93,Credit Card
206155,2026-01-17,152,Direct,Mobile,US,98.82,0.0,0.0,98.82,Apple Pay
206156,2025-08-31,16281,Paid Social,Desktop,AU,151.6,0.0,0.0,151.6,Shop Pay
206157,2025-09-30,3439,Email,Mobile,CA,89.69,0.0,9.97,79.72,Shop Pay
206158,2025-12-26,13791,Paid Social,Desktop,CA,143.1,0.0,11.95,131.14,Shop Pay
206159,2025-09-03,3227,Paid Social,Mobile,AU,109.84,0.0,9.87,99.96,PayPal
206160,2026-01-28,8300,Email,Desktop,US,122.62,0.0,9.08,113.54,Shop Pay
206161,2025-09-25,6646,Email,Desktop,CA,184.36,0.0,19.14,165.22,Shop Pay
206162,2025-11-15,9509,Direct,Mobile,DE,203.3,0.0,21.31,181.99,PayPal
206163,2025-11-05,4838,Organic Search,Mobile,US,172.19,0.0,8.83,163.36,Shop Pay
206164,2025-11-11,14231,Direct,Mobile,DE,45.62,5.34,0.0,50.96,Credit Card
206165,2025-08-25,16609,Organic Search,Mobile,AU,120.72,0.0,0.0,120.72,Apple Pay
206166,2025-10-12,17107,Paid Social,Desktop,DE,278.38,0.0,0.0,278.38,Apple Pay
206167,2026-02-01,8980,Email,Desktop,US,49.87,0.0,0.0,49.87,Credit Card
206168,2025-09-16,939,Organic Search,Desktop,DE,303.84,0.0,0.0,303.84,Shop Pay
206169,2025-12-19,5967,Email,Desktop,CA,50.28,6.43,5.49,51.22,Shop Pay
206170,2025-12-16,3231,Paid Social,Mobile,US,103.63,0.0,0.0,103.63,PayPal
206171,2026-01-08,9,Direct,Desktop,UK,59.88,0.0,6.19,53.69,PayPal
206172,2025-09-28,5395,Paid Social,Mobile,AU,144.52,0.0,7.74,136.78,Shop Pay
206173,2025-12-15,10827,Paid Social,Desktop,CA,227.49,0.0,0.0,227.49,Apple Pay
206174,2025-09-03,7824,Paid Search,Mobile,DE,19.86,7.18,1.89,25.15,Shop Pay
206175,2026-01-17,13793,Email,Desktop,CA,257.88,0.0,26.2,231.68,PayPal
206176,2025-10-06,5898,Direct,Mobile,DE,133.69,0.0,0.0,133.69,Shop Pay
206177,2025-08-18,10366,Organic Search,Desktop,UK,27.31,5.55,0.0,32.86,PayPal
206178,2026-01-17,7402,Email,Desktop,CA,108.79,0.0,4.92,103.87,Shop Pay
206179,2025-09-23,7065,Paid Social,Desktop,US,165.59,0.0,0.0,165.59,Shop Pay
206180,2025-10-05,5391,Organic Search,Desktop,CA,141.39,0.0,0.0,141.39,Credit Card
206181,2026-01-25,316,Organic Search,Mobile,DE,135.09,0.0,0.0,135.09,Credit Card
206182,2026-01-02,5114,Paid Search,Mobile,DE,79.5,0.0,0.0,79.5,PayPal
206183,2025-12-05,10875,Paid Social,Mobile,US,28.69,6.92,1.48,34.13,Shop Pay
206184,2026-01-02,5008,Paid Social,Mobile,UK,117.71,0.0,0.0,117.71,PayPal
206185,2025-12-02,6117,Email,Mobile,DE,261.09,0.0,0.0,261.09,PayPal
206186,2026-01-12,10316,Email,Mobile,UK,165.78,0.0,0.0,165.78,Credit Card
206187,2026-01-08,11763,Direct,Desktop,UK,242.59,0.0,15.7,226.89,Credit Card
206188,2025-12-23,5121,Paid Search,Desktop,DE,71.63,0.0,6.01,65.62,PayPal
206189,2026-01-08,15273,Paid Social,Mobile,DE,66.01,0.0,0.0,66.01,Credit Card
206190,2025-09-22,17753,Email,Desktop,AU,50.26,6.53,0.0,56.78,PayPal
206191,2025-10-29,2518,Paid Search,Desktop,DE,85.51,0.0,9.82,75.69,Shop Pay
206192,2026-01-08,13270,Paid Search,Desktop,AU,52.29,7.73,4.35,55.67,Apple Pay
206193,2026-01-16,11148,Paid Social,Mobile,DE,71.38,0.0,5.88,65.5,Apple Pay
206194,2026-01-22,12658,Direct,Mobile,UK,205.01,0.0,0.0,205.01,Credit Card
206195,2025-11-14,11096,Email,Mobile,UK,225.85,0.0,0.0,225.85,Apple Pay
206196,2025-12-31,11450,Organic Search,Mobile,AU,129.27,0.0,0.0,129.27,Apple Pay
206197,2025-12-19,987,Paid Social,Desktop,DE,113.63,0.0,0.0,113.63,Credit Card
206198,2026-01-08,809,Organic Search,Mobile,DE,68.12,0.0,6.85,61.26,Shop Pay
206199,2025-09-17,3811,Email,Mobile,US,64.62,0.0,2.34,62.28,Shop Pay
206200,2025-11-29,7621,Paid Search,Desktop,AU,163.45,0.0,0.0,163.45,Apple Pay
206201,2025-12-25,17444,Email,Mobile,AU,257.7,0.0,0.0,257.7,Shop Pay
206202,2025-09-28,6243,Organic Search,Desktop,UK,111.34,0.0,0.0,111.34,PayPal
206203,2025-08-19,17516,Direct,Desktop,US,90.58,0.0,0.0,90.58,Credit Card
206204,2025-10-13,15742,Organic Search,Mobile,US,102.35,0.0,0.0,102.35,Apple Pay
206205,2025-11-04,4946,Direct,Mobile,DE,136.24,0.0,0.0,136.24,Apple Pay
206206,2026-01-18,14132,Paid Social,Desktop,CA,250.22,0.0,0.0,250.22,Apple Pay
206207,2026-01-09,4469,Organic Search,Mobile,DE,158.38,0.0,0.0,158.38,PayPal
206208,2025-12-08,16361,Organic Search,Desktop,DE,180.41,0.0,9.91,170.5,Credit Card
206209,2025-10-07,1039,Paid Search,Desktop,AU,53.51,7.88,2.47,58.92,Apple Pay
206210,2025-09-22,6494,Direct,Desktop,US,139.11,0.0,0.0,139.11,Apple Pay
206211,2025-10-01,16772,Paid Social,Mobile,AU,97.4,0.0,8.65,88.75,Credit Card
206212,2025-12-18,753,Organic Search,Desktop,CA,146.08,0.0,0.0,146.08,PayPal
206213,2025-10-23,2140,Paid Search,Desktop,UK,78.91,0.0,0.0,78.91,PayPal
206214,2026-01-24,8530,Paid Search,Mobile,AU,49.6,6.69,0.0,56.28,PayPal
206215,2026-01-05,6409,Paid Social,Mobile,US,149.79,0.0,0.0,149.79,Credit Card
206216,2025-11-28,2756,Paid Search,Mobile,UK,158.77,0.0,0.0,158.77,Shop Pay
206217,2025-12-19,7316,Paid Social,Desktop,AU,79.29,0.0,8.95,70.34,Credit Card
206218,2025-10-20,13591,Organic Search,Desktop,CA,110.43,0.0,0.0,110.43,PayPal
206219,2025-11-05,22,Paid Social,Mobile,UK,79.69,0.0,5.76,73.92,Credit Card
206220,2025-09-15,4730,Direct,Mobile,CA,108.36,0.0,0.0,108.36,PayPal
206221,2025-09-12,15685,Direct,Mobile,US,170.68,0.0,0.0,170.68,Apple Pay
206222,2025-09-24,14069,Direct,Desktop,AU,138.63,0.0,0.0,138.63,Credit Card
206223,2025-11-01,13662,Paid Search,Desktop,UK,257.21,0.0,22.94,234.27,Shop Pay
206224,2025-12-19,12792,Paid Social,Mobile,DE,52.3,7.23,0.0,59.53,Shop Pay
206225,2025-09-18,7082,Paid Search,Desktop,UK,135.13,0.0,0.0,135.13,Apple Pay
206226,2026-01-01,9734,Paid Social,Mobile,CA,9.04,5.73,0.41,14.36,Credit Card
206227,2025-10-13,10185,Paid Social,Mobile,CA,113.76,0.0,0.0,113.76,Shop Pay
206228,2026-02-04,16498,Paid Search,Mobile,DE,43.29,0.0,2.56,40.73,PayPal
206229,2026-02-04,4376,Email,Mobile,CA,238.92,0.0,0.0,238.92,Credit Card
206230,2025-10-21,14463,Direct,Mobile,AU,51.19,0.0,0.0,51.19,PayPal
206231,2025-08-30,4892,Email,Mobile,AU,199.05,0.0,0.0,199.05,Credit Card
206232,2025-08-31,6792,Direct,Mobile,AU,95.74,0.0,0.0,95.74,Credit Card
206233,2025-09-29,8712,Paid Social,Desktop,CA,166.33,0.0,14.24,152.09,Credit Card
206234,2025-11-25,2334,Paid Search,Mobile,CA,67.57,0.0,0.0,67.57,Credit Card
206235,2026-02-10,15857,Organic Search,Mobile,AU,109.63,0.0,0.0,109.63,Credit Card
206236,2025-12-24,15205,Paid Social,Mobile,CA,50.46,0.0,0.0,50.46,Credit Card
206237,2025-12-09,8866,Direct,Desktop,AU,82.2,0.0,0.0,82.2,Shop Pay
206238,2025-09-13,2549,Email,Mobile,AU,166.6,0.0,0.0,166.6,Credit Card
206239,2025-11-25,7311,Direct,Desktop,UK,140.65,0.0,0.0,140.65,Apple Pay
206240,2026-01-06,9664,Paid Social,Mobile,UK,116.08,0.0,0.0,116.08,Credit Card
206241,2025-08-21,5833,Paid Search,Mobile,UK,76.87,0.0,3.88,72.99,PayPal
206242,2025-09-19,17768,Paid Search,Desktop,CA,334.41,0.0,35.66,298.75,Apple Pay
206243,2025-10-07,5021,Organic Search,Mobile,UK,224.93,0.0,21.25,203.68,PayPal
206244,2025-11-13,14308,Direct,Mobile,AU,153.73,0.0,12.22,141.51,Credit Card
206245,2025-12-10,9631,Paid Social,Mobile,UK,271.13,0.0,0.0,271.13,Credit Card
206246,2025-08-16,10934,Organic Search,Desktop,UK,106.53,0.0,11.96,94.57,PayPal
206247,2026-02-04,7916,Paid Social,Mobile,US,198.94,0.0,0.0,198.94,Apple Pay
206248,2025-09-07,5087,Direct,Mobile,UK,103.05,0.0,0.0,103.05,Credit Card
206249,2025-11-02,13297,Direct,Desktop,AU,164.3,0.0,0.0,164.3,PayPal
206250,2026-01-04,10072,Paid Social,Desktop,UK,313.54,0.0,21.69,291.85,Shop Pay
206251,2025-11-13,4079,Paid Social,Desktop,CA,70.38,0.0,2.7,67.68,PayPal
206252,2025-09-10,7945,Paid Social,Desktop,AU,126.32,0.0,0.0,126.32,Shop Pay
206253,2025-12-30,10881,Email,Desktop,US,193.95,0.0,0.0,193.95,PayPal
206254,2025-10-11,13975,Paid Social,Desktop,US,153.36,0.0,0.0,153.36,Credit Card
206255,2025-12-18,11488,Email,Desktop,US,104.23,0.0,10.16,94.07,Apple Pay
206256,2025-10-09,5129,Paid Social,Desktop,CA,287.32,0.0,24.75,262.57,PayPal
206257,2025-08-30,14456,Paid Social,Mobile,UK,51.46,0.0,0.0,51.46,Apple Pay
206258,2025-12-25,13587,Organic Search,Desktop,UK,100.66,0.0,5.85,94.82,Apple Pay
206259,2025-12-01,6460,Direct,Mobile,CA,70.31,0.0,0.0,70.31,Shop Pay
206260,2026-01-17,2552,Paid Social,Desktop,DE,271.75,0.0,0.0,271.75,Credit Card
206261,2025-11-10,15646,Organic Search,Mobile,UK,128.74,0.0,7.23,121.51,PayPal
206262,2025-10-06,2477,Email,Desktop,UK,93.36,0.0,0.0,93.36,Shop Pay
206263,2025-08-22,4431,Email,Desktop,UK,67.96,0.0,0.0,67.96,Apple Pay
206264,2025-09-03,1897,Email,Mobile,CA,287.37,0.0,0.0,287.37,PayPal
206265,2025-10-11,11814,Paid Social,Mobile,CA,135.55,0.0,6.22,129.34,PayPal
206266,2025-10-14,16498,Organic Search,Mobile,AU,68.88,0.0,0.0,68.88,Credit Card
206267,2025-08-23,535,Email,Desktop,AU,29.83,7.08,1.27,35.64,Apple Pay
206268,2025-08-28,352,Paid Search,Mobile,CA,99.8,0.0,10.7,89.1,Shop Pay
206269,2025-10-21,6230,Paid Social,Mobile,UK,106.29,0.0,0.0,106.29,PayPal
206270,2025-09-02,14410,Paid Social,Mobile,DE,146.25,0.0,0.0,146.25,Shop Pay
206271,2025-12-10,12279,Paid Social,Mobile,AU,157.7,0.0,0.0,157.7,Apple Pay
206272,2026-02-06,10940,Organic Search,Desktop,UK,86.74,0.0,9.46,77.29,Credit Card
206273,2025-12-11,17426,Paid Search,Mobile,US,52.73,0.0,3.3,49.42,Credit Card
206274,2026-01-20,10152,Direct,Desktop,AU,77.68,0.0,5.37,72.3,PayPal
206275,2025-11-27,17129,Direct,Mobile,CA,95.84,0.0,11.36,84.48,Apple Pay
206276,2025-08-16,2176,Direct,Mobile,AU,178.4,0.0,0.0,178.4,Shop Pay
206277,2025-10-11,13281,Organic Search,Mobile,DE,197.07,0.0,6.96,190.11,Apple Pay
206278,2025-12-23,8944,Paid Social,Desktop,US,169.66,0.0,13.01,156.64,Credit Card
206279,2026-01-08,6593,Email,Mobile,UK,18.9,7.88,1.46,25.32,Shop Pay
206280,2025-11-07,3883,Paid Social,Mobile,AU,168.79,0.0,0.0,168.79,Apple Pay
206281,2025-11-24,4028,Direct,Desktop,UK,9.29,5.85,0.44,14.7,Credit Card
206282,2025-08-25,2606,Paid Social,Mobile,DE,13.84,5.24,0.85,18.24,Credit Card
206283,2026-01-31,1010,Direct,Desktop,AU,283.34,0.0,0.0,283.34,PayPal
206284,2026-01-17,88,Email,Mobile,US,208.74,0.0,0.0,208.74,PayPal
206285,2025-10-02,812,Email,Desktop,AU,118.24,0.0,0.0,118.24,Shop Pay
206286,2025-12-20,16524,Paid Social,Desktop,UK,226.82,0.0,0.0,226.82,Credit Card
206287,2025-09-29,1696,Organic Search,Desktop,AU,139.56,0.0,0.0,139.56,Apple Pay
206288,2025-08-25,14792,Email,Mobile,CA,94.92,0.0,4.12,90.81,Apple Pay
206289,2025-09-22,1268,Email,Mobile,AU,98.23,0.0,0.0,98.23,Apple Pay
206290,2025-09-08,14788,Organic Search,Desktop,UK,410.07,0.0,0.0,410.07,Credit Card
206291,2025-09-13,12712,Paid Search,Desktop,UK,113.37,0.0,5.55,107.82,Shop Pay
206292,2025-12-29,4094,Paid Social,Desktop,CA,42.85,6.96,0.0,49.81,Apple Pay
206293,2025-11-21,2456,Paid Search,Mobile,UK,56.96,0.0,2.08,54.88,PayPal
206294,2025-09-05,2487,Paid Search,Desktop,DE,84.0,0.0,0.0,84.0,PayPal
206295,2025-12-14,7225,Organic Search,Mobile,UK,181.75,0.0,16.37,165.38,Shop Pay
206296,2026-01-21,5502,Email,Mobile,US,148.63,0.0,0.0,148.63,PayPal
206297,2026-01-29,16777,Email,Mobile,CA,259.93,0.0,0.0,259.93,Credit Card
206298,2025-12-25,10165,Paid Social,Mobile,AU,67.02,0.0,0.0,67.02,Shop Pay
206299,2025-09-16,2564,Organic Search,Desktop,AU,209.57,0.0,0.0,209.57,Credit Card
206300,2025-10-04,4972,Paid Social,Desktop,DE,243.22,0.0,16.58,226.64,Apple Pay
206301,2026-02-10,16658,Email,Desktop,DE,223.43,0.0,0.0,223.43,Credit Card
206302,2025-09-25,8670,Direct,Desktop,CA,96.53,0.0,3.23,93.3,Credit Card
206303,2025-12-06,4991,Direct,Desktop,US,88.25,0.0,10.08,78.16,Shop Pay
206304,2025-09-04,13575,Paid Social,Mobile,US,277.46,0.0,0.0,277.46,Credit Card
206305,2025-09-06,2088,Organic Search,Desktop,UK,283.82,0.0,9.84,273.98,PayPal
206306,2025-11-28,13321,Paid Social,Desktop,AU,193.94,0.0,21.5,172.44,PayPal
206307,2025-11-23,17464,Email,Desktop,AU,142.95,0.0,0.0,142.95,Credit Card
206308,2025-10-27,5783,Direct,Mobile,DE,154.32,0.0,0.0,154.32,Credit Card
206309,2026-01-23,11963,Email,Mobile,CA,50.01,0.0,3.53,46.47,Apple Pay
206310,2025-11-27,12229,Organic Search,Desktop,CA,147.39,0.0,0.0,147.39,Credit Card
206311,2026-01-30,4581,Organic Search,Desktop,US,161.84,0.0,13.07,148.77,PayPal
206312,2026-01-05,10590,Email,Desktop,UK,62.18,0.0,2.11,60.07,Credit Card
206313,2025-11-13,2645,Direct,Desktop,US,52.43,0.0,0.0,52.43,Credit Card
206314,2025-10-11,3918,Paid Search,Mobile,DE,187.71,0.0,10.42,177.29,Shop Pay
206315,2026-02-04,7986,Paid Search,Mobile,UK,46.52,6.3,4.04,48.78,Credit Card
206316,2025-10-11,4104,Email,Desktop,US,85.64,0.0,5.44,80.2,Shop Pay
206317,2025-10-15,17305,Direct,Mobile,AU,43.86,0.0,0.0,43.86,PayPal
206318,2025-09-03,7712,Direct,Mobile,AU,222.76,0.0,0.0,222.76,Shop Pay
206319,2026-01-29,4215,Paid Social,Desktop,UK,191.34,0.0,0.0,191.34,Apple Pay
206320,2026-01-23,16753,Organic Search,Mobile,US,63.82,0.0,0.0,63.82,Shop Pay
206321,2025-12-25,11724,Paid Search,Mobile,AU,179.34,0.0,0.0,179.34,Credit Card
206322,2025-08-29,7823,Organic Search,Mobile,CA,73.67,0.0,0.0,73.67,Credit Card
206323,2025-11-03,8428,Direct,Mobile,US,239.11,0.0,0.0,239.11,Shop Pay
206324,2026-01-14,9997,Organic Search,Mobile,UK,230.62,0.0,18.16,212.46,PayPal
206325,2026-01-06,17891,Direct,Desktop,DE,55.46,0.0,0.0,55.46,Shop Pay
206326,2025-10-25,9744,Paid Social,Mobile,CA,69.93,0.0,4.47,65.46,PayPal
206327,2025-12-01,3830,Paid Search,Desktop,AU,180.73,0.0,0.0,180.73,Credit Card
