date,asin,sku,impressions,clicks,ad_spend,ad_orders,ad_revenue,campaign_type,match_type
2025-12-30,B0466098,SKU-0003,2063,39,34.76,5,90.4,Sponsored Brands,Broad
2025-12-30,B0287544,SKU-0004,1389,27,15.25,1,120.29,Sponsored Brands,Phrase
2025-12-30,B0444234,SKU-0005,2113,40,30.92,5,446.56,Sponsored Products,Broad
2025-12-30,B0474559,SKU-0006,1798,35,23.73,2,196.0,Sponsored Brands,Exact
2025-12-30,B0760123,SKU-0007,2526,21,11.18,2,136.93,Sponsored Brands,Broad
2025-12-30,B0300550,SKU-0008,1140,10,4.31,1,29.97,Sponsored Brands,Broad
2025-12-30,B0565132,SKU-0009,2438,42,32.74,3,391.06,Sponsored Brands,Exact
2025-12-30,B0138771,SKU-0010,2215,20,13.18,1,84.27,Sponsored Brands,Broad
2025-12-30,B0165870,SKU-0011,1606,14,10.09,1,37.9,Sponsored Products,Phrase
2025-12-30,B0661462,SKU-0012,1718,28,25.5,2,94.22,Sponsored Brands,Phrase
2025-12-30,B0241131,SKU-0013,585,4,2.4,0,0.0,Sponsored Products,Phrase
2025-12-30,B0934569,SKU-0014,2317,43,16.22,4,396.01,Sponsored Products,Exact
2025-12-30,B0916675,SKU-0015,1637,20,13.89,1,41.53,Sponsored Products,Broad
2025-12-31,B0673178,SKU-0001,1994,19,15.47,2,148.48,Sponsored Products,Phrase
2025-12-31,B0494532,SKU-0002,1902,19,10.99,2,44.79,Sponsored Brands,Broad
2025-12-31,B0466098,SKU-0003,2525,46,30.69,6,104.41,Sponsored Products,Broad
2025-12-31,B0287544,SKU-0004,2026,30,26.69,1,106.97,Sponsored Products,Phrase
2025-12-31,B0444234,SKU-0005,2141,39,29.92,5,485.74,Sponsored Brands,Phrase
2025-12-31,B0474559,SKU-0006,1313,20,17.03,1,102.43,Sponsored Products,Exact
2025-12-31,B0760123,SKU-0007,972,7,3.88,0,0.0,Sponsored Brands,Exact
2025-12-31,B0300550,SKU-0008,2976,56,19.65,3,85.69,Sponsored Products,Phrase
2025-12-31,B0565132,SKU-0009,906,14,5.21,1,138.19,Sponsored Brands,Broad
2025-12-31,B0138771,SKU-0010,2455,43,18.19,3,250.24,Sponsored Products,Broad
2025-12-31,B0165870,SKU-0011,2437,38,27.23,3,111.06,Sponsored Brands,Phrase
2025-12-31,B0661462,SKU-0012,2168,40,29.72,2,96.78,Sponsored Products,Exact
2025-12-31,B0241131,SKU-0013,1484,24,22.31,3,347.12,Sponsored Products,Phrase
2025-12-31,B0934569,SKU-0014,1659,28,19.62,2,198.1,Sponsored Brands,Phrase
2025-12-31,B0916675,SKU-0015,2460,48,27.76,2,86.33,Sponsored Brands,Phrase
2026-01-01,B0673178,SKU-0001,1623,24,15.63,1,73.16,Sponsored Brands,Phrase
2026-01-01,B0494532,SKU-0002,2230,37,24.9,4,89.71,Sponsored Products,Phrase
2026-01-01,B0466098,SKU-0003,1541,27,16.61,2,34.07,Sponsored Products,Broad
2026-01-01,B0287544,SKU-0004,921,18,11.61,2,219.04,Sponsored Brands,Broad
2026-01-01,B0444234,SKU-0005,1494,15,8.28,1,96.31,Sponsored Products,Exact
2026-01-01,B0474559,SKU-0006,1402,19,13.97,1,88.94,Sponsored Brands,Broad
2026-01-01,B0760123,SKU-0007,2530,33,16.93,3,204.85,Sponsored Brands,Phrase
2026-01-01,B0300550,SKU-0008,1703,23,11.26,1,28.86,Sponsored Products,Broad
2026-01-01,B0565132,SKU-0009,2014,17,9.47,1,133.91,Sponsored Products,Exact
2026-01-01,B0138771,SKU-0010,1886,29,23.88,4,356.36,Sponsored Brands,Broad
2026-01-01,B0165870,SKU-0011,1467,15,14.24,1,38.35,Sponsored Brands,Exact
2026-01-01,B0661462,SKU-0012,2061,34,22.23,4,188.2,Sponsored Products,Broad
2026-01-01,B0241131,SKU-0013,1402,19,7.22,1,128.29,Sponsored Products,Exact
2026-01-01,B0934569,SKU-0014,435,4,2.87,0,0.0,Sponsored Brands,Phrase
2026-01-01,B0916675,SKU-0015,2125,40,19.82,2,79.95,Sponsored Brands,Phrase
2026-01-02,B0673178,SKU-0001,2885,27,16.53,2,163.94,Sponsored Products,Broad
2026-01-02,B0494532,SKU-0002,1907,25,15.3,2,49.04,Sponsored Brands,Exact
2026-01-02,B0466098,SKU-0003,2216,18,10.16,1,17.77,Sponsored Brands,Phrase
2026-01-02,B0287544,SKU-0004,1374,14,6.09,1,105.88,Sponsored Brands,Exact
2026-01-02,B0444234,SKU-0005,2171,21,18.7,1,84.28,Sponsored Brands,Broad
2026-01-02,B0474559,SKU-0006,995,9,7.41,0,0.0,Sponsored Brands,Phrase
2026-01-02,B0760123,SKU-0007,2158,17,12.76,1,64.85,Sponsored Products,Exact
2026-01-02,B0300550,SKU-0008,1874,35,26.45,3,85.79,Sponsored Products,Phrase
2026-01-02,B0565132,SKU-0009,863,14,9.3,0,0.0,Sponsored Brands,Exact
2026-01-02,B0138771,SKU-0010,2384,33,23.67,4,332.21,Sponsored Brands,Broad
2026-01-02,B0165870,SKU-0011,1783,22,19.77,1,38.76,Sponsored Products,Phrase
2026-01-02,B0661462,SKU-0012,2537,45,30.98,3,146.31,Sponsored Brands,Broad
2026-01-02,B0241131,SKU-0013,1025,16,13.39,1,134.07,Sponsored Brands,Exact
2026-01-02,B0934569,SKU-0014,2385,35,20.96,4,408.84,Sponsored Products,Exact
2026-01-02,B0916675,SKU-0015,1186,13,12.01,0,0.0,Sponsored Products,Exact
2026-01-03,B0673178,SKU-0001,2555,22,9.6,1,78.22,Sponsored Products,Broad
2026-01-03,B0494532,SKU-0002,1494,24,17.91,3,70.11,Sponsored Brands,Phrase
2026-01-03,B0466098,SKU-0003,1254,20,9.64,1,17.38,Sponsored Brands,Phrase
2026-01-03,B0287544,SKU-0004,930,16,10.46,1,105.58,Sponsored Products,Phrase
2026-01-03,B0444234,SKU-0005,2000,27,21.61,2,175.44,Sponsored Brands,Broad
2026-01-03,B0474559,SKU-0006,1691,25,22.34,3,305.37,Sponsored Products,Exact
2026-01-03,B0760123,SKU-0007,1687,23,11.26,3,215.57,Sponsored Brands,Exact
2026-01-03,B0300550,SKU-0008,2009,35,30.01,2,56.88,Sponsored Products,Phrase
2026-01-03,B0565132,SKU-0009,952,10,6.65,0,0.0,Sponsored Products,Phrase
2026-01-03,B0138771,SKU-0010,2514,37,29.01,3,252.31,Sponsored Brands,Broad
2026-01-03,B0165870,SKU-0011,3025,45,25.84,2,82.08,Sponsored Brands,Exact
2026-01-03,B0661462,SKU-0012,2698,43,39.79,6,259.14,Sponsored Brands,Phrase
2026-01-03,B0241131,SKU-0013,2695,32,18.21,2,258.92,Sponsored Brands,Phrase
2026-01-03,B0934569,SKU-0014,2450,27,12.38,2,200.01,Sponsored Products,Phrase
2026-01-03,B0916675,SKU-0015,2037,19,8.81,2,86.31,Sponsored Brands,Exact
2026-01-04,B0673178,SKU-0001,1361,17,7.86,1,74.41,Sponsored Brands,Broad
2026-01-04,B0494532,SKU-0002,1957,16,9.59,1,24.67,Sponsored Products,Broad
2026-01-04,B0466098,SKU-0003,3302,37,25.09,4,75.01,Sponsored Products,Phrase
2026-01-04,B0287544,SKU-0004,2200,37,20.16,4,438.07,Sponsored Brands,Broad
2026-01-04,B0444234,SKU-0005,1388,18,7.74,2,171.65,Sponsored Products,Phrase
2026-01-04,B0474559,SKU-0006,1509,13,10.55,1,97.74,Sponsored Brands,Exact
2026-01-04,B0760123,SKU-0007,2380,43,21.06,2,139.91,Sponsored Products,Exact
2026-01-04,B0300550,SKU-0008,3073,39,16.18,3,93.4,Sponsored Products,Broad
2026-01-04,B0565132,SKU-0009,2304,31,26.59,1,136.66,Sponsored Products,Broad
2026-01-04,B0138771,SKU-0010,708,9,4.93,0,0.0,Sponsored Products,Phrase
2026-01-04,B0165870,SKU-0011,2930,55,37.66,6,240.29,Sponsored Products,Phrase
2026-01-04,B0661462,SKU-0012,2846,53,25.11,5,225.67,Sponsored Products,Exact
2026-01-04,B0241131,SKU-0013,2456,30,13.16,4,525.66,Sponsored Products,Phrase
2026-01-04,B0934569,SKU-0014,2335,34,14.21,4,386.09,Sponsored Products,Phrase
2026-01-04,B0916675,SKU-0015,1768,20,17.96,2,80.63,Sponsored Brands,Phrase
2026-01-05,B0673178,SKU-0001,1815,33,28.82,4,322.36,Sponsored Products,Broad
2026-01-05,B0494532,SKU-0002,2433,33,17.73,2,47.51,Sponsored Brands,Phrase
2026-01-05,B0466098,SKU-0003,1749,23,10.36,1,17.0,Sponsored Products,Broad
2026-01-05,B0287544,SKU-0004,1047,14,8.8,1,114.62,Sponsored Brands,Broad
2026-01-05,B0444234,SKU-0005,454,6,3.9,0,0.0,Sponsored Brands,Exact
2026-01-05,B0474559,SKU-0006,1632,23,11.3,3,270.68,Sponsored Products,Phrase
2026-01-05,B0760123,SKU-0007,2234,32,25.88,1,69.41,Sponsored Brands,Exact
2026-01-05,B0300550,SKU-0008,2102,26,9.7,3,96.7,Sponsored Products,Phrase
2026-01-05,B0565132,SKU-0009,2575,21,7.83,2,271.04,Sponsored Brands,Phrase
2026-01-05,B0138771,SKU-0010,1444,22,18.4,1,78.1,Sponsored Brands,Exact
2026-01-05,B0165870,SKU-0011,1775,14,6.33,1,35.77,Sponsored Brands,Broad
2026-01-05,B0661462,SKU-0012,1868,26,10.38,1,43.53,Sponsored Brands,Exact
2026-01-05,B0241131,SKU-0013,1101,18,10.64,1,127.02,Sponsored Products,Broad
2026-01-05,B0934569,SKU-0014,1742,20,13.26,2,182.29,Sponsored Products,Phrase
2026-01-05,B0916675,SKU-0015,1355,23,18.57,1,41.25,Sponsored Products,Phrase
2026-01-06,B0673178,SKU-0001,558,7,6.41,0,0.0,Sponsored Products,Exact
2026-01-06,B0494532,SKU-0002,2965,28,12.86,2,45.43,Sponsored Brands,Exact
2026-01-06,B0466098,SKU-0003,3022,57,22.93,8,140.64,Sponsored Products,Exact
2026-01-06,B0287544,SKU-0004,1179,17,8.95,2,235.04,Sponsored Brands,Phrase
2026-01-06,B0444234,SKU-0005,1611,22,11.5,1,86.06,Sponsored Brands,Exact
2026-01-06,B0474559,SKU-0006,2382,42,31.52,6,602.7,Sponsored Brands,Broad
2026-01-06,B0760123,SKU-0007,2938,34,18.73,4,261.72,Sponsored Brands,Phrase
2026-01-06,B0300550,SKU-0008,761,6,3.65,0,0.0,Sponsored Brands,Phrase
2026-01-06,B0565132,SKU-0009,2002,32,22.65,3,376.54,Sponsored Brands,Phrase
2026-01-06,B0138771,SKU-0010,2767,41,28.79,5,419.07,Sponsored Products,Broad
2026-01-06,B0165870,SKU-0011,2215,42,15.05,6,230.8,Sponsored Products,Phrase
2026-01-06,B0661462,SKU-0012,2280,26,16.97,1,47.13,Sponsored Brands,Exact
2026-01-06,B0241131,SKU-0013,1191,21,18.27,2,243.02,Sponsored Products,Broad
2026-01-06,B0934569,SKU-0014,2106,32,17.59,3,306.04,Sponsored Brands,Broad
2026-01-06,B0916675,SKU-0015,1955,28,19.07,2,79.19,Sponsored Brands,Phrase
2026-01-07,B0673178,SKU-0001,1554,20,12.44,1,79.12,Sponsored Products,Phrase
2026-01-07,B0494532,SKU-0002,1990,18,12.71,2,47.95,Sponsored Products,Phrase
2026-01-07,B0466098,SKU-0003,1785,29,10.69,3,49.1,Sponsored Brands,Broad
2026-01-07,B0287544,SKU-0004,2224,19,16.14,2,238.95,Sponsored Products,Exact
2026-01-07,B0444234,SKU-0005,988,19,7.04,1,95.15,Sponsored Products,Exact
2026-01-07,B0474559,SKU-0006,984,8,5.44,0,0.0,Sponsored Brands,Exact
2026-01-07,B0760123,SKU-0007,2075,40,33.44,5,327.59,Sponsored Products,Broad
2026-01-07,B0300550,SKU-0008,2052,35,16.52,2,61.94,Sponsored Brands,Broad
2026-01-07,B0565132,SKU-0009,1827,19,17.72,1,132.12,Sponsored Brands,Exact
2026-01-07,B0138771,SKU-0010,2047,33,26.38,4,327.59,Sponsored Products,Phrase
2026-01-07,B0165870,SKU-0011,2072,32,26.94,4,144.43,Sponsored Products,Broad
2026-01-07,B0661462,SKU-0012,3061,47,28.15,2,91.64,Sponsored Brands,Exact
2026-01-07,B0241131,SKU-0013,3207,42,20.63,3,358.8,Sponsored Brands,Phrase
2026-01-07,B0934569,SKU-0014,409,7,3.08,0,0.0,Sponsored Products,Broad
2026-01-07,B0916675,SKU-0015,2415,21,13.94,2,88.51,Sponsored Brands,Broad
2026-01-08,B0673178,SKU-0001,1206,9,3.57,0,0.0,Sponsored Products,Exact
2026-01-08,B0494532,SKU-0002,2192,19,17.16,2,45.41,Sponsored Brands,Exact
2026-01-08,B0466098,SKU-0003,1689,14,9.44,1,18.65,Sponsored Brands,Exact
2026-01-08,B0287544,SKU-0004,1999,25,11.53,3,359.06,Sponsored Brands,Exact
2026-01-08,B0444234,SKU-0005,1869,30,20.03,2,185.34,Sponsored Brands,Exact
2026-01-08,B0474559,SKU-0006,2212,28,20.35,1,101.17,Sponsored Brands,Broad
2026-01-08,B0760123,SKU-0007,1712,33,19.82,5,323.67,Sponsored Brands,Phrase
2026-01-08,B0300550,SKU-0008,820,11,7.51,0,0.0,Sponsored Brands,Phrase
2026-01-08,B0565132,SKU-0009,1711,27,13.53,4,509.49,Sponsored Products,Phrase
2026-01-08,B0138771,SKU-0010,2710,26,19.97,1,90.12,Sponsored Brands,Phrase
2026-01-08,B0165870,SKU-0011,1499,29,18.89,3,106.67,Sponsored Brands,Exact
2026-01-08,B0661462,SKU-0012,1344,20,11.56,1,47.84,Sponsored Brands,Broad
2026-01-08,B0241131,SKU-0013,1738,16,12.97,1,118.13,Sponsored Brands,Broad
2026-01-08,B0934569,SKU-0014,980,11,9.24,1,95.49,Sponsored Products,Broad
2026-01-08,B0916675,SKU-0015,2027,34,15.52,2,78.7,Sponsored Brands,Broad
2026-01-09,B0673178,SKU-0001,2239,41,21.9,5,391.09,Sponsored Products,Exact
2026-01-09,B0494532,SKU-0002,1626,14,10.45,1,24.61,Sponsored Brands,Phrase
2026-01-09,B0466098,SKU-0003,2252,31,18.85,4,66.44,Sponsored Products,Exact
2026-01-09,B0287544,SKU-0004,2432,27,25.26,1,108.61,Sponsored Brands,Exact
2026-01-09,B0444234,SKU-0005,2009,35,23.6,3,256.05,Sponsored Products,Phrase
2026-01-09,B0474559,SKU-0006,3146,38,32.73,4,376.3,Sponsored Brands,Phrase
2026-01-09,B0760123,SKU-0007,1787,14,13.24,1,65.76,Sponsored Brands,Exact
2026-01-09,B0300550,SKU-0008,804,10,8.78,0,0.0,Sponsored Products,Broad
2026-01-09,B0565132,SKU-0009,1813,15,8.73,1,131.79,Sponsored Products,Phrase
2026-01-09,B0138771,SKU-0010,1751,33,25.3,2,169.07,Sponsored Products,Phrase
2026-01-09,B0165870,SKU-0011,1102,18,12.51,1,40.23,Sponsored Brands,Exact
2026-01-09,B0661462,SKU-0012,1867,36,23.73,4,196.26,Sponsored Brands,Phrase
2026-01-09,B0241131,SKU-0013,1873,20,17.85,2,233.23,Sponsored Brands,Phrase
2026-01-09,B0934569,SKU-0014,1231,24,20.21,2,192.07,Sponsored Products,Phrase
2026-01-09,B0916675,SKU-0015,1649,29,27.06,2,81.61,Sponsored Products,Phrase
2026-01-10,B0673178,SKU-0001,767,9,4.56,0,0.0,Sponsored Brands,Exact
2026-01-10,B0494532,SKU-0002,1930,24,13.91,1,23.81,Sponsored Brands,Exact
2026-01-10,B0466098,SKU-0003,1555,30,26.26,3,54.44,Sponsored Products,Exact
2026-01-10,B0287544,SKU-0004,2781,44,41.35,2,237.3,Sponsored Products,Exact
2026-01-10,B0444234,SKU-0005,2001,38,25.47,3,260.77,Sponsored Products,Broad
2026-01-10,B0474559,SKU-0006,448,7,6.6,0,0.0,Sponsored Brands,Exact
2026-01-10,B0760123,SKU-0007,2392,32,16.87,2,143.01,Sponsored Brands,Exact
2026-01-10,B0300550,SKU-0008,1439,24,13.13,3,94.61,Sponsored Brands,Phrase
2026-01-10,B0565132,SKU-0009,1920,21,9.84,2,271.63,Sponsored Products,Exact
2026-01-10,B0138771,SKU-0010,2885,51,45.44,5,424.64,Sponsored Brands,Broad
2026-01-10,B0165870,SKU-0011,2286,26,16.15,2,74.92,Sponsored Brands,Broad
2026-01-10,B0661462,SKU-0012,1444,24,18.19,1,42.96,Sponsored Products,Broad
2026-01-10,B0241131,SKU-0013,992,17,9.45,1,124.74,Sponsored Brands,Phrase
2026-01-10,B0934569,SKU-0014,2312,33,13.65,4,357.77,Sponsored Brands,Exact
2026-01-10,B0916675,SKU-0015,2793,43,21.85,2,76.99,Sponsored Products,Exact
2026-01-11,B0673178,SKU-0001,2040,17,12.71,1,81.9,Sponsored Brands,Phrase
2026-01-11,B0494532,SKU-0002,2021,27,17.41,4,95.47,Sponsored Brands,Exact
2026-01-11,B0466098,SKU-0003,2574,32,14.35,3,53.46,Sponsored Brands,Phrase
2026-01-11,B0287544,SKU-0004,2430,32,22.6,2,230.45,Sponsored Brands,Exact
2026-01-11,B0444234,SKU-0005,1670,32,27.67,1,96.48,Sponsored Products,Phrase
2026-01-11,B0474559,SKU-0006,1415,22,8.9,3,295.85,Sponsored Products,Exact
2026-01-11,B0760123,SKU-0007,2015,30,17.83,1,65.51,Sponsored Brands,Exact
2026-01-11,B0300550,SKU-0008,1611,18,16.74,2,63.73,Sponsored Brands,Exact
2026-01-11,B0565132,SKU-0009,1237,24,8.63,1,130.15,Sponsored Products,Phrase
2026-01-11,B0138771,SKU-0010,1255,24,18.56,3,237.52,Sponsored Brands,Phrase
2026-01-11,B0165870,SKU-0011,1497,15,13.13,2,73.98,Sponsored Brands,Broad
2026-01-11,B0661462,SKU-0012,2242,34,24.44,4,183.64,Sponsored Products,Exact
2026-01-11,B0241131,SKU-0013,1356,14,5.89,2,254.97,Sponsored Brands,Phrase
2026-01-11,B0934569,SKU-0014,1155,14,6.75,0,0.0,Sponsored Products,Broad
2026-01-11,B0916675,SKU-0015,2210,43,26.13,4,155.99,Sponsored Products,Exact
2026-01-12,B0673178,SKU-0001,2969,48,27.87,4,331.62,Sponsored Products,Broad
2026-01-12,B0494532,SKU-0002,2423,36,28.94,2,44.75,Sponsored Products,Exact
2026-01-12,B0466098,SKU-0003,1583,24,10.48,3,55.05,Sponsored Products,Exact
2026-01-12,B0287544,SKU-0004,1136,12,8.07,0,0.0,Sponsored Brands,Broad
2026-01-12,B0444234,SKU-0005,1054,19,14.94,2,190.86,Sponsored Products,Phrase
2026-01-12,B0474559,SKU-0006,1287,23,14.75,1,102.41,Sponsored Brands,Broad
2026-01-12,B0760123,SKU-0007,1161,10,5.05,1,72.42,Sponsored Brands,Broad
2026-01-12,B0300550,SKU-0008,2602,28,26.32,3,90.11,Sponsored Brands,Broad
2026-01-12,B0565132,SKU-0009,1565,13,8.34,0,0.0,Sponsored Products,Phrase
2026-01-12,B0138771,SKU-0010,2676,31,17.03,2,166.34,Sponsored Brands,Exact
2026-01-12,B0165870,SKU-0011,2548,22,10.88,3,109.44,Sponsored Products,Exact
2026-01-12,B0661462,SKU-0012,1843,29,25.02,2,88.76,Sponsored Brands,Exact
2026-01-12,B0241131,SKU-0013,2231,22,13.14,1,130.85,Sponsored Products,Exact
2026-01-12,B0934569,SKU-0014,527,6,5.4,0,0.0,Sponsored Products,Phrase
2026-01-12,B0916675,SKU-0015,1574,31,19.73,2,87.76,Sponsored Products,Exact
2026-01-13,B0673178,SKU-0001,1973,35,31.18,4,309.14,Sponsored Products,Broad
2026-01-13,B0494532,SKU-0002,1368,23,18.89,2,46.07,Sponsored Brands,Phrase
2026-01-13,B0466098,SKU-0003,1462,21,18.72,2,34.9,Sponsored Brands,Broad
2026-01-13,B0287544,SKU-0004,2405,32,30.06,3,318.09,Sponsored Brands,Broad
2026-01-13,B0444234,SKU-0005,1966,23,20.37,2,176.54,Sponsored Products,Broad
2026-01-13,B0474559,SKU-0006,2804,39,21.21,3,294.69,Sponsored Brands,Exact
2026-01-13,B0760123,SKU-0007,2167,30,26.36,2,143.02,Sponsored Products,Exact
2026-01-13,B0300550,SKU-0008,1145,13,10.12,1,28.17,Sponsored Brands,Broad
2026-01-13,B0565132,SKU-0009,2487,41,18.77,5,705.63,Sponsored Brands,Broad
2026-01-13,B0138771,SKU-0010,2234,36,30.27,5,427.28,Sponsored Products,Broad
2026-01-13,B0165870,SKU-0011,2658,30,23.96,1,40.64,Sponsored Products,Broad
2026-01-13,B0661462,SKU-0012,908,10,3.77,1,45.29,Sponsored Brands,Phrase
2026-01-13,B0241131,SKU-0013,1549,30,25.79,4,523.78,Sponsored Brands,Exact
2026-01-13,B0934569,SKU-0014,3753,47,24.29,6,593.41,Sponsored Products,Exact
2026-01-13,B0916675,SKU-0015,2759,50,31.79,3,130.7,Sponsored Brands,Phrase
2026-01-14,B0673178,SKU-0001,2839,28,23.14,1,82.3,Sponsored Products,Phrase
2026-01-14,B0494532,SKU-0002,1703,27,19.96,4,92.97,Sponsored Brands,Phrase
2026-01-14,B0466098,SKU-0003,2839,51,32.56,3,52.02,Sponsored Brands,Phrase
2026-01-14,B0287544,SKU-0004,2436,23,13.89,2,241.56,Sponsored Brands,Exact
2026-01-14,B0444234,SKU-0005,1744,25,12.92,3,260.01,Sponsored Brands,Phrase
2026-01-14,B0474559,SKU-0006,2283,38,35.68,5,500.78,Sponsored Brands,Phrase
2026-01-14,B0760123,SKU-0007,1735,19,15.4,1,67.0,Sponsored Brands,Phrase
2026-01-14,B0300550,SKU-0008,2264,25,22.69,2,61.57,Sponsored Products,Broad
2026-01-14,B0565132,SKU-0009,1831,28,22.24,3,417.55,Sponsored Products,Exact
2026-01-14,B0138771,SKU-0010,1123,9,5.33,0,0.0,Sponsored Brands,Broad
2026-01-14,B0165870,SKU-0011,2637,37,29.93,3,118.18,Sponsored Brands,Broad
2026-01-14,B0661462,SKU-0012,1366,26,18.24,3,137.04,Sponsored Products,Exact
2026-01-14,B0241131,SKU-0013,1821,36,15.89,3,374.52,Sponsored Brands,Phrase
2026-01-14,B0934569,SKU-0014,679,5,4.18,0,0.0,Sponsored Products,Broad
2026-01-14,B0916675,SKU-0015,2597,47,36.52,3,120.65,Sponsored Products,Phrase
2026-01-15,B0673178,SKU-0001,1974,35,24.73,3,244.76,Sponsored Products,Broad
2026-01-15,B0494532,SKU-0002,2203,25,12.06,3,75.04,Sponsored Brands,Broad
2026-01-15,B0466098,SKU-0003,888,9,6.59,0,0.0,Sponsored Products,Exact
2026-01-15,B0287544,SKU-0004,1203,17,7.71,2,232.62,Sponsored Products,Exact
2026-01-15,B0444234,SKU-0005,1557,27,11.68,3,267.67,Sponsored Brands,Broad
2026-01-15,B0474559,SKU-0006,2799,23,9.53,2,188.63,Sponsored Products,Phrase
2026-01-15,B0760123,SKU-0007,1872,26,19.54,2,142.99,Sponsored Products,Broad
2026-01-15,B0300550,SKU-0008,1628,24,22.02,2,60.91,Sponsored Brands,Phrase
2026-01-15,B0565132,SKU-0009,1654,28,14.19,4,525.38,Sponsored Brands,Exact
2026-01-15,B0138771,SKU-0010,1559,26,20.72,2,178.97,Sponsored Brands,Phrase
2026-01-15,B0165870,SKU-0011,961,10,9.36,0,0.0,Sponsored Brands,Phrase
2026-01-15,B0661462,SKU-0012,1760,25,11.5,1,45.2,Sponsored Products,Phrase
2026-01-15,B0241131,SKU-0013,1353,13,8.59,1,128.91,Sponsored Products,Phrase
2026-01-15,B0934569,SKU-0014,1181,13,5.69,1,98.11,Sponsored Products,Exact
2026-01-15,B0916675,SKU-0015,2119,17,6.47,1,39.87,Sponsored Brands,Broad
2026-01-16,B0673178,SKU-0001,2151,20,15.45,1,73.0,Sponsored Brands,Broad
2026-01-16,B0494532,SKU-0002,1429,19,17.43,1,23.82,Sponsored Products,Exact
2026-01-16,B0466098,SKU-0003,1894,28,15.77,2,35.18,Sponsored Products,Broad
2026-01-16,B0287544,SKU-0004,2321,22,8.08,3,361.51,Sponsored Brands,Broad
2026-01-16,B0444234,SKU-0005,2451,23,18.84,2,181.06,Sponsored Brands,Phrase
2026-01-16,B0474559,SKU-0006,811,6,2.39,0,0.0,Sponsored Products,Broad
2026-01-16,B0760123,SKU-0007,1859,21,8.99,1,68.49,Sponsored Brands,Phrase
2026-01-16,B0300550,SKU-0008,780,14,13.1,1,30.21,Sponsored Products,Exact
2026-01-16,B0565132,SKU-0009,1439,22,8.65,1,137.83,Sponsored Products,Phrase
2026-01-16,B0138771,SKU-0010,1920,22,20.3,1,88.81,Sponsored Products,Exact
2026-01-16,B0165870,SKU-0011,1461,12,4.68,1,39.53,Sponsored Brands,Exact
2026-01-16,B0661462,SKU-0012,1667,20,12.47,2,91.79,Sponsored Brands,Exact
2026-01-16,B0241131,SKU-0013,1938,20,16.26,3,401.67,Sponsored Products,Exact
2026-01-16,B0934569,SKU-0014,2620,50,37.43,6,592.45,Sponsored Brands,Phrase
2026-01-16,B0916675,SKU-0015,1974,35,32.99,3,120.17,Sponsored Products,Broad
2026-01-17,B0673178,SKU-0001,2237,20,7.28,1,79.58,Sponsored Brands,Broad
2026-01-17,B0494532,SKU-0002,749,10,6.03,1,23.45,Sponsored Products,Phrase
2026-01-17,B0466098,SKU-0003,1922,32,15.84,3,49.86,Sponsored Products,Phrase
2026-01-17,B0287544,SKU-0004,3602,70,45.17,8,959.12,Sponsored Products,Phrase
2026-01-17,B0444234,SKU-0005,2566,41,22.59,6,560.82,Sponsored Brands,Exact
2026-01-17,B0474559,SKU-0006,2041,33,13.3,2,180.25,Sponsored Brands,Exact
2026-01-17,B0760123,SKU-0007,2188,21,17.28,2,125.41,Sponsored Brands,Broad
2026-01-17,B0300550,SKU-0008,1845,18,15.29,1,31.6,Sponsored Products,Exact
2026-01-17,B0565132,SKU-0009,1885,15,12.85,1,127.8,Sponsored Brands,Broad
2026-01-17,B0138771,SKU-0010,988,14,12.37,0,0.0,Sponsored Brands,Exact
2026-01-17,B0165870,SKU-0011,1494,20,16.44,2,79.69,Sponsored Brands,Broad
2026-01-17,B0661462,SKU-0012,3266,54,47.56,6,286.14,Sponsored Products,Broad
2026-01-17,B0241131,SKU-0013,1998,24,12.38,2,241.76,Sponsored Products,Phrase
2026-01-17,B0934569,SKU-0014,2475,23,10.08,2,205.18,Sponsored Products,Phrase
2026-01-17,B0916675,SKU-0015,1202,17,10.3,2,83.38,Sponsored Products,Phrase
2026-01-18,B0673178,SKU-0001,681,5,3.54,0,0.0,Sponsored Brands,Exact
2026-01-18,B0494532,SKU-0002,2222,29,24.41,3,75.15,Sponsored Products,Phrase
2026-01-18,B0466098,SKU-0003,2049,27,19.17,2,33.72,Sponsored Brands,Broad
2026-01-18,B0287544,SKU-0004,1429,24,16.75,2,240.49,Sponsored Brands,Exact
2026-01-18,B0444234,SKU-0005,1885,26,22.04,3,253.86,Sponsored Brands,Phrase
2026-01-18,B0474559,SKU-0006,1663,31,23.65,2,184.12,Sponsored Products,Phrase
2026-01-18,B0760123,SKU-0007,1610,19,16.3,2,137.95,Sponsored Brands,Broad
2026-01-18,B0300550,SKU-0008,2355,22,7.87,3,86.47,Sponsored Brands,Exact
2026-01-18,B0565132,SKU-0009,1356,17,12.6,0,0.0,Sponsored Brands,Exact
2026-01-18,B0138771,SKU-0010,1544,21,10.68,3,245.96,Sponsored Products,Phrase
2026-01-18,B0165870,SKU-0011,2197,18,7.03,1,35.81,Sponsored Products,Exact
2026-01-18,B0661462,SKU-0012,2288,43,23.41,5,238.51,Sponsored Brands,Broad
2026-01-18,B0241131,SKU-0013,614,12,5.69,1,127.99,Sponsored Products,Broad
2026-01-18,B0934569,SKU-0014,1618,20,13.72,2,205.71,Sponsored Brands,Phrase
2026-01-18,B0916675,SKU-0015,3329,56,30.94,3,123.66,Sponsored Products,Phrase
