order_date,asin,sku,units,unit_price,gross_revenue,marketplace_fees,cogs,shipping_cost,market,fulfillment,channel,buy_box_pct
2026-01-02,B0287544,SKU-0004,18,115.95,2087.1,300.97,941.09,29.72,UK,FBM,Ads,0.73
2026-01-02,B0444234,SKU-0005,1,91.04,91.04,12.65,41.0,1.95,US,FBM,Ads,0.799
2026-01-02,B0474559,SKU-0006,7,92.95,650.65,81.55,289.92,14.36,CA,FBA,Organic,0.733
2026-01-02,B0760123,SKU-0007,7,68.8,481.6,67.87,226.11,9.74,UK,FBM,Organic,0.866
2026-01-02,B0300550,SKU-0008,14,27.62,386.68,56.99,173.47,35.55,DE,FBA,Ads,0.785
2026-01-02,B0565132,SKU-0009,9,118.9,1070.1,146.95,489.62,20.62,CA,FBA,Ads,0.947
2026-01-02,B0138771,SKU-0010,7,77.69,543.83,93.21,241.22,9.41,US,FBM,Organic,0.752
2026-01-02,B0165870,SKU-0011,15,37.29,559.35,92.33,286.96,18.38,DE,FBM,Ads,0.836
2026-01-02,B0241131,SKU-0013,8,120.49,963.92,160.97,416.06,11.98,DE,FBA,Ads,0.846
2026-01-02,B0934569,SKU-0014,7,98.7,690.9,89.84,381.3,14.85,CA,FBA,Ads,0.882
2026-01-02,B0916675,SKU-0015,10,36.81,368.1,52.25,184.14,23.23,DE,FBA,Ads,0.813
2026-01-03,B0673178,SKU-0001,17,83.91,1426.47,237.42,666.45,39.67,CA,FBM,Organic,0.781
2026-01-03,B0494532,SKU-0002,15,21.66,324.9,43.07,146.85,33.34,US,FBA,Ads,0.878
2026-01-03,B0466098,SKU-0003,12,17.74,212.88,35.77,93.38,29.21,UK,FBM,Ads,0.846
2026-01-03,B0287544,SKU-0004,6,107.58,645.48,114.54,333.32,13.92,US,FBM,Ads,0.927
2026-01-03,B0444234,SKU-0005,10,80.55,805.5,128.91,395.47,23.13,UK,FBA,Ads,0.927
2026-01-03,B0474559,SKU-0006,12,89.09,1069.08,191.32,524.79,17.49,DE,FBA,Ads,0.92
2026-01-03,B0760123,SKU-0007,16,71.32,1141.12,173.84,523.73,33.09,DE,FBA,Organic,0.813
2026-01-03,B0300550,SKU-0008,5,31.23,156.15,21.82,71.57,10.67,UK,FBM,Organic,0.73
2026-01-03,B0565132,SKU-0009,13,134.81,1752.53,213.99,711.54,21.69,CA,FBA,Ads,0.907
2026-01-03,B0138771,SKU-0010,7,75.73,530.11,82.99,213.45,10.55,US,FBA,Ads,0.942
2026-01-03,B0165870,SKU-0011,9,38.97,350.73,59.14,142.88,23.03,DE,FBM,Ads,0.748
2026-01-03,B0241131,SKU-0013,11,122.24,1344.64,203.42,663.77,28.5,US,FBA,Ads,0.85
2026-01-03,B0934569,SKU-0014,3,91.43,274.29,48.98,130.08,7.35,DE,FBM,Organic,0.894
2026-01-03,B0916675,SKU-0015,5,37.66,188.3,26.1,77.15,7.97,US,FBA,Ads,0.767
2026-01-04,B0494532,SKU-0002,10,25.06,250.6,33.19,126.09,15.51,CA,FBM,Organic,0.781
2026-01-04,B0466098,SKU-0003,17,16.41,278.97,48.32,126.89,41.75,DE,FBA,Organic,0.806
2026-01-04,B0287544,SKU-0004,10,113.82,1138.2,149.93,523.69,11.51,DE,FBM,Ads,0.819
2026-01-04,B0444234,SKU-0005,7,89.05,623.35,88.01,336.13,17.47,UK,FBA,Ads,0.947
2026-01-04,B0474559,SKU-0006,8,91.69,733.52,123.47,349.43,13.81,DE,FBA,Organic,0.803
2026-01-04,B0760123,SKU-0007,5,66.52,332.6,49.84,171.12,10.71,DE,FBA,Ads,0.872
2026-01-04,B0300550,SKU-0008,11,27.64,304.04,43.78,128.09,12.18,US,FBM,Organic,0.919
2026-01-04,B0565132,SKU-0009,2,120.42,240.84,34.7,108.69,5.02,CA,FBM,Ads,0.792
2026-01-04,B0138771,SKU-0010,10,80.0,800.0,113.44,385.26,20.44,CA,FBM,Organic,0.782
2026-01-04,B0165870,SKU-0011,1,38.35,38.35,5.42,19.49,2.27,CA,FBM,Organic,0.752
2026-01-04,B0661462,SKU-0012,11,41.76,459.36,66.93,184.77,21.77,UK,FBM,Ads,0.737
2026-01-04,B0241131,SKU-0013,11,111.96,1231.56,178.87,493.07,24.91,US,FBM,Ads,0.799
2026-01-04,B0934569,SKU-0014,6,99.52,597.12,88.98,294.62,8.46,US,FBA,Ads,0.784
2026-01-04,B0916675,SKU-0015,17,43.13,733.21,106.65,375.12,38.18,DE,FBA,Ads,0.915
2026-01-05,B0673178,SKU-0001,9,75.46,679.14,89.63,333.33,13.86,US,FBM,Organic,0.721
2026-01-05,B0494532,SKU-0002,23,22.31,513.13,63.66,260.61,47.33,UK,FBM,Ads,0.884
2026-01-05,B0466098,SKU-0003,7,17.76,124.32,21.34,68.04,15.66,DE,FBM,Organic,0.792
2026-01-05,B0287544,SKU-0004,9,120.23,1082.07,152.24,592.13,15.07,DE,FBA,Organic,0.773
2026-01-05,B0444234,SKU-0005,6,96.65,579.9,73.32,277.9,12.4,US,FBA,Organic,0.924
2026-01-05,B0474559,SKU-0006,13,102.35,1330.55,166.39,674.57,14.83,US,FBA,Ads,0.722
2026-01-05,B0760123,SKU-0007,19,72.12,1370.28,230.03,632.72,37.09,US,FBM,Organic,0.807
2026-01-05,B0300550,SKU-0008,5,28.89,144.45,18.21,60.29,8.1,CA,FBA,Ads,0.932
2026-01-05,B0565132,SKU-0009,7,135.16,946.12,134.22,449.28,10.91,US,FBM,Ads,0.921
2026-01-05,B0138771,SKU-0010,18,87.17,1569.06,250.17,731.57,32.87,CA,FBM,Organic,0.757
2026-01-05,B0165870,SKU-0011,6,37.02,222.12,28.28,98.22,14.11,UK,FBA,Ads,0.824
2026-01-05,B0661462,SKU-0012,5,46.56,232.8,39.79,102.73,11.95,UK,FBA,Ads,0.797
2026-01-05,B0241131,SKU-0013,2,119.11,238.22,29.68,97.4,4.33,UK,FBA,Ads,0.757
2026-01-05,B0934569,SKU-0014,14,99.31,1390.34,208.45,600.6,26.02,CA,FBA,Ads,0.788
2026-01-05,B0916675,SKU-0015,6,37.29,223.74,34.17,124.03,11.29,CA,FBA,Ads,0.867
2026-01-06,B0673178,SKU-0001,3,82.13,246.39,39.0,108.92,7.58,UK,FBA,Organic,0.874
2026-01-06,B0494532,SKU-0002,16,21.82,349.12,56.41,179.62,25.25,US,FBA,Ads,0.881
2026-01-06,B0466098,SKU-0003,3,17.98,53.94,7.07,26.13,5.17,US,FBM,Ads,0.933
2026-01-06,B0287544,SKU-0004,11,111.12,1222.32,190.12,672.75,20.1,DE,FBM,Organic,0.823
2026-01-06,B0444234,SKU-0005,7,83.67,585.69,80.05,295.74,15.53,DE,FBA,Organic,0.854
2026-01-06,B0474559,SKU-0006,5,91.47,457.35,78.13,211.77,6.67,CA,FBA,Organic,0.901
2026-01-06,B0300550,SKU-0008,13,30.85,401.05,49.81,224.18,15.23,UK,FBA,Ads,0.95
2026-01-06,B0138771,SKU-0010,9,75.48,679.32,89.13,342.63,17.05,CA,FBM,Ads,0.954
2026-01-06,B0165870,SKU-0011,6,34.46,206.76,37.04,106.5,6.85,DE,FBM,Organic,0.952
2026-01-06,B0661462,SKU-0012,10,44.27,442.7,56.09,205.49,25.84,CA,FBM,Organic,0.875
2026-01-06,B0241131,SKU-0013,13,123.74,1608.62,268.25,719.58,22.05,UK,FBA,Organic,0.88
2026-01-06,B0934569,SKU-0014,10,94.6,946.0,131.59,420.2,25.95,CA,FBA,Ads,0.928
2026-01-06,B0916675,SKU-0015,14,38.95,545.3,76.1,281.09,23.95,CA,FBA,Organic,0.914
2026-01-07,B0673178,SKU-0001,7,83.5,584.5,79.39,254.22,15.41,DE,FBA,Ads,0.769
2026-01-07,B0494532,SKU-0002,6,22.36,134.16,22.71,58.68,8.87,US,FBM,Ads,0.804
2026-01-07,B0466098,SKU-0003,12,16.68,200.16,30.07,95.03,16.9,DE,FBM,Organic,0.749
2026-01-07,B0287544,SKU-0004,10,109.58,1095.8,155.07,462.36,24.75,US,FBM,Organic,0.94
2026-01-07,B0444234,SKU-0005,15,84.67,1270.05,226.35,683.13,19.52,DE,FBA,Organic,0.861
2026-01-07,B0474559,SKU-0006,6,90.96,545.76,75.34,226.93,8.06,US,FBM,Organic,0.785
2026-01-07,B0760123,SKU-0007,8,66.52,532.16,69.89,296.56,15.51,CA,FBM,Ads,0.776
2026-01-07,B0300550,SKU-0008,9,29.82,268.38,32.45,136.58,14.72,UK,FBA,Ads,0.849
2026-01-07,B0565132,SKU-0009,5,138.65,693.25,111.04,359.03,9.81,US,FBM,Organic,0.884
2026-01-07,B0138771,SKU-0010,13,87.04,1131.52,157.41,501.55,30.32,US,FBM,Organic,0.857
2026-01-07,B0165870,SKU-0011,5,38.76,193.8,29.74,91.79,5.96,US,FBM,Organic,0.72
2026-01-07,B0661462,SKU-0012,20,40.86,817.2,115.6,401.49,34.21,UK,FBM,Ads,0.786
2026-01-07,B0241131,SKU-0013,6,113.15,678.9,106.42,325.11,10.15,UK,FBA,Ads,0.799
2026-01-07,B0934569,SKU-0014,6,98.92,593.52,97.21,283.7,8.97,CA,FBA,Ads,0.878
2026-01-07,B0916675,SKU-0015,12,38.73,464.76,66.16,191.52,26.11,CA,FBA,Organic,0.9
2026-01-08,B0673178,SKU-0001,13,74.65,970.45,135.45,428.08,18.14,UK,FBM,Ads,0.778
2026-01-08,B0494532,SKU-0002,3,21.91,65.73,10.16,30.09,5.5,US,FBM,Ads,0.748
2026-01-08,B0466098,SKU-0003,10,18.48,184.8,32.5,76.39,25.05,US,FBA,Ads,0.845
2026-01-08,B0287544,SKU-0004,11,118.13,1299.43,173.06,678.63,19.43,DE,FBM,Ads,0.936
2026-01-08,B0444234,SKU-0005,4,93.03,372.12,46.27,186.21,5.17,CA,FBM,Organic,0.84
2026-01-08,B0474559,SKU-0006,10,95.57,955.7,128.69,395.24,18.18,CA,FBA,Ads,0.928
2026-01-08,B0760123,SKU-0007,15,70.68,1060.2,158.65,426.97,19.95,UK,FBM,Organic,0.884
2026-01-08,B0300550,SKU-0008,5,28.09,140.45,23.55,66.95,6.04,CA,FBA,Organic,0.801
2026-01-08,B0565132,SKU-0009,11,130.53,1435.83,189.58,667.79,16.26,DE,FBA,Organic,0.785
2026-01-08,B0138771,SKU-0010,13,74.59,969.67,133.0,420.48,29.96,UK,FBM,Ads,0.758
2026-01-08,B0165870,SKU-0011,17,38.13,648.21,114.47,312.73,44.06,US,FBM,Ads,0.798
2026-01-08,B0661462,SKU-0012,7,46.44,325.08,43.18,139.5,13.46,UK,FBA,Ads,0.91
2026-01-08,B0934569,SKU-0014,6,95.91,575.46,98.09,258.8,9.47,US,FBA,Organic,0.925
2026-01-08,B0916675,SKU-0015,8,41.47,331.76,48.48,133.17,18.72,DE,FBM,Ads,0.868
2026-01-09,B0673178,SKU-0001,5,74.97,374.85,60.74,201.92,12.79,DE,FBM,Ads,0.749
2026-01-09,B0494532,SKU-0002,14,24.35,340.9,44.33,149.33,32.85,UK,FBA,Organic,0.891
2026-01-09,B0466098,SKU-0003,4,18.22,72.88,9.79,31.24,4.99,DE,FBA,Ads,0.741
2026-01-09,B0287544,SKU-0004,9,105.46,949.14,152.28,409.35,21.71,CA,FBM,Organic,0.765
2026-01-09,B0444234,SKU-0005,13,83.06,1079.78,130.09,458.74,25.23,UK,FBM,Organic,0.792
2026-01-09,B0474559,SKU-0006,5,96.42,482.1,65.99,199.49,12.62,UK,FBA,Ads,0.909
2026-01-09,B0760123,SKU-0007,9,66.11,594.99,93.15,272.98,21.24,DE,FBA,Organic,0.938
2026-01-09,B0300550,SKU-0008,21,29.37,616.77,95.23,278.9,54.51,DE,FBM,Organic,0.727
2026-01-09,B0565132,SKU-0009,7,128.69,900.83,128.18,373.69,16.32,CA,FBM,Organic,0.849
2026-01-09,B0138771,SKU-0010,11,76.06,836.66,122.67,393.8,24.65,UK,FBM,Organic,0.759
2026-01-09,B0165870,SKU-0011,7,38.41,268.87,48.1,131.26,12.27,DE,FBM,Ads,0.764
2026-01-09,B0661462,SKU-0012,6,42.0,252.0,41.15,106.74,12.68,CA,FBM,Ads,0.944
2026-01-09,B0241131,SKU-0013,12,113.03,1356.36,173.39,618.8,17.8,CA,FBA,Organic,0.934
2026-01-09,B0934569,SKU-0014,3,100.76,302.28,47.39,160.37,6.22,CA,FBM,Ads,0.925
2026-01-09,B0916675,SKU-0015,9,44.39,399.51,69.06,165.12,12.0,US,FBA,Organic,0.871
2026-01-10,B0673178,SKU-0001,14,72.1,1009.4,174.37,531.59,18.11,US,FBA,Ads,0.729
2026-01-10,B0494532,SKU-0002,11,23.03,253.33,32.77,103.39,28.18,UK,FBM,Ads,0.924
2026-01-10,B0466098,SKU-0003,8,16.65,133.2,17.72,62.37,12.36,US,FBM,Ads,0.907
2026-01-10,B0444234,SKU-0005,15,96.62,1449.3,209.62,804.05,19.56,UK,FBA,Ads,0.817
2026-01-10,B0474559,SKU-0006,10,93.46,934.6,137.52,445.21,23.64,CA,FBA,Organic,0.931
2026-01-10,B0760123,SKU-0007,12,63.51,762.12,119.66,322.86,17.16,US,FBM,Ads,0.771
2026-01-10,B0300550,SKU-0008,11,28.91,318.01,40.37,128.84,19.7,US,FBA,Organic,0.757
2026-01-10,B0565132,SKU-0009,13,131.98,1715.74,278.17,736.77,31.62,UK,FBA,Organic,0.762
2026-01-10,B0661462,SKU-0012,18,44.27,796.86,133.1,375.92,22.25,UK,FBM,Organic,0.952
2026-01-10,B0241131,SKU-0013,3,132.87,398.61,67.76,207.15,3.84,CA,FBM,Organic,0.767
2026-01-10,B0934569,SKU-0014,2,102.35,204.7,31.67,95.81,4.56,DE,FBM,Ads,0.786
2026-01-10,B0916675,SKU-0015,8,37.01,296.08,47.85,125.63,13.78,DE,FBM,Organic,0.766
2026-01-11,B0673178,SKU-0001,23,81.09,1865.07,266.87,993.52,54.76,DE,FBM,Ads,0.901
2026-01-11,B0494532,SKU-0002,7,22.93,160.51,27.82,65.88,14.11,DE,FBM,Ads,0.938
2026-01-11,B0466098,SKU-0003,7,18.35,128.45,19.29,56.09,15.98,UK,FBM,Organic,0.926
2026-01-11,B0287544,SKU-0004,4,100.51,402.04,51.31,183.42,10.08,US,FBM,Ads,0.902
2026-01-11,B0444234,SKU-0005,7,88.79,621.53,97.08,302.02,9.6,US,FBM,Organic,0.767
2026-01-11,B0474559,SKU-0006,18,98.91,1780.38,302.17,867.24,27.69,UK,FBM,Ads,0.849
2026-01-11,B0760123,SKU-0007,8,60.47,483.76,72.08,245.18,14.66,UK,FBA,Organic,0.788
2026-01-11,B0300550,SKU-0008,3,29.67,89.01,12.02,37.81,4.95,US,FBA,Organic,0.864
2026-01-11,B0565132,SKU-0009,9,118.66,1067.94,192.13,513.38,17.65,CA,FBA,Ads,0.725
2026-01-11,B0138771,SKU-0010,8,87.68,701.44,97.0,331.48,17.46,US,FBA,Organic,0.931
2026-01-11,B0165870,SKU-0011,17,36.12,614.04,77.58,277.51,30.83,CA,FBM,Organic,0.796
2026-01-11,B0661462,SKU-0012,7,41.75,292.25,41.73,117.31,11.49,US,FBM,Organic,0.8
2026-01-11,B0241131,SKU-0013,17,116.49,1980.33,333.1,1007.41,44.03,US,FBM,Ads,0.864
2026-01-11,B0934569,SKU-0014,5,88.8,444.0,62.17,232.11,8.3,DE,FBA,Organic,0.834
2026-01-11,B0916675,SKU-0015,12,38.31,459.72,57.26,207.18,20.12,UK,FBM,Organic,0.826
2026-01-12,B0673178,SKU-0001,8,79.38,635.04,103.98,322.23,20.65,UK,FBA,Ads,0.895
2026-01-12,B0494532,SKU-0002,11,24.02,264.22,44.81,143.07,25.47,CA,FBM,Organic,0.75
2026-01-12,B0466098,SKU-0003,4,17.7,70.8,12.54,31.48,7.37,US,FBA,Ads,0.871
2026-01-12,B0287544,SKU-0004,11,114.0,1254.0,217.28,560.41,27.41,DE,FBA,Organic,0.784
2026-01-12,B0444234,SKU-0005,7,87.31,611.17,85.56,284.41,14.65,DE,FBM,Ads,0.749
2026-01-12,B0474559,SKU-0006,5,95.26,476.3,61.44,221.16,7.08,CA,FBM,Ads,0.89
2026-01-12,B0760123,SKU-0007,8,65.65,525.2,88.87,272.25,19.56,US,FBA,Ads,0.849
2026-01-12,B0300550,SKU-0008,24,28.37,680.88,122.37,357.27,55.15,DE,FBM,Organic,0.858
2026-01-12,B0565132,SKU-0009,10,128.33,1283.3,201.19,557.04,17.0,DE,FBM,Organic,0.893
2026-01-12,B0138771,SKU-0010,10,76.56,765.6,97.88,395.59,22.34,DE,FBA,Ads,0.917
2026-01-12,B0165870,SKU-0011,4,36.27,145.08,18.52,80.46,5.94,DE,FBA,Ads,0.869
2026-01-12,B0661462,SKU-0012,1,46.79,46.79,8.15,20.92,2.56,DE,FBA,Ads,0.803
2026-01-12,B0241131,SKU-0013,13,112.03,1456.39,210.43,732.09,27.2,DE,FBA,Organic,0.866
2026-01-12,B0934569,SKU-0014,18,92.56,1666.08,298.71,738.2,36.62,DE,FBM,Organic,0.89
2026-01-12,B0916675,SKU-0015,17,44.24,752.08,115.13,330.17,41.88,UK,FBA,Organic,0.745
2026-01-13,B0673178,SKU-0001,1,75.3,75.3,10.31,40.24,1.43,CA,FBM,Organic,0.723
2026-01-13,B0494532,SKU-0002,9,22.35,201.15,35.7,86.44,21.35,CA,FBM,Ads,0.947
2026-01-13,B0466098,SKU-0003,3,16.86,50.58,6.54,22.05,6.56,CA,FBM,Ads,0.924
2026-01-13,B0287544,SKU-0004,12,103.87,1246.44,222.48,543.67,18.46,CA,FBM,Ads,0.833
2026-01-13,B0444234,SKU-0005,7,84.89,594.23,72.99,327.25,8.52,US,FBA,Ads,0.75
2026-01-13,B0474559,SKU-0006,5,97.14,485.7,72.17,229.11,8.43,US,FBA,Organic,0.892
2026-01-13,B0760123,SKU-0007,10,61.12,611.2,108.29,257.81,24.18,US,FBM,Organic,0.918
2026-01-13,B0300550,SKU-0008,8,27.99,223.92,35.56,91.03,12.81,CA,FBA,Organic,0.949
2026-01-13,B0565132,SKU-0009,8,140.28,1122.24,159.53,503.29,16.43,DE,FBA,Organic,0.815
2026-01-13,B0138771,SKU-0010,8,84.19,673.52,94.47,370.0,17.91,CA,FBM,Ads,0.768
2026-01-13,B0165870,SKU-0011,3,40.92,122.76,19.31,57.82,3.7,CA,FBM,Ads,0.74
2026-01-13,B0661462,SKU-0012,9,43.69,393.21,64.12,205.36,20.23,DE,FBA,Organic,0.85
2026-01-13,B0241131,SKU-0013,13,120.53,1566.89,229.1,838.06,20.9,UK,FBA,Ads,0.748
2026-01-13,B0934569,SKU-0014,20,98.78,1975.6,342.9,1104.02,36.51,CA,FBA,Ads,0.824
2026-01-13,B0916675,SKU-0015,6,38.39,230.34,32.3,124.74,14.28,US,FBA,Ads,0.859
2026-01-14,B0673178,SKU-0001,3,81.85,245.55,31.11,121.93,7.39,UK,FBA,Ads,0.91
2026-01-14,B0494532,SKU-0002,3,23.44,70.32,12.17,33.72,3.79,CA,FBM,Organic,0.947
2026-01-14,B0466098,SKU-0003,7,15.71,109.97,17.18,45.09,11.23,US,FBA,Organic,0.951
2026-01-14,B0287544,SKU-0004,14,115.84,1621.76,209.24,669.77,21.97,UK,FBA,Ads,0.782
2026-01-14,B0444234,SKU-0005,7,87.16,610.12,76.6,305.72,10.36,UK,FBA,Organic,0.83
2026-01-14,B0474559,SKU-0006,19,86.98,1652.62,210.06,767.99,40.6,DE,FBM,Organic,0.731
2026-01-14,B0760123,SKU-0007,9,63.67,573.03,82.95,235.49,15.67,UK,FBM,Organic,0.76
2026-01-14,B0300550,SKU-0008,4,27.24,108.96,18.54,49.46,5.45,UK,FBA,Organic,0.844
2026-01-14,B0565132,SKU-0009,11,123.16,1354.76,237.49,555.71,25.78,DE,FBM,Ads,0.877
2026-01-14,B0138771,SKU-0010,14,83.37,1167.18,165.37,633.83,32.66,UK,FBA,Ads,0.824
2026-01-14,B0165870,SKU-0011,3,40.51,121.53,18.15,58.52,6.66,UK,FBM,Organic,0.871
2026-01-14,B0661462,SKU-0012,12,44.94,539.28,87.89,262.8,24.64,UK,FBA,Organic,0.829
2026-01-14,B0241131,SKU-0013,6,129.33,775.98,113.48,337.03,9.92,DE,FBA,Ads,0.797
2026-01-14,B0934569,SKU-0014,13,96.46,1253.98,159.63,562.43,21.36,CA,FBM,Organic,0.886
2026-01-14,B0916675,SKU-0015,13,42.26,549.38,90.16,302.98,28.05,DE,FBA,Organic,0.73
2026-01-15,B0494532,SKU-0002,18,21.66,389.88,70.01,184.25,35.76,DE,FBM,Organic,0.794
2026-01-15,B0466098,SKU-0003,20,15.65,313.0,51.37,160.61,48.96,DE,FBA,Ads,0.792
2026-01-15,B0287544,SKU-0004,10,114.55,1145.5,177.04,478.19,24.29,CA,FBA,Ads,0.905
2026-01-15,B0444234,SKU-0005,7,82.83,579.81,92.48,255.76,15.28,CA,FBM,Organic,0.758
2026-01-15,B0474559,SKU-0006,16,87.45,1399.2,175.22,708.04,35.8,CA,FBM,Ads,0.727
2026-01-15,B0760123,SKU-0007,7,70.81,495.67,76.08,217.2,11.91,US,FBM,Organic,0.818
2026-01-15,B0300550,SKU-0008,3,31.92,95.76,14.6,50.16,6.67,CA,FBA,Organic,0.761
2026-01-15,B0565132,SKU-0009,15,128.16,1922.4,301.93,877.54,29.66,US,FBM,Ads,0.858
2026-01-15,B0138771,SKU-0010,16,75.18,1202.88,178.71,616.72,33.15,UK,FBA,Ads,0.808
2026-01-15,B0165870,SKU-0011,9,35.84,322.56,55.52,140.1,16.16,US,FBM,Organic,0.872
2026-01-15,B0661462,SKU-0012,12,47.41,568.92,69.6,263.46,18.78,DE,FBM,Ads,0.734
2026-01-15,B0241131,SKU-0013,12,120.49,1445.88,201.83,690.98,20.94,UK,FBA,Ads,0.726
2026-01-15,B0934569,SKU-0014,12,97.72,1172.64,187.24,491.17,25.71,CA,FBM,Ads,0.721
2026-01-15,B0916675,SKU-0015,7,42.97,300.79,38.35,154.49,13.94,UK,FBA,Organic,0.8
2026-01-16,B0673178,SKU-0001,3,77.58,232.74,32.59,99.11,3.71,CA,FBA,Ads,0.953
2026-01-16,B0494532,SKU-0002,9,24.65,221.85,37.65,94.09,17.16,CA,FBA,Ads,0.857
2026-01-16,B0466098,SKU-0003,15,17.25,258.75,43.36,130.04,16.94,DE,FBA,Ads,0.956
2026-01-16,B0287544,SKU-0004,11,115.99,1275.89,215.48,610.55,27.37,DE,FBM,Organic,0.84
2026-01-16,B0474559,SKU-0006,6,99.34,596.04,87.67,321.12,11.91,DE,FBA,Ads,0.8
2026-01-16,B0760123,SKU-0007,7,62.35,436.45,70.49,221.31,16.46,UK,FBA,Organic,0.903
2026-01-16,B0300550,SKU-0008,12,29.72,356.64,47.06,187.09,15.71,UK,FBA,Organic,0.777
2026-01-16,B0565132,SKU-0009,11,132.12,1453.32,236.9,674.53,24.72,UK,FBA,Organic,0.9
2026-01-16,B0138771,SKU-0010,6,81.16,486.96,69.59,270.15,10.08,DE,FBA,Organic,0.869
2026-01-16,B0165870,SKU-0011,9,37.35,336.15,40.73,180.76,13.88,CA,FBM,Organic,0.811
2026-01-16,B0661462,SKU-0012,9,44.35,399.15,65.94,186.13,18.21,CA,FBA,Organic,0.868
2026-01-16,B0241131,SKU-0013,6,129.75,778.5,119.61,417.91,14.9,US,FBM,Ads,0.77
2026-01-16,B0934569,SKU-0014,6,90.9,545.4,69.87,279.57,13.93,UK,FBM,Organic,0.781
2026-01-16,B0916675,SKU-0015,12,43.51,522.12,71.51,255.55,14.03,CA,FBM,Ads,0.927
2026-01-17,B0673178,SKU-0001,10,72.47,724.7,123.31,389.93,20.87,UK,FBA,Organic,0.792
2026-01-17,B0494532,SKU-0002,6,21.93,131.58,19.09,66.05,14.79,DE,FBA,Organic,0.887
2026-01-17,B0466098,SKU-0003,16,16.31,260.96,39.73,137.74,38.96,US,FBA,Organic,0.941
2026-01-17,B0287544,SKU-0004,23,112.57,2589.11,345.51,1413.43,25.68,UK,FBA,Ads,0.813
2026-01-17,B0444234,SKU-0005,7,83.04,581.28,89.21,311.35,16.81,UK,FBM,Ads,0.946
2026-01-17,B0760123,SKU-0007,14,69.83,977.62,164.59,395.21,34.81,US,FBM,Ads,0.826
2026-01-17,B0300550,SKU-0008,18,27.27,490.86,76.17,245.08,41.35,US,FBM,Organic,0.801
2026-01-17,B0565132,SKU-0009,15,142.67,2140.05,316.1,883.57,17.01,UK,FBM,Organic,0.955
2026-01-17,B0138771,SKU-0010,3,82.71,248.13,34.46,118.91,4.34,CA,FBA,Organic,0.876
2026-01-17,B0165870,SKU-0011,10,36.68,366.8,46.5,182.73,18.0,US,FBA,Organic,0.926
2026-01-17,B0661462,SKU-0012,6,47.39,284.34,46.9,122.43,11.48,DE,FBM,Organic,0.884
2026-01-17,B0241131,SKU-0013,4,111.45,445.8,79.11,203.82,5.21,CA,FBM,Organic,0.805
2026-01-17,B0934569,SKU-0014,14,89.07,1246.98,224.39,571.98,33.94,UK,FBA,Ads,0.832
2026-01-17,B0916675,SKU-0015,17,42.52,722.84,87.55,342.55,19.94,DE,FBA,Ads,0.738
2026-01-18,B0673178,SKU-0001,6,71.63,429.78,64.3,225.86,10.32,US,FBA,Ads,0.867
2026-01-18,B0494532,SKU-0002,7,25.08,175.56,21.67,92.69,14.6,US,FBA,Organic,0.881
2026-01-18,B0466098,SKU-0003,11,16.14,177.54,29.81,79.48,25.82,CA,FBA,Ads,0.887
2026-01-18,B0287544,SKU-0004,14,119.63,1674.82,212.49,926.7,28.14,DE,FBA,Organic,0.882
2026-01-18,B0444234,SKU-0005,8,87.83,702.64,86.42,377.27,16.2,UK,FBM,Organic,0.817
2026-01-18,B0474559,SKU-0006,5,93.85,469.25,66.53,197.9,7.8,DE,FBM,Organic,0.779
2026-01-18,B0760123,SKU-0007,12,63.26,759.12,110.68,368.58,25.96,CA,FBA,Organic,0.889
2026-01-18,B0300550,SKU-0008,3,27.66,82.98,12.09,43.19,3.69,US,FBM,Ads,0.738
2026-01-18,B0565132,SKU-0009,5,127.91,639.55,97.74,335.02,6.03,US,FBA,Ads,0.839
2026-01-18,B0138771,SKU-0010,6,85.52,513.12,82.09,228.17,8.66,US,FBM,Ads,0.818
2026-01-18,B0165870,SKU-0011,12,40.39,484.68,64.91,271.4,20.19,CA,FBA,Ads,0.831
2026-01-18,B0661462,SKU-0012,7,43.21,302.47,43.33,154.91,10.34,UK,FBA,Organic,0.93
2026-01-18,B0241131,SKU-0013,15,113.13,1696.95,295.52,816.17,32.44,US,FBA,Ads,0.94
2026-01-18,B0934569,SKU-0014,8,100.09,800.72,130.95,432.24,20.15,US,FBM,Ads,0.858
2026-01-18,B0916675,SKU-0015,9,38.08,342.72,41.82,164.1,12.73,DE,FBM,Organic,0.739
2026-01-19,B0673178,SKU-0001,2,73.95,147.9,22.13,73.48,4.92,CA,FBA,Ads,0.776
2026-01-19,B0494532,SKU-0002,17,21.32,362.44,49.22,174.33,26.88,DE,FBM,Ads,0.752
2026-01-19,B0466098,SKU-0003,10,18.73,187.3,24.0,91.73,14.16,CA,FBM,Ads,0.853
2026-01-19,B0287544,SKU-0004,7,120.16,841.12,137.14,418.06,8.76,UK,FBA,Ads,0.894
2026-01-19,B0444234,SKU-0005,4,82.26,329.04,51.53,139.73,7.08,UK,FBA,Ads,0.948
2026-01-19,B0474559,SKU-0006,6,90.18,541.08,75.59,250.12,11.02,UK,FBA,Organic,0.859
2026-01-19,B0760123,SKU-0007,11,70.79,778.69,111.93,374.69,24.61,UK,FBA,Organic,0.935
2026-01-19,B0300550,SKU-0008,1,31.31,31.31,5.09,17.42,2.45,US,FBA,Ads,0.815
